probability
-378.04069238148804
-471.4951456102158
-337.0658558396103
-392.0061641106521
-373.42586860026466
-305.6074046050469
-678.4733243864905
-500.0197762410636
-435.1632391583518
-324.9552672977401
-333.8060033607449
-323.7346783985438
-351.9592126414325
-402.7981308251914
-406.5145902856725
-412.0658135975902
-327.4808249164705
-462.82703626631036
-496.4120914503692
-413.0559673774957
-307.8591180611379
-446.0971197352604
-455.3993858895758
-302.97091300519145
-354.908044421214
-371.7323397085279
-330.76452906104635
-311.45424262380783
-329.5587191526899
-334.1959516549485
-372.2363481323864
-342.0875680401342
-384.5105649627841
-383.50429515847316
-432.616443283775
-451.0347619875058
-578.7964097959227
-383.1891479733192
-304.9385348735315
-313.4564654857184
-370.87456309869214
-319.55286799134757
-408.88884808395386
-473.5911418212875
-372.1867278857699
-340.6347509747982
-321.45876512062574
-341.5547453632069
-543.6221156087439
-330.76433530373765
-375.3815419923561
-431.47589124668286
-335.3640644611154
-346.57654280687075
-315.1584895017126
-342.4797393355889
-300.85997722961446
-338.7860449487972
-359.6299796418376
-415.2811557201729
-368.72582252443516
-345.77017560471194
-417.0255091817555
-327.6886015253729
-356.7544948956009
-322.5895977772877
-357.8990793102087
-325.2961409973881
-343.0632675918322
-384.24450144216195
-362.75033185315266
-321.49961235140256
-342.25879195279316
-348.5165661432751
-326.5026963806525
-313.6438516211273
-380.3064497219163
-441.88706341060765
-329.9904257836837
-411.97628663577666
-395.02019042003144
-352.38262295491944
-329.86097243516423
-333.38338269353676
-354.5578152000276
-372.53777094147415
-333.7511081128245
-334.58865599804375
-416.3049682943577
-375.84793972196996
-401.74853147141306
-361.170221736476
-347.7826940412833
-355.9082254207164
-524.8798665076026
-326.840885655369
-397.6038634654857
-326.2504218382655
-322.37783596904785
-320.94613872936236
-366.8375125541705
-342.3820061343233
-350.3282807226097
-450.1414292890811
-446.28176486621464
-317.7503651471729
-335.74641885078785
-319.6616423043752
-335.58875370701367
-360.5244067675051
-371.34212793577706
-374.53457764996807
-480.78856450451485
-394.9161110446241
-349.9126497145295
-315.11295161085815
-377.20206080502174
-339.0694890464904
-334.314222083274
-347.0185429363074
-374.48936528418903
-425.60712112257835
-321.35110392087705
-357.52691822095704
-389.6554843546375
-360.6663355956072
-302.60409423289803
-304.6590118476134
-379.17930914783375
-345.987022521296
-316.91878587077673
-383.174266425592
-345.4964860186823
-405.5310819246428
-301.24253171534366
-317.9551432455516
-438.82171376958087
-410.2181663769143
-363.076962134773
-326.02773631680566
-346.48834807297135
-347.2163035478844
-292.33546628278646
-353.18475236886275
-393.60791674925923
-336.9379243338187
-323.81758918730515
-394.65482965233883
-341.24842342377866
-419.32609272856405
-325.1078122016394
-427.30231569656434
-393.15010034070184
-372.69843640472646
-401.983179224329
-397.8479395359318
-367.2255427747218
-349.44568028279485
-320.2576321566408
-674.6370138636333
-349.1101894562929
-393.2073922948452
-335.61816542359685
-365.31280578126507
-454.1341355904546
-359.5577861916738
-380.5624752592149
-412.2627800812858
-421.43476684846854
-350.6204943871572
-330.49670230953285
-337.77699608960324
-338.37563378916843
-324.67620642697443
-406.0330420904191
-386.6076970708252
-350.1907387198932
-305.37155614701163
-347.5596218590785
-471.53688189002213
-416.6882626659565
-439.7229184934855
-342.235709706297
-310.83637426555555
-640.4949691941077
-344.2236008671681
-336.703809614128
-419.37192437532326
-377.45205449828217
-307.06108994313604
-346.6007190336561
-417.98016808216875
-319.13825672049313
-376.0926786306712
-361.4190667533299
-371.25655179577717
-333.8626200384459
-398.7438277301974
-343.55802495429634
-336.45446121725524
-322.91923667970406
-324.7803840189462
-339.29127615165453
-314.5907051568075
-350.41443232242216
-333.70413121277346
-320.6428644154111
-357.9572863254694
-369.54418386857105
-317.47679461418204
-348.74906245069593
-298.1860350597229
-345.3372158498857
-360.2006170223833
-314.4317068790327
-334.3704701788829
-402.3148897522483
-331.1714131079304
-367.01226604613277
-337.4044929256995
-363.22255919444996
-326.60937986607
-357.7556069162546
-321.06296477085476
-308.4530151579153
-343.1509350398442
-408.24414371172224
-336.7372576486357
-364.95839468254235
-338.62535048829477
-468.87614848635764
-389.94360784557693
-351.2392455298178
-314.21144871965834
-407.9520613802444
-423.74853620560924
-440.204189353036
-328.36332187029757
-457.3311912064531
-337.54557828713126
-427.39440355206
-425.0497630058459
-318.3415779766393
-473.5045178637574
-348.1006637629029
-362.4578230734879
-426.0859862058263
-317.2159073558706
-392.4301846317689
-303.77636089190884
-323.80319869815537
-346.97582093899314
-353.7980559719151
-396.2755085542394
-350.50363038244257
-362.11046185466284
-359.56741312312124
-402.50716980757784
-314.82104585954204
-335.6371863481398
-332.73597908407993
-353.94326522530224
-315.2706226418213
-310.39145430710624
-413.22815584035914
-409.25663281867924
-396.2290792640884
-347.8574081708775
-460.42380232850087
-373.730986972672
-355.8468482885443
-330.64630183745334
-304.8931838775162
-327.46056479667817
-314.4720876629478
-310.5997443366487
-314.129618999967
-375.5534630420448
-339.9621193359297
-307.23851864390787
-329.6688529818038
-322.37262349613025
-343.19140829541095
-301.1084760675436
-334.24313780688163
-321.342101625613
-323.12495895307154
-499.6127381677923
-524.2588972161159
-397.8146612449661
-341.3073325086321
-329.0585663343592
-358.04069462878766
-415.7615442164026
