probability
-159.0789129539028
-150.23296041214604
-179.8300848006838
-153.73042742540713
-168.15945766810884
-152.51660355205982
-193.2890610748492
-166.09771519887477
-154.59743105727875
-159.6489664267672
-156.12773817747353
-183.35944751621838
-147.2107305840287
-152.0672495766463
-167.94429761440642
-171.81339684451882
-170.55331843060426
-206.92364608723116
-152.92682302261346
-173.8386934968303
-169.1786069485047
-191.16250980536017
-166.72804746853984
-176.24354585682838
-188.77539473126316
-173.39532977858696
-166.8234909018485
-182.97984164938134
-188.4466927123895
-163.11959033368808
-159.12263958213717
-230.0240962449329
-165.883920411548
-150.48730520369025
-159.859693457854
-154.77801167995364
-153.70593933293978
-158.4386305441256
-157.86475671322896
-180.5148360535477
-161.8642501029178
-201.72551218499729
-171.10292458055127
-157.14327772253037
-181.7172472087151
-152.1521815103382
-175.70916293014676
-159.43100235681902
-178.72459186307606
-149.34547791665568
-156.60136099234313
-167.15440187738088
-153.50948541164058
-166.15880924834963
-160.81637185750859
-203.59890488648222
-157.9814887328486
-163.35694956365504
-178.34825158192496
-187.49693367456055
-173.5908964342378
-166.17400053268244
-147.64141785929255
-141.11687215436768
-177.22146966391423
-168.12137329592514
-161.7358336771111
-182.72763388001454
-145.28316479891922
-176.92147810040098
-155.97749868035626
-164.66559470856703
-162.04217523516817
-142.21487170536213
-188.23105999146307
-178.0852045412036
-164.64075073555966
-167.51350767385637
-164.7458276517322
-152.01887705367182
-180.77551740351393
-154.5804417457806
-157.66019909592566
-161.35316474920262
-155.1728135976191
-158.63021867654547
-206.39703873421615
-171.0473845994733
-166.37798394390416
-195.63641456389453
-148.89127132944162
-176.8936266854985
-166.36679429489314
-149.47943132510264
-147.12929118323967
-161.94003114090506
-180.14938034678244
-163.90430641363463
-148.86720582093128
-153.8649410286827
-151.1868208763938
-168.02632470058708
-163.74861876133923
-149.21056325566525
-153.51300360964632
-159.50577218886727
-172.11597924034012
-166.32874337169383
-165.32816434083298
-158.74006793626603
-159.72638133930752
-165.43594058212085
-211.16159879501723
-166.69105767871346
-176.0432272128372
-155.16134386413168
-157.74527431841162
-186.21956036727852
-152.77544536958118
-162.1284292624029
-169.96753506717738
-170.8567544959272
-153.9614799950015
-167.8366724837468
-162.60107644940493
-161.46439365894642
-179.75528856583014
-165.30148635446528
-165.2590096337986
-179.41105269390022
-150.5248122266275
-162.81056394863137
-145.9555500848355
-172.63348547526112
-148.55044137866312
-152.31589614957375
-224.09475538423723
-179.10408431067566
-153.4832586029521
-151.85953263221455
-167.76379592410788
-141.61989500088944
-153.03100934046512
-168.17229224108357
-164.62294246643873
-147.46234887262082
-162.50131789531716
-148.9014188406637
-175.07849766730007
-162.71481647512942
-160.0406057673896
-156.46769904718002
-169.85625303534087
-154.9866286762717
-175.38123348996785
-153.59321147247658
-170.02120353024412
-156.00657548542
-200.03706939085686
-161.7603204005314
-176.1450721096324
-159.01466475818077
-154.7720111370995
-217.94452823311045
-178.49631451713694
-160.88657064919175
-144.72804524003058
-171.0148698611306
-155.88448748482153
-156.93989725126735
-155.13703703007667
-165.41902537053483
-182.76222785763431
-162.04175424336006
-155.3332401481294
-179.24785859954085
-168.58158773266416
-146.14893658028396
-187.56021657251426
-143.51152015711577
-161.6372357966116
-164.52002014864587
-187.6625481104937
-205.0011571548661
-170.44866562594135
-180.98212117021723
-175.06458201255444
-145.80828963933297
-166.3403801120524
-202.87937491880805
-170.97775938775405
-160.76816138219814
-168.4578707658229
-140.0967975054818
-151.05370606045952
-160.39088281172107
-141.68193224991091
-139.6964466347148
-171.67734731370138
-168.62197154126278
-152.94573599710628
-162.5897740886483
-197.25252309841218
-143.36046791257755
-186.63095628460414
-149.85303029936196
-176.24771817513033
-157.69624709346363
-162.4152064534045
-146.30134565490854
-164.84539795184673
-176.592745632182
-171.86981994635744
-150.6681129581992
-169.61164866415265
-164.08353195170722
-169.12011087840068
-155.05079367727095
-170.99075265101797
-142.4468684253294
-141.76272647673883
-245.82275840397207
-195.13759372273805
-200.05557666343077
-164.23884925377226
-184.06478027351974
-176.45093518167846
-157.89456268407986
-190.74313030601206
-168.2429887956749
-161.01583655505135
-194.0992915872109
-226.42849170550986
-161.95290293008347
-159.68708849956013
-157.57623247614185
-160.1071275597765
-170.8782491555713
-164.6788677528405
-171.75438541486562
-153.086978639862
-178.5437148019317
-152.72958352570942
-169.39631773523578
-151.54297074346087
-159.34580827870076
-151.35272306168451
-141.97425642968818
-168.7567416124065
-157.91896094738803
-191.83965581061494
-189.85090855090436
-157.87737959194865
-196.13320057398303
-153.8306777072616
-164.57918567613228
-148.4633642445284
-145.60896694127285
-157.3372216908982
-228.4035055194091
-133.77044477763772
-176.72308013864753
-152.6726738281515
-175.94054777491118
-144.59928045747733
-173.5593239912447
-145.53128957884866
-160.46999853640034
-164.71654905704165
-155.81027307325792
-172.90276332739992
-150.81437558543533
-161.1670138980567
-155.74829335925597
-175.73982891528755
-150.56212262225608
-168.25577879643836
-168.7498551466646
-159.3731450262569
-147.0891873511288
-209.2437720497699
-170.73109853524375
-148.84837841604957
-160.30085191356702
-158.0554466262083
-163.76912012676942
-169.92450961888122
-178.6652358975916
-166.3295486871786
-176.09213356563964
-154.87718967986316
-165.39897745426413
-150.83957934761065
-172.1187370602305
-155.11128283902815
-201.91526140187386
-242.401574627272
-187.3726295902128
-138.44224657270004
-168.90889107236856
-170.13530883935428
-183.56786579368472
-166.9843198559938
-158.23608667132265
-180.10349087659148
-145.92863824806236
-170.2582703215316
-226.23152275063583
-161.2507997585629
-146.4064290307589
-151.7077125698166
-154.81527987272239
-159.40035239434124
-160.5075030975375
-173.3635218892597
-155.17183655545222
-168.08280443740418
-144.37787645778747
-165.64114164743236
-161.89168748836767
-199.33430719055661
-171.97789247764297
-149.38659613962986
-150.19866053355614
-167.73044295331664
-178.90478952726377
-159.6564369347381
-164.74116779786547
-144.57979904946805
-160.48645980930496
-185.18329310920205
-161.2777363862803
-187.46612752941596
-176.39302934472363
-179.14041532327883
-170.57040159944444
-157.91026104319712
-165.04488203497147
-156.91429152070822
-168.65317414355565
-138.88497509182181
-159.91154135613382
-162.41591270303238
-161.76800618762593
-159.50777434418072
-150.08686448599295
-157.40446735252854
-162.1502709041631
-171.52181132150625
-142.91026473995012
-181.53597922931215
-169.8601186631982
-158.05930849816585
-172.45330817290903
-166.97603601294455
-170.2383007131249
-148.1932603334116
-155.74260847383715
-166.44690445940446
-148.5897918938845
-163.22498845247978
-165.1317672843413
-177.6228855306784
-151.13269156180883
-231.53676474758828
-198.5464972850451
-147.80709709766674
-154.68067749567973
-160.39484837759557
-145.59232667145628
-178.47060303691612
-173.0354795212368
-149.55283180118445
-148.04012968328072
-173.1932502049629
-159.64628934891707
-152.10787764697923
-180.20854348261824
-154.43459274455878
-162.20312370726367
-156.69259717496703
-170.55616397250782
-163.9709514341653
-167.64643874730987
-160.9462245625635
-157.12533262136054
-153.35776326741046
-187.49601785229876
-177.99977263068354
-145.3444831914142
-145.92153309118893
-148.72915394782572
-142.92283055728953
-141.95297229879742
-191.63990633557745
-145.69204897629916
-158.3075156708941
-183.87355998584155
-142.21003654348058
-165.45798133738836
-150.17789950732475
-149.94106750741406
-146.99618625229982
-142.44913995264514
-167.7599140784459
-153.52972318842953
-151.67001052266167
-369.40867339109695
-151.41674360668884
-150.9390313062668
-193.49128672424135
-152.45497962227307
-144.00240615427234
-140.3703848026457
-172.22268870235985
-158.2654224962117
-151.41896205503897
-157.7852534052213
-152.13814581683002
-160.35170664467984
-155.16680692967847
-158.63730931473705
-156.74710813422342
-153.4349858002613
-153.2862173967021
-177.2426258488889
-183.67858989244854
-168.65552422816228
-184.65953856341844
-187.5549141622772
-170.5233024626783
-170.61299954930965
-155.27971786368664
-161.7259464490377
-164.16018964877344
-200.7476323658538
-153.81783133278574
-162.38539020424034
-180.3450871071029
-158.5366431399192
-157.95470754497876
-166.175587544062
-164.84076713683663
-152.63107610752297
-158.35177205057616
-160.216074939437
-152.97258468282365
-150.22230426252358
-158.16249572700505
-151.81936187142378
-141.02533369828058
-143.539721301374
-175.18633089149498
-158.9108237272293
-154.14143868992403
-151.03763232526626
-186.09218435673301
-156.00221395226274
-159.3164487583493
-151.09874937381198
-151.44288815088169
-168.38621258399124
-180.69237967582717
-154.7312703100163
-155.8023104460821
-154.3017979541136
-197.50183291027082
-158.23058677380004
-148.4549239994044
-181.0366736612047
-164.9732769790625
-187.60907233597538
-151.1222738361964
-146.0892090374684
-168.67659370489199
-169.5696774702113
-153.04978908518595
-148.50635595792275
-171.68049708800083
-153.2048399049201
-153.5505673651169
-167.77212592581176
-144.08152621478152
-150.39149360323773
-156.261222061089
-163.89762181363741
-193.26304815133142
-240.24329765943654
-144.26772665938367
-164.7360100250647
-261.2463464591395
-160.6210734640492
-152.81580023166924
-198.9953936566024
-149.11035439608625
-174.4263936045825
-165.17951803886746
-161.91561936050957
-154.89832623068818
-164.06465158285255
-149.18544045109033
-193.47026966644117
-160.73705633956425
-155.87929679252525
-155.54583033241263
-148.0603755640777
-168.97911715554014
-184.1139306386586
-163.49412305968488
-178.44934101486942
-175.14076980794783
-155.9006809313151
-142.43751330906497
-159.26739742020405
-168.8221178699449
-161.3970689515301
-169.09814560765525
-174.99026843704243
-148.62940842364986
-155.05579857859132
-239.3845654794473
-186.9034622321965
-148.46409995221507
-146.1216308569222
-154.55214896151162
-164.1297602956891
-170.3498071801129
-155.71694118370198
-168.98011141864794
-182.16723185051063
-166.7341663145645
-178.29186562871155
-183.47841218588573
-155.15755663993897
-162.49055100794328
-147.8460326882423
-159.5688772068005
-160.62315240900756
-180.39820496637546
-161.13307183512842
-151.85287124062012
-152.96614246412977
-150.90963766304662
-151.93213106166482
-150.61154189444227
-155.3157615834016
-145.92586702453733
-196.4300103696081
-159.1159692836781
-170.67571956737999
-157.50902287168134
-152.88143135975673
-144.76772518269834
-148.08329233812603
-156.8877570996194
-163.3144013668428
-145.51071468349213
-142.06731090402832
-211.74077365528152
-177.76031767401292
-154.1459273235772
-164.29285800963942
-152.07439582204466
-147.5224107074699
-154.2448756447499
-182.0728672325665
-144.50480128664876
-169.62033659122127
-171.9822439176509
-153.79452217324183
-186.35577659614373
-152.31511213928027
-168.41470128855087
-148.91867322540332
-145.46381560207715
-157.19867927969895
-154.3574446226288
-166.32369032120283
-159.12263050890132
-167.02187804078895
-163.39836510005563
-158.68618518146445
-160.7940304455852
-164.6362072840891
-173.16384979606346
-169.76696940000326
-186.3835722695768
-161.4066050891607
-161.09357039184422
-157.45878819576205
-154.89130767157314
-156.54132910953888
-184.63220733821282
-156.65005190347924
-185.3057639188235
-162.26937717554887
-166.9178903291326
-150.34684060512453
-145.1430544161968
-165.1781787192162
-189.55813985584297
-150.83474229479228
-149.05619007003227
-216.012164357419
-169.99348770836974
-202.56950079789152
-146.98487422560225
-153.17655162916645
-174.60394824480943
-169.30997277650076
-184.84606814842604
-161.21116732798956
-166.86733775619103
-176.46940712070253
-189.41945757100592
-203.94967776298827
-153.13650612973893
-163.0941691881983
-148.47991934824898
-185.70755597426304
-156.86514627323325
-174.31406464249247
-203.18019179571357
-155.08453892035743
-197.608669109493
-163.74405183025505
-169.4840366669445
-161.90038258122192
-163.97585214027126
-162.0334616668885
-146.7475235631182
-157.84375726952842
-151.78768244014773
-146.87779911807215
-167.81345272912654
-203.21045585600396
-152.0104639051285
-182.46362015852912
-149.69295429078602
-163.78857874297512
-157.69953295446837
-156.60956465263703
-184.96650786611264
-147.0544851955888
-174.620544494871
-155.64600899728518
-176.42406279344056
-179.0624007897539
-151.38222518793674
-223.0847752435673
-160.86708802928396
-148.2335069417278
-143.07378991802372
-213.6599615030495
-164.74357513764332
-159.45407618091434
-144.17818106977157
-153.57511372174542
-152.36322876513913
-145.11723103119883
-149.76305081569816
-172.48591164143753
-169.0990711150181
-160.58714340310348
-169.51878212394746
-183.4675400292753
-166.46302400571162
-165.79027021938816
-159.41015665706533
-165.64839852526825
-178.8465935780305
-181.38291891908102
-153.7138476411618
-157.00481490461038
-165.12827742376643
-248.82941375386244
-169.4562418972969
-174.29904300789275
-160.18046716068187
-159.72387359494982
-154.5329163495557
-166.088798778122
-158.36161738282786
-167.32119526373384
-140.94938926474794
-177.82421812596093
-158.737824565963
-148.91149560030738
-162.12226744107832
-151.11910993327294
-145.81993676071085
-142.73609670436593
-142.9512385278494
-145.09815828173979
-182.38659900378764
-165.57728529278398
-169.52774305381752
-169.31182368312824
-148.83315065325039
-165.95418878624665
-151.57243229517576
-185.0600552635439
-203.5872413276924
-162.94534659378002
-206.21793189744346
-161.88975262222942
-139.97738087569195
-197.18593635061546
-166.0589038254978
-176.48288655273595
-160.6134072636311
-185.35933582015582
-165.90281648996208
-141.00266998198336
-156.34405713766014
-142.5012606136965
-170.47808759107926
-140.70863913146152
-162.9621284880324
-175.65062730779823
-193.97677362359988
-166.91921133924166
-142.9962925445053
-181.24464663498512
-171.57160775842942
-147.872639430562
-164.22611437366072
-157.16135401347628
-199.50034736831574
-142.48083847011662
-151.31733811842275
-158.01054678708718
-197.09968203728528
-177.62384524123604
-151.31080263725158
-150.63762917541007
-174.33329103149916
-148.98544610116133
-171.73659699890115
-171.88109633690533
-189.91786774016964
-188.58600315976295
-155.80298209789518
-139.0984084020345
-175.3717936354877
-199.60033909965827
-188.82586368413521
-177.8003560601123
-145.1693667542215
-152.6093552417151
-170.36821759071267
-154.85767443755012
-174.45639770099527
-151.11423004858653
-169.4026295253018
-162.2582299392831
-177.5719979387965
-154.39185121049812
-163.09969933272077
-172.57897660397418
-174.31534871738197
-144.37462051494796
-146.43102887327865
-166.2573333974144
-155.08886604499597
-192.35562821679332
-226.10249012224358
-158.40739833155874
-151.94582917457078
-150.8838655742219
-153.08132138100592
-154.24824529617152
-154.64021050673674
-167.39307590292464
-151.569156326417
-165.4408636106452
-162.84528014989104
-146.13938282209332
-218.8415810119322
-149.85216545534993
-202.66957250511786
-143.6958640168895
-156.46758256941666
-163.1378912797612
-143.27123430115878
-145.47027444574525
-168.4436858744455
-143.4660680432846
-143.40098882302001
-179.56372800264333
-169.38189703057031
-167.46817441361972
-156.94879328383223
-148.01739832539474
-162.35009804782834
-192.93030286444622
-159.29518299618746
-162.36515949413504
-164.06630628332945
-155.7229761304582
-189.15502039620463
-160.5309219944319
-149.78879323615251
-150.017144257742
-175.44585930635236
-150.6836469038492
-162.388762283703
-164.63199659921116
-152.12121556009788
-152.26524275253783
-165.72396274219528
-181.83235923955567
-156.01705793311828
-158.0210691090203
-156.25093872378332
-188.4312553034638
-157.25573242565216
-153.55660922841548
-170.03546462112072
-152.93728427215055
-175.20645750280642
-159.50371213197263
-185.45155529091255
-159.04570497577606
-169.14041050485534
-198.55519294948365
-150.4674091851811
-202.72188321494485
-170.6747128337431
-158.25243706598732
-164.0728404397566
-160.72412630927147
-156.6115967177346
-162.22473178045993
-190.54006803585762
-183.11778465192546
-176.1866034910243
-163.37309910523373
-155.2723899494453
-175.70549850661604
-150.9657785175188
-166.0364998952498
-149.57698606722562
-164.3521808137348
-182.39878681997774
-160.2950085216946
-176.7642629338894
-154.9246633786221
-167.36934790771284
-179.1841435012036
-143.94112440353246
-141.8466005989699
-208.72999214709947
-151.26698990240928
-163.42486184368326
-166.98753937014726
-156.11795400847078
-209.50660570169396
-138.98015247458267
-142.486802995787
-159.33374752176954
-151.79043990494944
-157.6989267927696
-168.55732771392226
-157.54728673936435
-213.16896080591994
-157.26028642319287
-167.57629179105533
-161.67457590810312
-155.702439143675
-183.4785218059768
-161.6480037907946
-176.2561670172309
-162.15459308569822
-158.86002758142348
-182.7089259757868
-150.4252171719888
-147.87570385853422
-171.78387426277155
-180.89619691709856
-156.48043747547035
-157.68242426002303
-152.11491115083504
-178.7242589697449
-145.62472864491437
-148.49631421291113
-150.42521352211932
-171.82868093618137
-154.6120945577563
-150.078248272138
-152.51975115025556
-150.4669189777661
-156.13883791352455
-180.75574184838038
-171.30351837088241
-151.30434410323906
-151.52616350261982
-178.2110661856965
-163.5579586836232
-147.61893670781075
-159.42045917600063
-150.44463550156465
-167.5439277101418
-155.9947061659773
-179.4887172136116
-154.35342316994328
-193.5478429738792
-163.7428929248914
-168.1547886724481
-159.3022325838425
-164.22128530233897
-157.56185615172072
-169.6579598365106
-168.3875665022052
-182.57735689447756
-156.12372289987908
-165.1777535611678
-178.9878495848351
-151.3957314230151
-195.68778428579813
-156.22654464715666
-145.0444799301144
-158.1822381996375
-176.96334234339545
-250.91234912155613
-211.63930111702774
-154.0489881242201
-175.49158915090547
-153.29531900093178
-171.26626669460234
-169.00531118231729
-173.30295555414608
-140.8204874655145
-167.3167019384862
-173.4887948895518
-145.88992983177297
-156.8925467134164
-164.280102526819
-186.08508706211913
-154.090686731496
-164.16483640477844
