words,count
2,10
22,111
21,141
7,457
6,471
11,316
16,195
12,280
21,141
23,110
10,377
10,377
22,111
10,377
6,471
3,590
24,80
13,267
5,496
6,471
5,496
15,221
12,280
18,148
28,77
22,111
17,167
16,195
14,234
28,77
13,267
6,471
22,111
17,167
3,590
13,267
14,234
17,167
18,148
3,590
9,371
24,80
14,234
17,167
12,280
16,195
3,590
3,590
3,590
11,316
7,457
4,513
6,471
6,471
9,371
29,52
25,92
9,371
6,471
6,471
12,280
6,471
7,457
25,92
49,10
15,221
15,221
13,267
19,142
11,316
8,385
19,142
18,148
8,385
6,471
37,25
13,267
22,111
11,316
9,371
13,267
9,371
17,167
17,167
3,590
23,110
9,371
41,21
15,221
21,141
14,234
10,377
57,4
10,377
7,457
12,280
29,52
18,148
7,457
4,513
6,471
5,496
7,457
11,316
27,54
10,377
4,513
18,148
36,35
6,471
8,385
6,471
5,496
7,457
4,513
13,267
3,590
11,316
6,471
13,267
8,385
8,385
8,385
15,221
13,267
7,457
12,280
6,471
9,371
3,590
6,471
5,496
4,513
11,316
3,590
14,234
4,513
272,1
17,167
16,195
22,111
18,148
3,590
20,117
4,513
2,10
7,457
11,316
10,377
3,590
35,20
63,2
3,590
4,513
10,377
16,195
61,5
20,117
46,10
34,41
8,385
23,110
32,41
18,148
13,267
11,316
17,167
13,267
5,496
12,280
6,471
6,471
16,195
14,234
11,316
13,267
17,167
10,377
11,316
4,513
24,80
15,221
11,316
5,496
5,496
19,142
32,41
3,590
3,590
6,471
26,77
15,221
12,280
4,513
3,590
7,457
10,377
11,316
3,590
3,590
20,117
9,371
5,496
26,77
20,117
8,385
8,385
255,1
13,267
7,457
3,590
3,590
15,221
5,496
7,457
12,280
5,496
8,385
26,77
19,142
12,280
7,457
5,496
5,496
6,471
4,513
3,590
4,513
7,457
4,513
23,110
17,167
3,590
6,471
8,385
3,590
3,590
8,385
9,371
19,142
24,80
22,111
9,371
27,54
34,41
23,110
5,496
14,234
28,77
12,280
32,41
6,471
9,371
13,267
10,377
14,234
17,167
10,377
3,590
13,267
14,234
5,496
8,385
17,167
20,117
5,496
31,50
30,54
36,35
6,471
3,590
3,590
10,377
34,41
11,316
21,141
32,41
7,457
18,148
15,221
8,385
6,471
50,7
29,52
13,267
4,513
28,77
15,221
15,221
21,141
20,117
7,457
12,280
3,590
14,234
10,377
8,385
4,513
5,496
20,117
28,77
12,280
21,141
11,316
7,457
32,41
11,316
23,110
20,117
25,92
4,513
19,142
29,52
19,142
15,221
5,496
28,77
12,280
38,25
3,590
27,54
8,385
9,371
6,471
15,221
3,590
8,385
78,2
15,221
6,471
5,496
25,92
18,148
3,590
5,496
4,513
4,513
12,280
4,513
38,25
5,496
11,316
9,371
7,457
9,371
14,234
24,80
7,457
3,590
42,15
12,280
3,590
5,496
33,25
9,371
8,385
8,385
6,471
15,221
13,267
7,457
17,167
6,471
9,371
5,496
16,195
14,234
42,15
17,167
5,496
9,371
22,111
5,496
61,5
14,234
7,457
9,371
7,457
4,513
4,513
7,457
5,496
7,457
5,496
4,513
8,385
20,117
7,457
8,385
13,267
9,371
17,167
3,590
6,471
12,280
16,195
9,371
3,590
3,590
20,117
16,195
26,77
9,371
13,267
3,590
8,385
10,377
9,371
4,513
10,377
8,385
15,221
3,590
5,496
27,54
13,267
8,385
4,513
7,457
7,457
20,117
9,371
13,267
21,141
20,117
11,316
14,234
15,221
4,513
22,111
7,457
11,316
3,590
3,590
13,267
21,141
32,41
15,221
31,50
21,141
57,4
34,41
3,590
30,54
41,21
46,10
10,377
20,117
27,54
6,471
23,110
25,92
3,590
12,280
9,371
7,457
3,590
24,80
6,471
9,371
9,371
10,377
47,10
3,590
18,148
7,457
3,590
4,513
6,471
11,316
6,471
6,471
19,142
4,513
19,142
15,221
9,371
6,471
13,267
3,590
3,590
5,496
3,590
8,385
16,195
14,234
31,50
6,471
20,117
25,92
12,280
41,21
38,25
16,195
24,80
33,25
31,50
26,77
12,280
65,3
35,20
10,377
3,590
4,513
8,385
9,371
14,234
11,316
3,590
4,513
3,590
4,513
8,385
13,267
9,371
9,371
4,513
3,590
9,371
13,267
9,371
6,471
10,377
19,142
10,377
5,496
21,141
12,280
14,234
8,385
10,377
16,195
6,471
20,117
15,221
9,371
13,267
3,590
12,280
50,7
15,221
11,316
3,590
76,1
30,54
25,92
36,35
5,496
21,141
36,35
7,457
4,513
3,590
13,267
10,377
5,496
7,457
6,471
3,590
4,513
4,513
4,513
16,195
23,110
6,471
11,316
10,377
13,267
5,496
19,142
11,316
23,110
6,471
10,377
10,377
9,371
21,141
11,316
9,371
19,142
20,117
34,41
11,316
37,25
4,513
4,513
19,142
55,5
33,25
8,385
17,167
38,25
6,471
12,280
4,513
7,457
57,4
13,267
7,457
3,590
17,167
48,7
11,316
28,77
3,590
12,280
4,513
15,221
37,25
24,80
25,92
6,471
4,513
8,385
5,496
4,513
6,471
5,496
6,471
25,92
5,496
3,590
10,377
14,234
10,377
10,377
18,148
13,267
7,457
10,377
3,590
11,316
7,457
19,142
3,590
21,141
15,221
13,267
6,471
5,496
20,117
42,15
10,377
8,385
13,267
16,195
16,195
41,21
5,496
15,221
5,496
78,2
17,167
23,110
21,141
6,471
7,457
29,52
3,590
3,590
20,117
16,195
16,195
9,371
34,41
37,25
23,110
35,20
4,513
5,496
3,590
5,496
4,513
3,590
9,371
4,513
6,471
5,496
11,316
17,167
7,457
9,371
61,5
3,590
8,385
6,471
38,25
22,111
3,590
6,471
5,496
5,496
13,267
11,316
12,280
5,496
7,457
6,471
19,142
11,316
14,234
6,471
9,371
16,195
22,111
17,167
10,377
12,280
18,148
3,590
24,80
30,54
9,371
20,117
16,195
5,496
6,471
23,110
8,385
9,371
11,316
41,21
4,513
13,267
8,385
12,280
3,590
18,148
12,280
30,54
5,496
21,141
4,513
32,41
6,471
7,457
4,513
7,457
4,513
3,590
8,385
10,377
8,385
12,280
39,16
7,457
11,316
15,221
4,513
29,52
6,471
8,385
5,496
12,280
12,280
3,590
22,111
32,41
9,371
6,471
4,513
18,148
7,457
7,457
12,280
14,234
6,471
13,267
12,280
4,513
21,141
9,371
32,41
8,385
9,371
37,25
23,110
10,377
5,496
3,590
11,316
5,496
26,77
17,167
13,267
3,590
5,496
16,195
4,513
9,371
7,457
11,316
28,77
11,316
14,234
23,110
9,371
13,267
8,385
9,371
29,52
17,167
10,377
17,167
4,513
3,590
6,471
7,457
16,195
5,496
41,21
8,385
35,20
36,35
6,471
8,385
3,590
6,471
4,513
3,590
11,316
10,377
10,377
28,77
15,221
4,513
5,496
19,142
14,234
20,117
6,471
16,195
5,496
7,457
37,25
20,117
9,371
8,385
16,195
9,371
9,371
26,77
16,195
5,496
16,195
3,590
6,471
4,513
6,471
15,221
20,117
3,590
11,316
18,148
41,21
9,371
7,457
20,117
20,117
23,110
13,267
4,513
4,513
13,267
18,148
3,590
4,513
9,371
6,471
9,371
3,590
30,54
7,457
17,167
5,496
5,496
4,513
11,316
10,377
7,457
9,371
3,590
8,385
6,471
9,371
28,77
38,25
12,280
12,280
11,316
12,280
11,316
30,54
3,590
13,267
8,385
21,141
8,385
9,371
14,234
13,267
6,471
21,141
13,267
15,221
21,141
22,111
5,496
14,234
17,167
7,457
5,496
3,590
8,385
5,496
11,316
11,316
12,280
6,471
15,221
5,496
4,513
9,371
13,267
3,590
7,457
21,141
28,77
33,25
4,513
16,195
4,513
60,5
9,371
23,110
5,496
3,590
3,590
27,54
14,234
12,280
4,513
23,110
9,371
29,52
7,457
6,471
4,513
12,280
15,221
11,316
14,234
9,371
9,371
4,513
4,513
10,377
3,590
27,54
25,92
9,371
8,385
4,513
18,148
16,195
10,377
5,496
10,377
6,471
4,513
16,195
4,513
9,371
5,496
15,221
3,590
15,221
16,195
11,316
19,142
7,457
7,457
15,221
3,590
18,148
10,377
3,590
10,377
7,457
8,385
3,590
13,267
3,590
9,371
39,16
9,371
11,316
3,590
16,195
4,513
33,25
19,142
8,385
4,513
36,35
10,377
8,385
5,496
11,316
10,377
10,377
9,371
23,110
4,513
23,110
20,117
26,77
12,280
15,221
5,496
3,590
21,141
12,280
5,496
3,590
11,316
25,92
13,267
14,234
7,457
16,195
24,80
8,385
4,513
28,77
7,457
13,267
5,496
9,371
26,77
5,496
5,496
8,385
8,385
6,471
28,77
8,385
11,316
7,457
6,471
7,457
8,385
9,371
15,221
20,117
13,267
13,267
16,195
15,221
8,385
9,371
18,148
6,471
4,513
26,77
12,280
3,590
7,457
16,195
13,267
7,457
5,496
5,496
8,385
40,24
21,141
7,457
62,1
4,513
4,513
25,92
10,377
5,496
11,316
12,280
14,234
5,496
13,267
5,496
5,496
15,221
6,471
6,471
12,280
15,221
6,471
10,377
16,195
5,496
5,496
12,280
6,471
23,110
24,80
11,316
10,377
8,385
5,496
10,377
12,280
4,513
7,457
8,385
4,513
4,513
6,471
24,80
6,471
8,385
10,377
15,221
8,385
7,457
3,590
9,371
28,77
11,316
20,117
20,117
21,141
30,54
27,54
10,377
18,148
29,52
24,80
8,385
13,267
8,385
7,457
13,267
10,377
6,471
21,141
10,377
20,117
31,50
16,195
44,10
4,513
4,513
6,471
50,7
6,471
32,41
16,195
4,513
10,377
10,377
4,513
18,148
17,167
14,234
9,371
12,280
23,110
6,471
8,385
6,471
9,371
36,35
7,457
9,371
5,496
15,221
29,52
23,110
7,457
14,234
52,8
16,195
36,35
18,148
8,385
39,16
25,92
9,371
6,471
12,280
10,377
6,471
12,280
9,371
3,590
4,513
11,316
3,590
8,385
10,377
25,92
14,234
9,371
14,234
4,513
8,385
18,148
24,80
13,267
4,513
6,471
4,513
8,385
4,513
32,41
17,167
10,377
40,24
43,13
31,50
17,167
6,471
24,80
14,234
4,513
15,221
24,80
10,377
16,195
19,142
4,513
4,513
7,457
30,54
22,111
4,513
11,316
48,7
14,234
13,267
31,50
47,10
25,92
4,513
5,496
11,316
13,267
6,471
6,471
6,471
12,280
7,457
9,371
4,513
8,385
11,316
4,513
34,41
9,371
10,377
10,377
18,148
7,457
5,496
23,110
25,92
37,25
9,371
19,142
15,221
48,7
6,471
4,513
9,371
7,457
7,457
4,513
11,316
24,80
3,590
7,457
16,195
16,195
5,496
3,590
19,142
18,148
10,377
4,513
17,167
27,54
3,590
20,117
6,471
10,377
3,590
10,377
32,41
21,141
11,316
5,496
5,496
7,457
6,471
11,316
9,371
10,377
17,167
27,54
17,167
4,513
10,377
5,496
10,377
4,513
7,457
3,590
7,457
7,457
6,471
28,77
14,234
11,316
10,377
33,25
36,35
22,111
17,167
5,496
2,10
12,280
8,385
8,385
2,10
7,457
19,142
6,471
13,267
7,457
7,457
12,280
6,471
37,25
9,371
7,457
4,513
28,77
14,234
16,195
24,80
17,167
13,267
5,496
8,385
29,52
12,280
9,371
6,471
9,371
10,377
4,513
4,513
7,457
8,385
4,513
9,371
28,77
13,267
31,50
40,24
17,167
21,141
8,385
7,457
11,316
15,221
15,221
12,280
16,195
10,377
19,142
17,167
24,80
17,167
9,371
7,457
4,513
25,92
3,590
5,496
16,195
22,111
12,280
6,471
7,457
26,77
18,148
7,457
9,371
4,513
4,513
5,496
13,267
5,496
7,457
44,10
15,221
12,280
9,371
4,513
3,590
33,25
33,25
5,496
14,234
22,111
9,371
6,471
34,41
29,52
6,471
5,496
6,471
14,234
8,385
8,385
19,142
34,41
9,371
9,371
4,513
6,471
3,590
7,457
8,385
16,195
5,496
3,590
9,371
11,316
9,371
6,471
13,267
12,280
27,54
6,471
7,457
34,41
9,371
22,111
7,457
9,371
8,385
9,371
7,457
11,316
8,385
7,457
4,513
22,111
3,590
18,148
4,513
10,377
4,513
5,496
10,377
4,513
6,471
32,41
3,590
8,385
5,496
16,195
9,371
4,513
6,471
10,377
9,371
5,496
26,77
3,590
15,221
29,52
14,234
14,234
6,471
6,471
9,371
22,111
3,590
6,471
5,496
6,471
16,195
10,377
20,117
8,385
7,457
17,167
23,110
14,234
5,496
12,280
8,385
12,280
4,513
5,496
4,513
8,385
16,195
4,513
19,142
5,496
19,142
8,385
27,54
19,142
6,471
44,10
10,377
29,52
13,267
10,377
25,92
41,21
17,167
11,316
29,52
30,54
4,513
19,142
11,316
21,141
32,41
19,142
3,590
11,316
11,316
22,111
7,457
6,471
18,148
48,7
8,385
33,25
3,590
5,496
4,513
5,496
4,513
11,316
9,371
13,267
6,471
4,513
24,80
26,77
51,10
5,496
11,316
11,316
10,377
26,77
3,590
3,590
3,590
9,371
23,110
26,77
9,371
5,496
4,513
22,111
5,496
33,25
20,117
9,371
6,471
15,221
7,457
4,513
6,471
5,496
14,234
19,142
4,513
6,471
13,267
6,471
4,513
3,590
12,280
6,471
23,110
9,371
6,471
9,371
5,496
4,513
4,513
10,377
15,221
34,41
19,142
4,513
8,385
3,590
4,513
38,25
13,267
14,234
7,457
9,371
5,496
6,471
22,111
17,167
28,77
37,25
26,77
20,117
3,590
23,110
29,52
27,54
23,110
32,41
28,77
9,371
13,267
29,52
6,471
27,54
7,457
11,316
3,590
6,471
31,50
6,471
6,471
7,457
3,590
5,496
6,471
3,590
10,377
21,141
5,496
4,513
4,513
5,496
3,590
44,10
23,110
87,1
38,25
20,117
18,148
6,471
9,371
22,111
8,385
8,385
7,457
6,471
7,457
9,371
14,234
6,471
21,141
32,41
9,371
31,50
4,513
17,167
21,141
18,148
25,92
20,117
19,142
24,80
13,267
5,496
11,316
7,457
28,77
21,141
27,54
16,195
5,496
5,496
19,142
4,513
18,148
21,141
5,496
6,471
10,377
43,13
21,141
31,50
3,590
7,457
8,385
10,377
5,496
3,590
3,590
3,590
158,1
14,234
5,496
6,471
7,457
4,513
3,590
4,513
17,167
20,117
11,316
33,25
25,92
17,167
12,280
11,316
43,13
3,590
15,221
6,471
3,590
11,316
3,590
15,221
16,195
11,316
6,471
11,316
6,471
16,195
8,385
10,377
6,471
3,590
5,496
5,496
4,513
5,496
7,457
25,92
7,457
11,316
7,457
9,371
11,316
8,385
8,385
26,77
10,377
10,377
3,590
5,496
14,234
23,110
5,496
7,457
4,513
4,513
26,77
3,590
3,590
3,590
34,41
15,221
93,1
8,385
9,371
6,471
43,13
30,54
4,513
22,111
7,457
11,316
3,590
4,513
26,77
17,167
29,52
7,457
14,234
4,513
12,280
5,496
15,221
15,221
18,148
10,377
6,471
3,590
10,377
6,471
10,377
3,590
5,496
12,280
15,221
3,590
14,234
16,195
18,148
27,54
18,148
45,11
41,21
24,80
15,221
6,471
7,457
5,496
31,50
5,496
15,221
8,385
8,385
6,471
12,280
14,234
26,77
23,110
9,371
15,221
9,371
16,195
19,142
16,195
4,513
4,513
6,471
5,496
9,371
10,377
7,457
15,221
30,54
12,280
22,111
32,41
8,385
9,371
6,471
25,92
45,11
32,41
38,25
56,3
7,457
4,513
18,148
14,234
31,50
34,41
20,117
13,267
10,377
18,148
11,316
4,513
15,221
14,234
15,221
10,377
15,221
13,267
5,496
10,377
34,41
16,195
7,457
10,377
25,92
5,496
3,590
19,142
3,590
8,385
11,316
14,234
2,10
10,377
4,513
25,92
17,167
12,280
7,457
46,10
7,457
3,590
19,142
10,377
22,111
13,267
14,234
12,280
11,316
14,234
17,167
14,234
10,377
18,148
13,267
3,590
10,377
5,496
10,377
5,496
6,471
20,117
19,142
5,496
15,221
24,80
30,54
5,496
10,377
5,496
7,457
9,371
9,371
10,377
9,371
40,24
8,385
6,471
20,117
22,111
7,457
8,385
22,111
3,590
15,221
53,5
5,496
24,80
4,513
12,280
3,590
20,117
8,385
5,496
4,513
17,167
5,496
34,41
18,148
9,371
55,5
4,513
6,471
27,54
3,590
9,371
6,471
4,513
13,267
5,496
15,221
24,80
15,221
11,316
4,513
23,110
3,590
3,590
3,590
31,50
15,221
22,111
19,142
29,52
18,148
23,110
4,513
28,77
3,590
28,77
31,50
10,377
47,10
5,496
36,35
13,267
3,590
12,280
17,167
6,471
12,280
13,267
22,111
8,385
17,167
14,234
9,371
18,148
14,234
22,111
4,513
4,513
27,54
11,316
5,496
3,590
20,117
4,513
17,167
7,457
6,471
15,221
27,54
26,77
26,77
3,590
10,377
20,117
5,496
7,457
112,1
12,280
20,117
32,41
4,513
4,513
9,371
12,280
9,371
10,377
10,377
14,234
8,385
12,280
10,377
23,110
4,513
12,280
7,457
3,590
3,590
6,471
9,371
4,513
29,52
15,221
3,590
59,2
7,457
38,25
17,167
4,513
13,267
7,457
4,513
5,496
12,280
10,377
7,457
7,457
3,590
3,590
5,496
15,221
9,371
8,385
10,377
14,234
3,590
7,457
33,25
6,471
4,513
4,513
5,496
19,142
12,280
3,590
22,111
12,280
7,457
9,371
16,195
15,221
21,141
8,385
9,371
4,513
19,142
7,457
22,111
3,590
14,234
6,471
4,513
18,148
5,496
18,148
14,234
4,513
10,377
9,371
16,195
10,377
10,377
9,371
19,142
12,280
65,3
8,385
11,316
4,513
8,385
24,80
22,111
9,371
24,80
9,371
10,377
10,377
12,280
3,590
13,267
9,371
31,50
29,52
8,385
13,267
3,590
9,371
8,385
16,195
8,385
3,590
7,457
18,148
10,377
8,385
5,496
19,142
4,513
9,371
5,496
7,457
6,471
9,371
12,280
6,471
3,590
34,41
7,457
4,513
7,457
14,234
5,496
9,371
14,234
8,385
7,457
12,280
19,142
35,20
10,377
7,457
5,496
17,167
3,590
7,457
3,590
3,590
7,457
8,385
9,371
5,496
8,385
25,92
5,496
12,280
24,80
6,471
39,16
3,590
8,385
17,167
3,590
25,92
19,142
11,316
9,371
10,377
6,471
3,590
19,142
22,111
9,371
9,371
12,280
5,496
10,377
10,377
16,195
15,221
19,142
91,1
8,385
6,471
4,513
11,316
5,496
9,371
10,377
15,221
18,148
15,221
16,195
4,513
21,141
17,167
7,457
7,457
19,142
26,77
19,142
17,167
11,316
16,195
10,377
13,267
8,385
5,496
4,513
4,513
5,496
34,41
24,80
70,1
10,377
10,377
11,316
16,195
8,385
25,92
4,513
36,35
21,141
30,54
8,385
9,371
3,590
6,471
5,496
8,385
13,267
7,457
16,195
5,496
4,513
15,221
3,590
17,167
12,280
21,141
9,371
5,496
21,141
13,267
10,377
25,92
20,117
10,377
54,4
15,221
25,92
33,25
9,371
21,141
17,167
27,54
8,385
5,496
3,590
12,280
15,221
7,457
7,457
6,471
7,457
5,496
20,117
13,267
11,316
8,385
10,377
3,590
22,111
3,590
6,471
3,590
3,590
11,316
7,457
10,377
11,316
15,221
6,471
10,377
3,590
4,513
4,513
9,371
4,513
41,21
30,54
4,513
10,377
13,267
7,457
7,457
12,280
4,513
34,41
4,513
4,513
10,377
11,316
12,280
8,385
7,457
4,513
33,25
31,50
10,377
51,10
18,148
36,35
34,41
28,77
16,195
31,50
20,117
31,50
7,457
3,590
27,54
19,142
3,590
9,371
25,92
9,371
6,471
7,457
13,267
4,513
15,221
3,590
11,316
8,385
7,457
21,141
6,471
15,221
21,141
15,221
7,457
8,385
24,80
4,513
40,24
45,11
4,513
10,377
12,280
15,221
13,267
5,496
25,92
8,385
4,513
10,377
47,10
6,471
5,496
12,280
96,3
10,377
24,80
52,8
13,267
15,221
88,1
18,148
27,54
15,221
5,496
7,457
5,496
3,590
5,496
4,513
8,385
6,471
5,496
10,377
7,457
5,496
3,590
4,513
4,513
56,3
10,377
39,16
12,280
50,7
55,5
26,77
6,471
125,1
12,280
23,110
19,142
12,280
7,457
30,54
31,50
8,385
4,513
12,280
3,590
13,267
9,371
6,471
15,221
8,385
6,471
28,77
6,471
8,385
28,77
5,496
9,371
22,111
19,142
5,496
25,92
13,267
15,221
15,221
26,77
12,280
13,267
5,496
12,280
46,10
21,141
7,457
4,513
14,234
15,221
8,385
11,316
25,92
16,195
9,371
3,590
5,496
11,316
15,221
6,471
11,316
9,371
12,280
29,52
8,385
7,457
6,471
10,377
8,385
8,385
9,371
8,385
7,457
4,513
9,371
10,377
5,496
13,267
7,457
17,167
7,457
7,457
3,590
31,50
40,24
8,385
16,195
22,111
12,280
13,267
14,234
7,457
16,195
6,471
5,496
13,267
5,496
3,590
13,267
9,371
17,167
13,267
14,234
7,457
4,513
16,195
14,234
74,2
8,385
17,167
64,1
11,316
23,110
7,457
13,267
21,141
6,471
7,457
11,316
11,316
7,457
21,141
80,1
29,52
82,2
3,590
3,590
8,385
8,385
11,316
7,457
19,142
17,167
4,513
4,513
3,590
16,195
20,117
18,148
4,513
3,590
11,316
3,590
5,496
8,385
5,496
9,371
36,35
26,77
8,385
5,496
5,496
6,471
26,77
4,513
6,471
4,513
10,377
12,280
7,457
5,496
4,513
7,457
19,142
11,316
11,316
5,496
23,110
3,590
18,148
3,590
15,221
8,385
21,141
4,513
3,590
8,385
7,457
8,385
9,371
11,316
5,496
6,471
18,148
4,513
3,590
3,590
7,457
4,513
7,457
4,513
5,496
14,234
28,77
14,234
19,142
3,590
5,496
4,513
13,267
16,195
16,195
9,371
10,377
6,471
29,52
18,148
8,385
14,234
4,513
4,513
7,457
16,195
26,77
4,513
6,471
4,513
3,590
5,496
5,496
11,316
4,513
4,513
14,234
16,195
16,195
6,471
7,457
20,117
13,267
4,513
7,457
3,590
7,457
15,221
19,142
20,117
28,77
41,21
18,148
13,267
18,148
9,371
28,77
5,496
4,513
5,496
10,377
6,471
6,471
16,195
3,590
10,377
17,167
22,111
17,167
7,457
3,590
18,148
3,590
4,513
3,590
15,221
19,142
12,280
3,590
41,21
3,590
39,16
17,167
20,117
13,267
8,385
11,316
6,471
11,316
82,2
10,377
23,110
5,496
11,316
26,77
13,267
17,167
19,142
34,41
6,471
21,141
11,316
9,371
5,496
11,316
36,35
7,457
5,496
4,513
22,111
20,117
36,35
53,5
8,385
15,221
25,92
6,471
15,221
7,457
14,234
11,316
12,280
10,377
35,20
12,280
25,92
33,25
12,280
12,280
7,457
8,385
9,371
15,221
7,457
11,316
5,496
3,590
8,385
13,267
6,471
3,590
11,316
4,513
6,471
7,457
27,54
14,234
7,457
6,471
15,221
9,371
10,377
14,234
3,590
3,590
22,111
6,471
5,496
3,590
8,385
4,513
3,590
3,590
3,590
5,496
10,377
7,457
20,117
10,377
9,371
16,195
7,457
21,141
15,221
5,496
4,513
31,50
7,457
6,471
10,377
10,377
7,457
5,496
7,457
4,513
20,117
7,457
6,471
3,590
9,371
7,457
15,221
6,471
13,267
14,234
7,457
14,234
17,167
8,385
15,221
19,142
26,77
5,496
6,471
4,513
20,117
9,371
6,471
22,111
9,371
12,280
24,80
14,234
5,496
5,496
9,371
3,590
5,496
17,167
6,471
28,77
23,110
11,316
5,496
3,590
7,457
9,371
27,54
14,234
19,142
11,316
14,234
8,385
5,496
6,471
14,234
3,590
14,234
3,590
4,513
30,54
7,457
11,316
9,371
6,471
4,513
10,377
4,513
44,10
10,377
8,385
8,385
6,471
4,513
3,590
3,590
10,377
3,590
16,195
21,141
3,590
42,15
5,496
8,385
5,496
7,457
3,590
7,457
3,590
6,471
17,167
11,316
17,167
5,496
18,148
32,41
3,590
40,24
10,377
30,54
16,195
8,385
14,234
18,148
24,80
16,195
18,148
7,457
5,496
4,513
7,457
5,496
5,496
4,513
5,496
5,496
8,385
8,385
15,221
6,471
6,471
5,496
10,377
10,377
7,457
7,457
14,234
8,385
18,148
10,377
6,471
4,513
11,316
36,35
10,377
11,316
30,54
22,111
8,385
11,316
9,371
25,92
8,385
19,142
7,457
5,496
9,371
3,590
23,110
7,457
10,377
28,77
15,221
25,92
5,496
5,496
20,117
3,590
38,25
23,110
6,471
3,590
18,148
10,377
18,148
3,590
15,221
13,267
4,513
4,513
23,110
27,54
10,377
31,50
3,590
26,77
10,377
3,590
15,221
3,590
19,142
23,110
5,496
20,117
41,21
15,221
6,471
13,267
5,496
5,496
12,280
13,267
36,35
5,496
5,496
18,148
3,590
5,496
30,54
15,221
8,385
26,77
15,221
8,385
4,513
3,590
5,496
3,590
5,496
6,471
5,496
21,141
22,111
12,280
11,316
9,371
28,77
22,111
3,590
16,195
4,513
3,590
3,590
3,590
7,457
3,590
20,117
4,513
22,111
6,471
3,590
31,50
14,234
6,471
11,316
9,371
51,10
13,267
27,54
24,80
15,221
3,590
5,496
6,471
3,590
3,590
11,316
6,471
7,457
16,195
8,385
41,21
8,385
26,77
8,385
68,2
7,457
28,77
5,496
10,377
26,77
37,25
46,10
40,24
9,371
23,110
50,7
7,457
14,234
61,5
35,20
28,77
13,267
10,377
24,80
11,316
18,148
6,471
34,41
27,54
18,148
16,195
24,80
6,471
21,141
5,496
5,496
15,221
7,457
7,457
11,316
17,167
11,316
7,457
6,471
9,371
11,316
41,21
16,195
9,371
19,142
4,513
5,496
18,148
14,234
5,496
17,167
14,234
16,195
16,195
4,513
10,377
7,457
10,377
16,195
21,141
23,110
22,111
18,148
14,234
18,148
4,513
7,457
16,195
28,77
25,92
23,110
23,110
14,234
3,590
5,496
10,377
13,267
45,11
4,513
31,50
35,20
3,590
9,371
10,377
4,513
6,471
8,385
7,457
8,385
19,142
10,377
3,590
47,10
16,195
3,590
42,15
5,496
6,471
28,77
25,92
8,385
16,195
7,457
5,496
12,280
8,385
13,267
17,167
31,50
18,148
15,221
9,371
3,590
4,513
11,316
4,513
25,92
4,513
4,513
8,385
14,234
12,280
10,377
17,167
9,371
5,496
10,377
19,142
8,385
22,111
12,280
3,590
6,471
8,385
11,316
22,111
31,50
16,195
5,496
6,471
13,267
19,142
16,195
14,234
6,471
31,50
74,2
20,117
9,371
7,457
26,77
10,377
16,195
3,590
28,77
4,513
7,457
3,590
3,590
26,77
9,371
10,377
9,371
3,590
8,385
12,280
4,513
21,141
39,16
11,316
7,457
4,513
10,377
7,457
11,316
11,316
5,496
3,590
11,316
27,54
11,316
21,141
34,41
17,167
7,457
4,513
12,280
14,234
17,167
9,371
12,280
5,496
11,316
12,280
6,471
15,221
12,280
19,142
10,377
12,280
3,590
7,457
6,471
3,590
4,513
7,457
26,77
34,41
10,377
6,471
23,110
16,195
21,141
10,377
18,148
23,110
40,24
12,280
16,195
5,496
30,54
20,117
22,111
10,377
41,21
3,590
26,77
11,316
10,377
30,54
32,41
23,110
22,111
14,234
5,496
35,20
51,10
19,142
9,371
5,496
23,110
7,457
3,590
3,590
34,41
18,148
5,496
8,385
10,377
3,590
12,280
5,496
28,77
4,513
3,590
14,234
3,590
14,234
7,457
6,471
14,234
16,195
4,513
4,513
7,457
13,267
10,377
3,590
5,496
5,496
8,385
13,267
33,25
24,80
36,35
26,77
23,110
17,167
12,280
25,92
3,590
4,513
21,141
29,52
9,371
21,141
53,5
13,267
9,371
12,280
9,371
28,77
23,110
11,316
4,513
25,92
14,234
11,316
24,80
25,92
14,234
18,148
7,457
21,141
5,496
40,24
10,377
12,280
15,221
10,377
3,590
6,471
6,471
8,385
8,385
10,377
6,471
15,221
3,590
18,148
7,457
7,457
9,371
3,590
60,5
10,377
5,496
15,221
35,20
19,142
11,316
3,590
21,141
6,471
33,25
15,221
40,24
34,41
5,496
4,513
20,117
23,110
4,513
23,110
20,117
10,377
10,377
7,457
16,195
24,80
6,471
12,280
12,280
35,20
4,513
8,385
9,371
12,280
3,590
3,590
17,167
13,267
5,496
8,385
8,385
3,590
5,496
15,221
21,141
8,385
7,457
7,457
7,457
5,496
4,513
29,52
14,234
4,513
21,141
19,142
14,234
4,513
11,316
6,471
12,280
13,267
4,513
20,117
7,457
6,471
8,385
11,316
9,371
6,471
14,234
7,457
6,471
12,280
8,385
7,457
29,52
23,110
10,377
6,471
5,496
17,167
7,457
5,496
7,457
9,371
13,267
4,513
13,267
11,316
7,457
17,167
7,457
3,590
19,142
3,590
21,141
7,457
10,377
10,377
5,496
24,80
12,280
54,4
5,496
20,117
5,496
4,513
17,167
6,471
7,457
3,590
7,457
6,471
6,471
8,385
29,52
5,496
6,471
17,167
18,148
6,471
10,377
17,167
8,385
4,513
9,371
3,590
24,80
19,142
11,316
9,371
8,385
21,141
29,52
16,195
11,316
6,471
29,52
