words,count
8,487
18,232
12,347
35,47
29,76
18,232
1,958
15,248
13,307
6,509
38,24
16,264
16,264
14,282
13,307
1,958
23,116
17,232
17,232
1,958
6,509
10,428
2,604
6,509
8,487
7,500
1,958
16,264
3,581
4,534
6,509
15,248
5,591
6,509
7,500
12,347
31,61
18,232
2,604
1,958
15,248
8,487
3,581
10,428
5,591
2,604
4,534
1,958
4,534
2,604
19,175
4,534
8,487
38,24
15,248
4,534
3,581
4,534
30,74
5,591
7,500
10,428
12,347
15,248
25,106
32,59
4,534
16,264
15,248
14,282
9,455
30,74
17,232
26,104
5,591
19,175
9,455
23,116
2,604
129,1
2,604
25,106
7,500
42,21
52,13
4,534
25,106
30,74
52,13
9,455
12,347
1,958
4,534
5,591
34,50
5,591
4,534
7,500
6,509
2,604
7,500
5,591
2,604
1,958
2,604
5,591
18,232
3,581
5,591
18,232
1,958
2,604
3,581
3,581
4,534
23,116
1,958
18,232
27,94
6,509
3,581
21,151
10,428
26,104
9,455
3,581
11,328
8,487
22,140
13,307
8,487
9,455
4,534
5,591
15,248
6,509
30,74
15,248
22,140
5,591
3,581
30,74
4,534
1,958
26,104
20,202
5,591
14,282
8,487
6,509
21,151
11,328
2,604
16,264
52,13
20,202
18,232
22,140
5,591
6,509
4,534
3,581
2,604
5,591
16,264
10,428
1,958
3,581
9,455
4,534
1,958
2,604
8,487
3,581
22,140
10,428
3,581
20,202
3,581
17,232
2,604
19,175
4,534
11,328
15,248
23,116
16,264
9,455
3,581
3,581
9,455
13,307
38,24
6,509
4,534
34,50
31,61
21,151
21,151
8,487
5,591
2,604
25,106
13,307
4,534
28,87
24,109
6,509
6,509
21,151
15,248
8,487
17,232
5,591
7,500
9,455
36,42
11,328
12,347
3,581
32,59
2,604
6,509
19,175
5,591
13,307
5,591
5,591
7,500
17,232
2,604
23,116
25,106
1,958
2,604
3,581
1,958
8,487
49,15
12,347
3,581
15,248
20,202
10,428
16,264
3,581
20,202
11,328
12,347
3,581
9,455
5,591
1,958
4,534
1,958
12,347
4,534
26,104
26,104
16,264
26,104
18,232
9,455
2,604
6,509
14,282
2,604
3,581
2,604
12,347
30,74
21,151
21,151
11,328
10,428
28,87
29,76
6,509
8,487
13,307
3,581
13,307
8,487
3,581
5,591
29,76
18,232
4,534
9,455
1,958
1,958
1,958
5,591
24,109
10,428
2,604
11,328
1,958
13,307
8,487
18,232
14,282
10,428
11,328
33,64
18,232
16,264
27,94
16,264
10,428
2,604
10,428
10,428
12,347
41,34
6,509
3,581
31,61
9,455
33,64
7,500
17,232
20,202
1,958
1,958
10,428
6,509
9,455
1,958
4,534
13,307
4,534
16,264
18,232
7,500
14,282
5,591
10,428
3,581
16,264
8,487
14,282
4,534
2,604
56,8
29,76
12,347
2,604
1,958
1,958
13,307
19,175
10,428
3,581
10,428
10,428
7,500
1,958
2,604
1,958
5,591
21,151
4,534
4,534
17,232
16,264
9,455
11,328
11,328
2,604
25,106
2,604
2,604
17,232
6,509
20,202
28,87
9,455
7,500
8,487
8,487
7,500
32,59
18,232
3,581
7,500
8,487
9,455
5,591
7,500
12,347
9,455
15,248
7,500
30,74
1,958
21,151
1,958
1,958
2,604
2,604
41,34
18,232
6,509
6,509
4,534
2,604
1,958
7,500
43,15
4,534
5,591
5,591
15,248
14,282
21,151
4,534
2,604
2,604
1,958
2,604
4,534
4,534
4,534
14,282
21,151
19,175
16,264
10,428
3,581
25,106
3,581
5,591
16,264
3,581
18,232
3,581
32,59
9,455
6,509
16,264
14,282
12,347
15,248
48,10
2,604
23,116
20,202
13,307
3,581
22,140
11,328
8,487
1,958
2,604
20,202
7,500
7,500
3,581
21,151
11,328
9,455
1,958
23,116
8,487
8,487
6,509
4,534
5,591
9,455
14,282
4,534
13,307
8,487
15,248
17,232
91,2
16,264
63,6
1,958
24,109
4,534
4,534
8,487
1,958
16,264
50,12
5,591
5,591
5,591
44,23
58,5
69,2
14,282
6,509
6,509
17,232
8,487
8,487
25,106
24,109
4,534
8,487
15,248
10,428
10,428
11,328
3,581
22,140
8,487
2,604
8,487
10,428
2,604
8,487
10,428
7,500
13,307
6,509
3,581
2,604
6,509
5,591
20,202
6,509
14,282
14,282
17,232
9,455
23,116
20,202
175,1
80,2
3,581
21,151
12,347
7,500
52,13
37,38
31,61
4,534
5,591
4,534
18,232
7,500
27,94
1,958
8,487
16,264
11,328
14,282
6,509
32,59
43,15
22,140
16,264
9,455
23,116
16,264
30,74
33,64
5,591
10,428
7,500
4,534
5,591
2,604
1,958
7,500
15,248
11,328
8,487
1,958
2,604
64,4
3,581
35,47
52,13
14,282
2,604
14,282
2,604
1,958
12,347
14,282
2,604
9,455
2,604
14,282
1,958
19,175
21,151
20,202
22,140
16,264
5,591
3,581
18,232
52,13
18,232
17,232
21,151
14,282
7,500
7,500
6,509
8,487
1,958
50,12
12,347
7,500
16,264
20,202
3,581
1,958
37,38
10,428
1,958
12,347
6,509
8,487
13,307
2,604
1,958
16,264
4,534
34,50
11,328
37,38
28,87
1,958
6,509
2,604
18,232
6,509
4,534
1,958
19,175
7,500
31,61
29,76
11,328
6,509
5,591
4,534
12,347
6,509
2,604
5,591
9,455
9,455
33,64
9,455
3,581
1,958
8,487
4,534
5,591
36,42
11,328
24,109
22,140
1,958
14,282
6,509
9,455
1,958
1,958
29,76
5,591
21,151
6,509
8,487
3,581
25,106
21,151
1,958
7,500
1,958
2,604
7,500
10,428
13,307
32,59
46,12
31,61
11,328
16,264
45,18
1,958
20,202
12,347
51,5
5,591
27,94
3,581
2,604
11,328
4,534
16,264
13,307
4,534
14,282
19,175
6,509
35,47
7,500
11,328
5,591
1,958
12,347
10,428
1,958
4,534
4,534
9,455
21,151
15,248
13,307
11,328
13,307
16,264
14,282
11,328
10,428
20,202
5,591
18,232
8,487
7,500
13,307
14,282
4,534
4,534
5,591
2,604
7,500
10,428
5,591
5,591
8,487
5,591
19,175
9,455
9,455
20,202
11,328
24,109
3,581
7,500
5,591
5,591
9,455
10,428
16,264
19,175
7,500
6,509
14,282
1,958
7,500
1,958
4,534
2,604
9,455
8,487
36,42
4,534
4,534
3,581
1,958
8,487
8,487
3,581
1,958
17,232
1,958
10,428
29,76
2,604
13,307
3,581
15,248
1,958
9,455
9,455
4,534
1,958
1,958
1,958
13,307
10,428
4,534
7,500
7,500
2,604
18,232
21,151
1,958
6,509
41,34
38,24
20,202
17,232
1,958
28,87
6,509
2,604
21,151
22,140
29,76
5,591
3,581
2,604
2,604
6,509
31,61
7,500
17,232
16,264
12,347
5,591
5,591
10,428
3,581
22,140
45,18
7,500
9,455
5,591
10,428
7,500
17,232
15,248
8,487
13,307
21,151
11,328
3,581
3,581
9,455
4,534
22,140
3,581
20,202
6,509
21,151
13,307
7,500
19,175
9,455
11,328
4,534
2,604
2,604
2,604
1,958
11,328
2,604
2,604
4,534
9,455
41,34
4,534
1,958
7,500
25,106
17,232
24,109
1,958
10,428
22,140
26,104
11,328
11,328
1,958
13,307
44,23
1,958
5,591
8,487
9,455
13,307
2,604
12,347
4,534
2,604
6,509
5,591
9,455
8,487
5,591
2,604
7,500
4,534
4,534
1,958
2,604
9,455
11,328
7,500
21,151
11,328
13,307
24,109
16,264
8,487
12,347
6,509
8,487
7,500
6,509
4,534
2,604
10,428
3,581
4,534
6,509
21,151
24,109
16,264
9,455
6,509
7,500
8,487
8,487
5,591
16,264
1,958
3,581
73,2
4,534
44,23
1,958
9,455
21,151
10,428
21,151
15,248
4,534
5,591
9,455
5,591
10,428
10,428
10,428
11,328
17,232
9,455
12,347
7,500
14,282
8,487
7,500
5,591
14,282
10,428
11,328
18,232
23,116
12,347
6,509
13,307
15,248
22,140
18,232
10,428
45,18
23,116
42,21
3,581
20,202
5,591
3,581
5,591
7,500
3,581
8,487
12,347
14,282
5,591
11,328
6,509
1,958
29,76
1,958
4,534
8,487
7,500
2,604
25,106
6,509
6,509
2,604
24,109
8,487
11,328
16,264
1,958
10,428
22,140
10,428
38,24
3,581
3,581
4,534
8,487
20,202
4,534
8,487
6,509
33,64
8,487
23,116
23,116
13,307
19,175
10,428
2,604
3,581
5,591
9,455
5,591
10,428
9,455
8,487
21,151
8,487
2,604
17,232
7,500
2,604
1,958
7,500
6,509
3,581
1,958
9,455
5,591
28,87
38,24
31,61
23,116
5,591
32,59
2,604
16,264
1,958
4,534
6,509
6,509
6,509
3,581
7,500
16,264
7,500
1,958
3,581
5,591
10,428
5,591
4,534
5,591
15,248
11,328
29,76
17,232
40,20
24,109
11,328
2,604
17,232
64,4
7,500
12,347
5,591
20,202
19,175
4,534
18,232
8,487
12,347
3,581
9,455
3,581
10,428
13,307
6,509
2,604
5,591
18,232
7,500
26,104
32,59
35,47
5,591
21,151
19,175
22,140
4,534
27,94
41,34
21,151
27,94
1,958
1,958
4,534
1,958
3,581
17,232
2,604
1,958
6,509
4,534
7,500
16,264
2,604
1,958
1,958
10,428
7,500
10,428
18,232
6,509
4,534
19,175
9,455
4,534
3,581
4,534
1,958
1,958
20,202
26,104
14,282
11,328
1,958
28,87
9,455
13,307
34,50
34,50
40,20
17,232
21,151
5,591
15,248
4,534
16,264
12,347
11,328
8,487
2,604
17,232
29,76
18,232
10,428
15,248
622,1
5,591
20,202
8,487
20,202
6,509
22,140
26,104
19,175
34,50
657,1
4,534
5,591
7,500
12,347
13,307
7,500
22,140
7,500
10,428
5,591
2,604
5,591
18,232
9,455
1,958
25,106
10,428
15,248
13,307
25,106
14,282
4,534
10,428
15,248
10,428
3,581
8,487
12,347
11,328
14,282
36,42
2,604
10,428
3,581
3,581
49,15
9,455
5,591
9,455
7,500
10,428
5,591
7,500
3,581
13,307
23,116
5,591
17,232
12,347
12,347
6,509
1,958
18,232
4,534
1,958
13,307
13,307
13,307
13,307
2,604
7,500
31,61
6,509
5,591
5,591
9,455
7,500
15,248
4,534
9,455
12,347
4,534
1,958
17,232
27,94
5,591
10,428
12,347
7,500
4,534
5,591
9,455
9,455
14,282
14,282
1,958
5,591
4,534
11,328
7,500
5,591
6,509
5,591
23,116
1,958
2,604
9,455
2,604
2,604
27,94
20,202
4,534
2,604
14,282
16,264
3,581
39,36
12,347
7,500
2,604
2,604
7,500
6,509
10,428
21,151
4,534
21,151
5,591
8,487
18,232
9,455
1,958
30,74
10,428
8,487
2,604
18,232
4,534
40,20
21,151
20,202
26,104
5,591
2,604
1,958
11,328
5,591
12,347
7,500
9,455
15,248
1,958
27,94
2,604
18,232
10,428
17,232
9,455
8,487
2,604
2,604
1,958
17,232
15,248
16,264
2,604
11,328
1,958
2,604
14,282
3,581
11,328
4,534
5,591
2,604
10,428
5,591
1,958
2,604
1,958
1,958
14,282
1,958
10,428
1,958
13,307
1,958
20,202
9,455
25,106
10,428
5,591
14,282
3,581
35,47
20,202
1,958
2,604
21,151
7,500
2,604
1,958
13,307
41,34
6,509
6,509
11,328
10,428
12,347
5,591
9,455
9,455
1,958
23,116
1,958
7,500
39,36
7,500
2,604
15,248
7,500
14,282
9,455
11,328
20,202
14,282
4,534
4,534
20,202
8,487
2,604
2,604
5,591
33,64
2,604
5,591
23,116
2,604
6,509
6,509
5,591
8,487
6,509
66,5
15,248
21,151
11,328
3,581
4,534
13,307
5,591
4,534
7,500
21,151
4,534
15,248
29,76
7,500
36,42
11,328
1,958
1,958
5,591
2,604
18,232
6,509
13,307
15,248
8,487
9,455
16,264
3,581
7,500
4,534
1,958
6,509
1,958
9,455
5,591
22,140
28,87
7,500
19,175
20,202
18,232
5,591
27,94
5,591
5,591
25,106
10,428
35,47
25,106
39,36
27,94
48,10
31,61
14,282
11,328
7,500
19,175
26,104
20,202
26,104
18,232
31,61
4,534
15,248
5,591
8,487
1,958
5,591
9,455
1,958
8,487
6,509
1,958
15,248
1,958
2,604
5,591
5,591
15,248
14,282
11,328
4,534
2,604
12,347
2,604
2,604
18,232
16,264
4,534
19,175
1,958
7,500
88,2
3,581
14,282
3,581
6,509
4,534
6,509
16,264
7,500
16,264
20,202
8,487
1,958
1,958
1,958
18,232
14,282
19,175
33,64
3,581
5,591
4,534
32,59
12,347
16,264
5,591
14,282
13,307
15,248
3,581
1,958
1,958
15,248
7,500
24,109
14,282
28,87
10,428
11,328
13,307
6,509
234,1
10,428
3,581
5,591
7,500
3,581
12,347
3,581
11,328
13,307
5,591
4,534
6,509
5,591
8,487
124,1
4,534
16,264
7,500
13,307
13,307
32,59
14,282
24,109
6,509
18,232
22,140
5,591
23,116
10,428
39,36
8,487
11,328
8,487
1,958
4,534
28,87
6,509
4,534
1,958
19,175
4,534
11,328
7,500
27,94
8,487
2,604
13,307
8,487
9,455
5,591
21,151
22,140
2,604
2,604
7,500
9,455
6,509
6,509
4,534
4,534
2,604
7,500
7,500
5,591
6,509
9,455
5,591
25,106
28,87
8,487
3,581
1,958
24,109
1,958
6,509
11,328
3,581
11,328
3,581
8,487
20,202
4,534
8,487
26,104
5,591
18,232
7,500
12,347
5,591
8,487
1,958
29,76
21,151
19,175
21,151
31,61
15,248
7,500
416,1
10,428
1,958
11,328
10,428
22,140
1,958
7,500
12,347
13,307
14,282
7,500
12,347
1,958
20,202
23,116
13,307
8,487
35,47
32,59
5,591
6,509
31,61
18,232
6,509
9,455
14,282
14,282
10,428
17,232
32,59
7,500
17,232
7,500
1,958
20,202
10,428
15,248
12,347
1,958
18,232
15,248
6,509
16,264
6,509
1,958
14,282
9,455
18,232
5,591
10,428
12,347
1,958
1,958
2,604
1,958
13,307
2,604
35,47
17,232
8,487
14,282
5,591
18,232
14,282
8,487
14,282
27,94
12,347
23,116
21,151
5,591
8,487
16,264
11,328
3,581
25,106
34,50
19,175
1,958
19,175
34,50
2,604
7,500
4,534
17,232
2,604
23,116
9,455
4,534
6,509
11,328
2,604
13,307
39,36
6,509
3,581
2,604
5,591
3,581
5,591
15,248
17,232
8,487
6,509
17,232
38,24
1,958
6,509
15,248
16,264
12,347
16,264
5,591
4,534
5,591
3,581
11,328
7,500
23,116
5,591
5,591
28,87
18,232
4,534
2,604
12,347
13,307
21,151
1,958
1,958
7,500
13,307
7,500
3,581
5,591
3,581
4,534
14,282
15,248
10,428
36,42
36,42
1,958
8,487
2,604
22,140
29,76
2,604
16,264
2,604
2,604
26,104
5,591
10,428
12,347
1,958
6,509
3,581
18,232
2,604
1,958
1,958
5,591
6,509
6,509
12,347
6,509
7,500
19,175
7,500
13,307
15,248
3,581
12,347
2,604
20,202
10,428
1,958
28,87
6,509
10,428
7,500
6,509
4,534
6,509
11,328
10,428
27,94
14,282
2,604
19,175
7,500
2,604
1,958
15,248
15,248
14,282
21,151
11,328
5,591
2,604
6,509
8,487
11,328
42,21
25,106
27,94
25,106
5,591
37,38
5,591
3,581
8,487
70,2
5,591
24,109
13,307
9,455
45,18
7,500
8,487
4,534
9,455
16,264
1,958
17,232
4,534
8,487
9,455
8,487
7,500
30,74
3,581
2,604
1,958
9,455
5,591
7,500
2,604
4,534
19,175
11,328
13,307
1,958
30,74
10,428
5,591
5,591
3,581
10,428
46,12
10,428
6,509
1,958
19,175
7,500
10,428
13,307
5,591
19,175
3,581
4,534
2,604
18,232
2,604
11,328
11,328
10,428
1,958
12,347
10,428
4,534
1,958
10,428
8,487
2,604
4,534
11,328
3,581
1,958
1,958
1,958
19,175
3,581
1,958
11,328
2,604
23,116
17,232
21,151
17,232
22,140
10,428
3,581
18,232
1,958
8,487
16,264
3,581
4,534
5,591
25,106
14,282
4,534
17,232
13,307
7,500
12,347
15,248
7,500
32,59
11,328
16,264
7,500
8,487
56,8
16,264
27,94
41,34
27,94
39,36
21,151
1,958
15,248
36,42
1,958
3,581
10,428
6,509
4,534
19,175
6,509
15,248
1,958
1,958
2,604
6,509
4,534
12,347
9,455
1,958
30,74
3,581
14,282
21,151
48,10
17,232
12,347
3,581
6,509
4,534
15,248
37,38
1,958
22,140
14,282
25,106
3,581
6,509
11,328
8,487
12,347
16,264
4,534
8,487
12,347
21,151
1,958
14,282
4,534
39,36
16,264
18,232
3,581
3,581
2,604
5,591
11,328
6,509
11,328
3,581
4,534
24,109
66,5
21,151
1,958
44,23
19,175
15,248
15,248
5,591
4,534
2,604
2,604
1,958
5,591
4,534
26,104
6,509
13,307
7,500
17,232
1,958
5,591
12,347
33,64
19,175
8,487
11,328
4,534
30,74
23,116
36,42
4,534
4,534
6,509
5,591
1,958
13,307
7,500
5,591
13,307
21,151
2,604
8,487
2,604
24,109
33,64
32,59
5,591
3,581
13,307
1,958
4,534
12,347
10,428
13,307
2,604
1,958
4,534
10,428
11,328
7,500
13,307
2,604
5,591
1,958
1,958
20,202
8,487
13,307
4,534
20,202
5,591
25,106
6,509
18,232
7,500
18,232
16,264
2,604
13,307
30,74
1,958
10,428
8,487
8,487
1,958
1,958
2,604
5,591
5,591
4,534
8,487
3,581
25,106
25,106
41,34
17,232
3,581
14,282
14,282
15,248
7,500
12,347
1186,1
28,87
5,591
5,591
10,428
29,76
8,487
20,202
1,958
1,958
9,455
1,958
10,428
5,591
9,455
15,248
7,500
9,455
3,581
5,591
4,534
3,581
14,282
16,264
1,958
52,13
62,3
4,534
25,106
17,232
11,328
1,958
11,328
22,140
18,232
2,604
8,487
19,175
24,109
7,500
7,500
20,202
26,104
28,87
25,106
5,591
15,248
32,59
24,109
1,958
49,15
9,455
17,232
2,604
31,61
8,487
10,428
18,232
5,591
14,282
15,248
9,455
17,232
1,958
60,3
20,202
13,307
8,487
3,581
10,428
7,500
18,232
11,328
4,534
10,428
2,604
29,76
12,347
14,282
8,487
25,106
11,328
17,232
3,581
1,958
5,591
9,455
11,328
1,958
2,604
6,509
21,151
16,264
2,604
7,500
7,500
5,591
2,604
1,958
8,487
1,958
17,232
6,509
14,282
1,958
19,175
19,175
17,232
2,604
7,500
8,487
1,958
8,487
6,509
6,509
3,581
1,958
5,591
3,581
1,958
9,455
14,282
5,591
5,591
4,534
27,94
12,347
2,604
5,591
2,604
40,20
23,116
19,175
23,116
10,428
11,328
20,202
11,328
21,151
10,428
14,282
6,509
112,1
10,428
14,282
7,500
4,534
14,282
8,487
11,328
23,116
8,487
35,47
22,140
30,74
19,175
17,232
7,500
17,232
10,428
25,106
8,487
55,8
6,509
3,581
3,581
8,487
36,42
14,282
26,104
12,347
13,307
18,232
19,175
3,581
11,328
11,328
16,264
16,264
43,15
26,104
28,87
1,958
21,151
9,455
15,248
28,87
19,175
19,175
24,109
34,50
10,428
12,347
15,248
21,151
25,106
17,232
17,232
25,106
20,202
8,487
9,455
5,591
29,76
11,328
15,248
4,534
4,534
1,958
4,534
5,591
9,455
6,509
20,202
2,604
9,455
39,36
8,487
12,347
10,428
3,581
3,581
19,175
5,591
4,534
4,534
6,509
4,534
9,455
8,487
9,455
3,581
9,455
8,487
8,487
23,116
6,509
41,34
3,581
9,455
16,264
1,958
34,50
1,958
7,500
7,500
5,591
8,487
2,604
19,175
2,604
1,958
14,282
1,958
22,140
7,500
6,509
6,509
7,500
7,500
6,509
5,591
31,61
8,487
11,328
7,500
14,282
2,604
15,248
12,347
5,591
17,232
15,248
10,428
7,500
22,140
4,534
3,581
4,534
1,958
15,248
1,958
1,958
6,509
3,581
19,175
12,347
28,87
28,87
6,509
1,958
6,509
3,581
22,140
1,958
2,604
36,42
12,347
9,455
24,109
8,487
1,958
1,958
15,248
12,347
18,232
12,347
11,328
4,534
4,534
17,232
10,428
11,328
1,958
10,428
6,509
7,500
16,264
3,581
6,509
4,534
8,487
3,581
9,455
12,347
22,140
10,428
1,958
20,202
2,604
1,958
2,604
13,307
12,347
2,604
31,61
26,104
11,328
11,328
27,94
31,61
30,74
10,428
13,307
21,151
26,104
26,104
3,581
4,534
25,106
10,428
1,958
12,347
17,232
14,282
1,958
3,581
1,958
6,509
6,509
1,958
1,958
3,581
3,581
11,328
7,500
26,104
13,307
1,958
5,591
12,347
13,307
14,282
24,109
3,581
1,958
5,591
2,604
25,106
5,591
28,87
2,604
5,591
26,104
9,455
8,487
6,509
17,232
1,958
5,591
2,604
16,264
1,958
5,591
1,958
8,487
7,500
13,307
16,264
12,347
7,500
40,20
7,500
7,500
8,487
9,455
4,534
11,328
7,500
21,151
5,591
13,307
29,76
25,106
4,534
10,428
10,428
17,232
46,12
11,328
12,347
20,202
8,487
17,232
9,455
10,428
14,282
18,232
10,428
8,487
10,428
7,500
5,591
10,428
25,106
18,232
12,347
20,202
18,232
2,604
7,500
59,8
1,958
2,604
2,604
2,604
1,958
2,604
2,604
2,604
12,347
16,264
11,328
11,328
28,87
13,307
38,24
9,455
20,202
10,428
39,36
17,232
10,428
1,958
1,958
14,282
40,20
15,248
12,347
11,328
12,347
10,428
16,264
1,958
10,428
24,109
2,604
1,958
1,958
11,328
1,958
22,140
5,591
1,958
7,500
23,116
29,76
7,500
3,581
3,581
1,958
1,958
11,328
7,500
20,202
22,140
25,106
2,604
24,109
6,509
5,591
11,328
11,328
3,581
6,509
6,509
15,248
11,328
12,347
1,958
1,958
32,59
39,36
26,104
5,591
10,428
1,958
31,61
33,64
10,428
2,604
3,581
3,581
1,958
3,581
1,958
9,455
19,175
3,581
7,500
10,428
5,591
3,581
1,958
6,509
3,581
16,264
7,500
5,591
13,307
23,116
4,534
8,487
17,232
2,604
2,604
6,509
12,347
21,151
42,21
8,487
4,534
10,428
16,264
1,958
6,509
5,591
5,591
15,248
3,581
3,581
1,958
32,59
4,534
16,264
1,958
4,534
5,591
27,94
1,958
14,282
27,94
8,487
11,328
32,59
11,328
5,591
9,455
8,487
2,604
1,958
6,509
9,455
8,487
8,487
10,428
23,116
6,509
10,428
17,232
5,591
10,428
8,487
11,328
1,958
5,591
4,534
8,487
8,487
15,248
37,38
5,591
1,958
27,94
7,500
7,500
6,509
2,604
21,151
14,282
18,232
8,487
12,347
17,232
12,347
12,347
2,604
1,958
26,104
13,307
2,604
10,428
1,958
1,958
3,581
3,581
21,151
2,604
12,347
19,175
1,958
4,534
2,604
3,581
8,487
14,282
20,202
10,428
18,232
14,282
20,202
2,604
4,534
10,428
8,487
2,604
8,487
15,248
2,604
18,232
10,428
26,104
1,958
1,958
1,958
2,604
27,94
19,175
12,347
4,534
6,509
16,264
9,455
1,958
2,604
21,151
1,958
5,591
32,59
19,175
27,94
30,74
32,59
15,248
12,347
6,509
14,282
13,307
4,534
35,47
22,140
10,428
18,232
4,534
4,534
9,455
11,328
1,958
1,958
1,958
7,500
1,958
7,500
14,282
26,104
16,264
18,232
26,104
19,175
5,591
26,104
23,116
6,509
18,232
3,581
18,232
4,534
32,59
14,282
6,509
14,282
33,64
1,958
5,591
6,509
9,455
7,500
14,282
1,958
1,958
6,509
5,591
1,958
30,74
13,307
5,591
17,232
19,175
8,487
17,232
12,347
3,581
2,604
13,307
7,500
3,581
4,534
5,591
8,487
3,581
15,248
11,328
33,64
5,591
1,958
10,428
7,500
5,591
15,248
5,591
9,455
8,487
1,958
6,509
5,591
13,307
53,5
5,591
31,61
18,232
14,282
8,487
40,20
17,232
13,307
2,604
2,604
43,15
12,347
12,347
2,604
1,958
19,175
7,500
1,958
1,958
5,591
8,487
1,958
5,591
2,604
1,958
26,104
12,347
16,264
42,21
9,455
13,307
6,509
4,534
6,509
26,104
1,958
13,307
12,347
6,509
12,347
16,264
18,232
2,604
5,591
5,591
35,47
4,534
13,307
14,282
11,328
6,509
1,958
38,24
5,591
59,8
15,248
30,74
20,202
31,61
19,175
71,3
16,264
39,36
61,6
15,248
6,509
1,958
2,604
44,23
11,328
15,248
9,455
2,604
1,958
4,534
5,591
8,487
10,428
6,509
6,509
1,958
5,591
3,581
9,455
3,581
1,958
35,47
21,151
19,175
13,307
3,581
3,581
8,487
15,248
39,36
6,509
3,581
5,591
21,151
40,20
55,8
3,581
25,106
6,509
22,140
35,47
37,38
8,487
27,94
5,591
29,76
44,23
16,264
38,24
17,232
2,604
1,958
1,958
19,175
22,140
25,106
37,38
15,248
11,328
9,455
23,116
9,455
6,509
31,61
1,958
12,347
2,604
16,264
6,509
7,500
50,12
23,116
20,202
3,581
18,232
15,248
2,604
13,307
14,282
19,175
1,958
5,591
13,307
5,591
3,581
7,500
8,487
2,604
13,307
51,5
12,347
4,534
4,534
1,958
9,455
18,232
8,487
12,347
5,591
13,307
42,21
16,264
19,175
17,232
26,104
150,3
10,428
18,232
5,591
12,347
16,264
1,958
2,604
13,307
40,20
6,509
4,534
8,487
13,307
2,604
1,958
1,958
13,307
11,328
32,59
4,534
5,591
11,328
26,104
13,307
27,94
1,958
10,428
17,232
1,958
50,12
4,534
7,500
9,455
16,264
8,487
6,509
4,534
8,487
22,140
17,232
15,248
5,591
5,591
8,487
14,282
4,534
50,12
1,958
249,1
10,428
13,307
25,106
6,509
18,232
8,487
12,347
2,604
12,347
11,328
6,509
27,94
3,581
6,509
14,282
1,958
38,24
12,347
8,487
9,455
10,428
8,487
23,116
103,1
13,307
8,487
8,487
16,264
19,175
5,591
2,604
2,604
4,534
11,328
8,487
22,140
34,50
25,106
10,428
21,151
9,455
3,581
4,534
2,604
6,509
5,591
7,500
3,581
6,509
16,264
37,38
18,232
15,248
3,581
38,24
8,487
16,264
30,74
3,581
17,232
5,591
8,487
1,958
18,232
1,958
8,487
28,87
7,500
2,604
3,581
15,248
32,59
3,581
1,958
13,307
5,591
3,581
1,958
9,455
2,604
1,958
10,428
8,487
18,232
1,958
12,347
15,248
2,604
1,958
1,958
6,509
13,307
42,21
27,94
7,500
16,264
10,428
10,428
3,581
2,604
2,604
10,428
7,500
8,487
1,958
26,104
22,140
19,175
7,500
2,604
3,581
33,64
1,958
3,581
1,958
12,347
5,591
10,428
5,591
11,328
10,428
12,347
4,534
3,581
9,455
7,500
1,958
7,500
3,581
30,74
8,487
4,534
19,175
4,534
4,534
1,958
8,487
12,347
4,534
4,534
19,175
10,428
33,64
3,581
1,958
2,604
24,109
10,428
9,455
28,87
11,328
2,604
6,509
3,581
12,347
12,347
9,455
1,958
2,604
1,958
6,509
10,428
4,534
29,76
4,534
29,76
4,534
49,15
2,604
8,487
18,232
14,282
9,455
16,264
11,328
7,500
5,591
7,500
3,581
2,604
4,534
30,74
14,282
3,581
4,534
5,591
3,581
12,347
10,428
12,347
10,428
7,500
18,232
3,581
19,175
3,581
2,604
1,958
14,282
4,534
7,500
21,151
6,509
8,487
1,958
10,428
20,202
1,958
17,232
41,34
7,500
9,455
1,958
6,509
1,958
5,591
1,958
1,958
8,487
21,151
15,248
1,958
14,282
6,509
10,428
6,509
9,455
14,282
11,328
4,534
3,581
15,248
1,958
1,958
1,958
16,264
9,455
2,604
8,487
5,591
29,76
14,282
12,347
9,455
41,34
5,591
29,76
7,500
2,604
84,1
15,248
3,581
37,38
1,958
16,264
8,487
35,47
2,604
5,591
20,202
10,428
9,455
16,264
3,581
31,61
10,428
10,428
3,581
1,958
1,958
1,958
1,958
27,94
7,500
41,34
5,591
1,958
1,958
1,958
5,591
12,347
2,604
1,958
9,455
5,591
2,604
1,958
20,202
1,958
12,347
4,534
25,106
1,958
18,232
10,428
3,581
8,487
18,232
12,347
9,455
6,509
8,487
5,591
24,109
18,232
11,328
3,581
13,307
4,534
18,232
14,282
22,140
14,282
13,307
14,282
15,248
6,509
20,202
25,106
31,61
5,591
5,591
12,347
1,958
5,591
1,958
2,604
9,455
10,428
9,455
8,487
3,581
1,958
26,104
19,175
5,591
3,581
2,604
1,958
1,958
1,958
11,328
9,455
10,428
3,581
18,232
20,202
10,428
7,500
18,232
33,64
42,21
6,509
4,534
12,347
6,509
1,958
2,604
1,958
13,307
16,264
20,202
16,264
30,74
10,428
21,151
4,534
388,1
3,581
9,455
4,534
25,106
47,9
37,38
15,248
3,581
44,23
36,42
4,534
22,140
16,264
18,232
3,581
3,581
163,1
13,307
14,282
5,591
14,282
28,87
6,509
130,1
18,232
57,3
24,109
31,61
15,248
8,487
12,347
17,232
