androidNL,swingNL,javaNL,javascriptNL
-1193.4156909652777,-1933.7273184575126,-1694.3331523829306,-1317.8364743238553
-1530.6344039479106,-1757.7906969576743,-1669.8111012663276,-1498.603532563241
-1292.5592144579873,-1540.8329569842922,-1495.7659189916608,-1295.8958830773322
-1359.5042288300206,-1618.0865130162808,-1874.5938242856705,-1298.53085048203
-1413.7728422314349,-1728.6169623694686,-1558.2380361903756,-1456.6973559652442
-1485.3380167333376,-1539.1167909001717,-1708.9906917435965,-1569.6117936491307
-1499.0363188840329,-1630.4061392409321,-1441.9037828693881,-1451.6479265972139
-1209.2437668746056,-1722.9575243199208,-1799.108580170488,-1514.5697259807607
-1465.3168100437024,-1370.7467861603084,-1907.6204481722866,-1522.2493041191335
-1376.9372530565972,-1783.6549010553895,-1903.6923673275573,-1431.7131080738673
-1553.0262757912114,-1540.946154426879,-1736.262939467366,-1374.71007031286
-1369.9651776181372,-1444.259833730694,-1555.660309432845,-1400.9574909812782
-1396.8047728670335,-1544.9004582153398,-1652.301254155217,-1400.6193649586858
-1206.1119798690463,-1676.5598839114084,-1720.7804963191002,-1415.6940249953059
-1431.8722969375508,-1807.6019286088485,-1788.985951216333,-1550.7159839859119
-1393.5602854022727,-1876.6236674553547,-1785.9411110603266,-1470.973743919936
-1490.725883398417,-1686.016027705965,-1739.9282873666705,-1493.1858586092758
-1588.6146982471064,-1658.000903469294,-1432.8657408917425,-1510.0636032292045
-1407.489396137304,-1493.585038140986,-1721.7382178891476,-1424.6074867403509
-1526.4308592742864,-1671.325326152411,-1538.9830072632283,-1731.3062450177304
-1471.4054701360024,-1526.7995911451403,-1742.9561660954696,-1415.1268234222216
-1493.6932553352171,-1373.258790826459,-1831.6798191821886,-1668.2681846176297
-1402.1904941727876,-1564.8476756220473,-1817.5460597738092,-1499.2175667040005
-1276.3266000933218,-1662.1339851610735,-1643.7291640156495,-1459.5441772371055
-1336.023802668087,-1527.2834176597173,-1998.6408590469855,-1619.1959301999773
-1345.5475528611319,-1679.972711980236,-1767.4593766392331,-1310.6722880597179
-1054.4043377659652,-1387.8542629188137,-1646.4680701158386,-1351.3803459915725
-1463.9125694603688,-1556.9303294077763,-1894.4222469625502,-1445.834441585689
-1592.8569595800668,-1645.5786347148228,-1791.3402155603844,-1260.0031516455613
-1499.1643104513382,-1581.7904724394598,-1809.0117828161935,-1316.0945171959559
-1341.6965162809906,-1570.3115644517877,-1800.5562243132058,-1347.861057100375
-1440.5944241479438,-1573.2397798589543,-1716.7852246205157,-1469.489171730186
-1421.316008884133,-1675.849762442582,-1839.562609579385,-1534.684685430313
-1385.179402871925,-1787.0140458978058,-1714.187871478347,-1593.1523809437354
-1651.875065434574,-1691.3858257915451,-1723.2927216398125,-1643.746604380949
-1177.2187796065027,-1708.4654175395442,-1735.554623661366,-1575.326407776451
-1574.2579033371826,-1694.6722388242142,-1765.7048156932233,-1459.357011766417
-1443.9827118542803,-1358.1280232488439,-1916.6739422307571,-1381.9602273265784
-1341.9448131900126,-1683.2707348742904,-1740.2166956032115,-1612.9481078761523
-1439.7605917955575,-1821.832185482413,-1642.943421019273,-1441.230567694039
-1459.9574854263137,-1762.116675101756,-1824.470981410862,-1500.9549582853006
-1310.085432258573,-1673.1021175409319,-1645.859904052741,-1433.0611219635036
-1490.7337539462499,-2002.998727722469,-1876.5233736029677,-1368.4005430624038
-1614.9644852330443,-1649.2714762276566,-1619.5369662551875,-1482.8115930674053
-1550.0743555611207,-1788.4088936005728,-1944.48314548716,-1532.1102655962318
-1092.8298879085783,-2078.126481823499,-1607.2917055407343,-1357.4546833887018
-1485.8501376964548,-1504.1412869966198,-1297.820184738684,-1395.836993766109
-1355.4276069570556,-1613.581530020415,-1530.773940326183,-1449.3860519150994
-1406.0195371127793,-1425.8222751061435,-1997.861151024572,-1388.749806413163
-1353.0902519639199,-1761.5397294968575,-1787.1163856633646,-1384.0130911092178
-1483.7901910036878,-1863.668729741301,-1674.50561911655,-1438.5839994070338
-1382.9128773050154,-1648.0766399939323,-1779.847260973032,-1529.9695699998465
-1458.4773556849893,-1736.814445476368,-1926.674659623874,-1265.3873312855487
-1344.3155692190019,-1807.6827811009425,-1837.9276534625214,-1486.953574588436
-1212.278368221062,-1736.6773947036952,-1686.347235451402,-1360.956359479136
-1276.24433182563,-1785.460161165934,-1867.7890729419037,-1496.2975631600057
-1333.8850687346478,-1702.1772555612442,-1629.4503722588377,-1384.1838763489798
-1331.844138688261,-2022.8804738154377,-2053.952541570292,-1313.1502705525172
-1359.0832914670923,-1629.3606438257357,-1603.2785325114924,-1456.9180594547968
-1414.8260641687166,-2007.8696674388284,-1640.5925652964222,-1443.9465493377213
-1383.6912591719574,-1698.8889407658787,-1766.8468104690085,-1373.1752113906837
-1431.0737273411637,-1666.1740513478285,-1636.6505702073737,-1311.23810135548
-1477.3386654426058,-1589.2754428074982,-1870.1440171321894,-1420.2225207642618
-1235.4159032725338,-1738.7197150421298,-1841.0285803918414,-1263.022497960955
-1446.0439285272464,-1718.4420964619424,-1495.9337719161842,-1359.4549292493714
-1332.8498712744163,-1699.3489520402145,-1623.7996026736269,-1453.0232504300493
-1533.3110350247766,-1706.7808168155534,-1626.3304932387864,-1401.124077489072
-1555.132701743278,-1753.6386575468202,-1638.234779197463,-1508.1528521025666
-1379.1700646886993,-1728.0861931877553,-1598.2925071087875,-1542.6477328310166
-1116.2829400451528,-1680.7523396745507,-1491.714808118707,-1452.9706093058549
-1531.2258601716726,-1785.8479277869387,-1843.1103135092685,-1209.9868034715682
-1386.560427414871,-1600.464288703323,-1552.1094022031943,-1520.5876400106943
-1346.730873679262,-1681.6086302046556,-1635.9564966120365,-1372.2120361579227
-1150.7226967384786,-2064.6812803234766,-1622.2496019978316,-1461.2989695338
-1497.1858332337292,-1798.6377766626897,-1568.1900751363753,-1280.1519424183452
-1490.83007720214,-1501.553956747226,-1688.775638846156,-1441.9397815004154
-1459.7699877098787,-1809.6966264730977,-1545.514798715551,-1471.7508042640952
-1396.9948716468575,-1725.2949014824326,-1806.0438584870344,-1252.8259893317936
-1381.8787881595729,-1687.3837413442395,-1734.0354850236874,-1429.3166065794496
-1545.505219962153,-1753.2587577026668,-1757.0243840795715,-1642.160305359209
-1464.4616247670822,-1704.8414342251162,-1630.5396882197867,-1503.9995547380356
-1496.2231007785977,-1760.4684976601188,-1624.3802398559615,-1348.2271952674844
-1267.6026063733543,-1843.3218023173588,-1832.5142447103658,-1255.4968771177323
-1506.78411873897,-1528.845778616389,-1492.405024657576,-1292.4729578588758
-1366.0462475802005,-1602.3585963374703,-1761.4764189867087,-1570.273222330564
-1542.4199469467594,-1821.4063523647123,-1714.4331199108278,-1473.009486943427
-1339.951577307807,-1772.4980464885457,-1897.9285837496907,-1490.555644886836
-1460.8449261235055,-1809.284993992132,-1762.8450665075716,-1590.7757758281978
-1300.403859357786,-1680.930775984933,-1711.4883734257037,-1460.1662051268324
-1378.2066931333916,-1792.4963923421763,-1780.8622487338876,-1388.9886675992925
-1469.2425365731106,-1558.5018033691076,-1824.3727055240363,-1538.032774918979
-1503.334417152071,-1515.9614432141864,-1554.4592721765353,-1338.067138850336
-1561.542598465759,-1804.249928856551,-1713.1801856690927,-1211.1068993523504
-1305.0479228472775,-1694.213792660258,-1844.4173188503214,-1534.0307325937283
-1439.4999838271779,-1823.4331762560141,-1640.4103620372925,-1465.104584197155
-1388.2636634479768,-1703.5948511670367,-1618.5614958335495,-1342.4987275428834
-1434.1216810168626,-1791.062683996835,-1666.452546974264,-1497.0985238667063
-1455.4239737617518,-1667.2205218199447,-1811.8510633528754,-1337.7313000192235
-1470.0397972468572,-1636.6348637773035,-1723.8900043367648,-1323.272466121461
-1554.2010492441977,-1620.020726171629,-1484.0620412272874,-1646.813254494955
-1537.576005421143,-1888.210967282807,-1785.5261758010809,-1560.8817833352568
-1418.4644329491898,-1753.692108869021,-1473.1936229890662,-1541.6438713993525
-1403.9438500487022,-1626.962170995777,-1778.2620413728423,-1499.4783096947053
-1311.0610317676715,-1812.418592756192,-1776.825724865636,-1574.5523178266053
-1452.6601706057263,-1675.1378435160436,-1760.8832528862813,-1364.4031693811603
-1317.179389019007,-1672.0731257044836,-1671.6593335822008,-1442.1594325908454
-1500.9387363169953,-1478.7291538967902,-1654.3633937819393,-1520.5350410816875
-1545.6893367112943,-1687.0272938089668,-1640.7387126743504,-1542.645575237561
-1503.8099770065025,-1788.0581375670008,-1419.7104939702726,-1413.4398703367344
-1321.4078813461006,-1555.754987721683,-1782.9118638086766,-1242.8022004017807
-1485.3284639669673,-1790.6099778447774,-1763.332600469928,-1414.709616326247
-1491.191835836003,-1779.9809926694663,-1692.1826040887386,-1513.7937277461983
-1477.2755683613839,-1602.2622902029207,-1828.489274456394,-1185.999694071732
-1556.901316869847,-1567.9655795807985,-1824.0759923041778,-1545.6788889826425
-1272.301937804606,-1900.7844712424653,-1599.5626866534267,-1258.3320088009152
-1539.3617570074632,-1651.8899046757665,-1661.8557487765129,-1360.51274603031
-1554.558492075535,-1547.5684962542036,-1582.37532173596,-1475.5861246425748
-1531.5419969015609,-1891.7080913942773,-1754.8331575571483,-1444.7394233149419
-1547.0025956951968,-1863.7708737972964,-1722.251329194576,-1403.8394829472818
-1392.0387641526295,-1632.3877782528348,-1714.4802430819784,-1502.4233281611348
-1524.2390078719714,-1824.618617971686,-1642.9602820597215,-1541.6721109447117
-1344.0281964772837,-1653.8380842708293,-1463.1110373347813,-1463.0052989378835
-1463.102132661688,-1724.8447092583926,-1989.0514317837456,-1417.405367074576
-1506.6786542295308,-1792.9037357163359,-1752.3133263014342,-1425.8529210697618
-1458.5780388913727,-1855.851754269948,-1879.8347391198156,-1468.4185730598792
-1632.8890963669992,-1596.228114749647,-1724.1850389541137,-1406.399944529343
-1412.8041727528905,-1538.279441771572,-1519.027263257523,-1273.2528441675606
-1290.8942707840042,-1500.8707323342428,-1782.3707149710822,-1484.8115972274984
-1566.1677463144272,-1795.6589863155698,-1843.0775560150457,-1475.2311003490888
-1532.971204587819,-1869.7320277718595,-1739.8488436024968,-1576.2930174572527
-1340.4578335068084,-1818.2953776611766,-1845.2136038760386,-1346.0602058740367
-1603.8481887142402,-1730.977789637498,-1420.1661645192453,-1504.3329074692926
-1380.6912185805395,-1821.829246507552,-1764.2554681037345,-1482.07648151818
-1412.3032244964022,-1870.8888644907709,-1638.471042478256,-1530.2072894522596
-1561.8812775060205,-1553.9615320459643,-1756.8214437592028,-1494.9734083841104
-1391.571560253783,-1787.0382691384648,-1784.2215359950565,-1511.7720518168117
-1470.1614220703173,-1779.2939294251137,-1693.7968363454715,-1490.7447257801148
-1413.9301771798396,-1677.4829898291277,-1716.9460171624341,-1459.99513419856
-1337.2041865938413,-1530.152457425053,-1696.2861381258192,-1536.050943761628
-1379.2736728024229,-1571.8404670291761,-1641.2371972100507,-1449.6639489479246
-1442.9325025062617,-1692.2419080266982,-1678.4141048686122,-1578.4226193049817
-1502.8306334689144,-1693.938094830562,-1551.922153167603,-1335.5173817716222
-1620.8145579468287,-1667.3072736818724,-1596.4745122264958,-1446.638314098646
-1258.0571314766794,-1625.2161181785718,-1441.9419255179973,-1468.33097109116
-1354.1516007119574,-1856.111268989216,-1850.388198662358,-1497.9957652892153
-1382.0536964494322,-1742.3186603685117,-1742.8752448735713,-1397.421321711452
-1427.611345334217,-1647.1471253361665,-1756.6320081881677,-1430.2879397533195
-1450.4730547678892,-1831.3397496621042,-1752.7567897305642,-1433.954762593966
-1408.7972120351587,-1831.2668877818926,-1703.3015750459533,-1419.8595228827471
-1612.0743745633279,-1854.9711225394503,-1672.9784771244842,-1449.8619746765455
-1504.5726657049254,-1641.3236009341595,-1724.6040993631334,-1413.0575660403927
-1514.3462169157035,-1530.4761290236024,-1833.9482082338582,-1292.8530870577788
-1546.5347949044253,-1977.43489196393,-1617.7811407549555,-1415.192802711791
-1262.5719166562467,-1852.2638060361828,-1708.4519823685926,-1367.4976673031053
-1403.298186828056,-1654.4591660314836,-1665.1052773737922,-1435.3174309801186
-1343.0516371045926,-1563.433377551223,-1850.8600202428324,-1503.6494007708068
-1318.913627569182,-1841.5069470232977,-1510.8525998080213,-1620.0212938237553
-1447.8824760756434,-1555.8835157645237,-1620.572003701619,-1504.0157614600466
-1411.033477965688,-1757.1637417118345,-1708.7559044702255,-1497.4698816074063
-1426.7512097871247,-1788.1507849797456,-1734.6055937061137,-1474.153774122635
-1395.0011585084683,-1701.4130405015856,-1671.3698622917807,-1357.974703377169
-1370.4461844187033,-1827.9024125563337,-1668.7190082122868,-1422.1351935795153
-1558.8509941645134,-1695.2364922993045,-1629.3438161766628,-1377.5803667991474
-1328.1713801748654,-1773.6240262041804,-1922.47315491507,-1505.354791249201
-1310.2518329706024,-1933.1879730584421,-1663.1566873928443,-1374.9972914724833
-1434.719351698732,-1680.728764726875,-1899.7188725968708,-1450.2063900624341
-1272.3963910568439,-1703.6798547318442,-1883.9594085165988,-1397.7293003439543
-1360.4491563589008,-1802.871599496425,-1731.2072806221095,-1383.6105093534773
-1224.6641152691705,-1642.0884992362762,-1593.7400315969487,-1428.323847823551
-1344.3492718925384,-1673.5652485798182,-1560.4909971132386,-1373.5625090960004
-1531.2800716853478,-1501.625686876946,-1933.7459858730062,-1582.1185587899954
-1506.1522235523134,-1919.329064761545,-1602.0872676435613,-1533.9562505546667
-1356.6713000410941,-1606.79098921265,-1580.3755130786296,-1537.8140876470795
-1314.7622766213537,-1528.8945365458596,-1758.653050367125,-1434.5590007460808
-1466.0765664656108,-1640.6289045300855,-1511.1043503172834,-1616.87409240516
-1534.0159318228605,-1772.1414837515051,-1383.1544219549469,-1608.5264110547535
-1448.3679102806027,-1593.6767071357572,-1838.461597005262,-1449.611693483784
-1466.4690885209238,-1946.7808899809418,-1848.9363770420048,-1220.5790707410772
,-1948.5034130592078,-1871.2503938050513,-1432.5649193126658
,-1733.052660758186,-1628.969863252881,-1459.8320038875306
,-1740.4612616449292,-1886.059785460896,-1559.1752452452165
,-1647.213210799687,-1637.0573942390167,-1438.1454818670454
,-1905.7841074612427,-1898.7193669573041,-1428.9433446460077
,-1671.3854672625537,-1665.4139297363847,-1530.6744029504869
,-1537.7211025660638,-1751.097372624037,-1582.6098660460527
,-1911.7189277683513,-1751.953015657113,-1466.8549294083177
,-1563.3835469918267,-1837.7965035619673,-1681.0298957456705
,-1880.6255465546449,-1518.0547152992376,-1393.958931478266
,-1819.970298683915,-1574.583906478256,-1523.760776132937
,-1743.32907303959,-1540.7383897423545,-1563.314215482532
,-1737.5766628376005,-1540.2780919174027,-1480.2932526534626
,-1691.4728305670014,-1599.1342712217277,-1532.5389889122405
,-1605.6334126300526,-1956.0313437613495,-1496.900479985894
,,-1586.6689087714428,-1510.607044819358
,,-1723.8174060199178,-1349.687967899148
,,-1863.9063304533856,-1428.164228953455
,,-1685.3154276467794,-1361.076411543144
,,-1784.6177536163425,-1414.7804311178945
,,-1583.5275701536295,-1497.3444604644028
,,-1712.4418017527398,-1407.6758870866088
,,-1579.1834452867981,-1548.1832599311458
,,-1795.6152553408149,-1528.5522966730562
,,-1692.1777223837482,-1559.9260937447789
,,,-1486.100526237977
,,,-1543.0544447293323
,,,-1533.7490511713677
,,,-1503.4421506360284
,,,-1493.3964778307425
,,,-1557.8621397485565
,,,-1464.520902262407
,,,-1415.1335399023194
,,,-1477.50976385657
,,,-1593.569251379302
,,,-1446.478642665835
,,,-1437.7890574521273
,,,-1463.961874659595
