androidNL,swingNL,javaNL,javascriptNL
-1532.8969634935197,-1514.98711021789,-1506.8140676240944,-1387.221899282712
-1574.185067807716,-1592.5324871275564,-1637.9000837541726,-1473.1720296535711
-1521.5476978910463,-1440.6311039777797,-1447.4411453603107,-1749.6381423033672
-1457.9703796277272,-1713.4290474366198,-1466.6205819096672,-1747.235897597958
-1527.8506602369625,-1448.9087382982527,-1621.229675402431,-1588.602583924285
-1223.8021461443961,-1407.6316545566262,-1362.877910973588,-1670.1360026703944
-1547.5606174080594,-1714.665580551224,-1470.2947020596202,-1296.9687160494211
-1489.581355405525,-1554.300488574494,-1445.7516923733451,-1709.2908519578866
-1509.266600504501,-1604.1498231491933,-1462.6681925000094,-1600.9013887880428
-1518.8743316514895,-1788.2544151937275,-1552.4741005292462,-1639.0728214528508
-1137.090607568843,-1446.7876625776998,-1467.3504478066377,-1724.4579867064247
-1588.0467731873462,-1614.751182826476,-1648.317537109202,-1589.023081397966
-1157.1990633248301,-1456.8868555360436,-1495.5105055446948,-1533.5860669657968
-1486.3513953717033,-1751.6180692640378,-1444.1245986506262,-1642.9698248378063
-1674.7326887190402,-1642.7033180885023,-1473.2357889019213,-1396.244845378592
-1546.1642893323797,-1661.9929678773253,-1762.2410224734601,-1503.520447986376
-1408.19057510354,-1352.9402779427135,-1627.2673160949726,-1622.212381477017
-1487.6949979107858,-1513.0004318619158,-1659.1721179498606,-1716.2666141137597
-1613.462520491019,-1711.0767877010758,-1744.0922022946165,-1429.7721874603847
-1624.935405153742,-1808.9852806511751,-1413.8786790394342,-1553.5296930736754
-1457.1445745730446,-1391.5772844158494,-1613.1951740603083,-1598.5998805922586
-1420.6421275506218,-1601.498771278857,-1426.9404614846176,-1720.954981697905
-1417.560175493814,-1771.1130522856274,-1648.6605697531368,-1695.946615155358
-1561.255709769746,-1918.0287527429477,-1631.4714634069821,-1496.6441297004135
-1614.0096912275708,-1410.1665541302314,-1454.6780469834541,-1566.1505100125332
-1539.1912740585099,-1496.3075951494166,-1490.8953645033812,-1588.3084489461173
-1663.922191474911,-1589.415449878175,-1548.2235238127296,-1647.7726408901965
-1282.451062175564,-1209.0985261415951,-1547.9392907654558,-1410.0376978186314
-1633.7952091484992,-1475.92818697328,-1572.1000447203307,-1530.8870157629258
-1502.4849733949004,-1826.4230079207796,-1474.6281483214195,-1656.684164685249
-1470.2711960037034,-1546.1600520251782,-1452.193264618768,-1510.0579759977713
-1547.2521999070923,-1576.166419640715,-1539.1952208282007,-1891.231205436773
-1393.3638989865594,-1811.699473052666,-1284.1698921908887,-1529.8137762167362
-1388.6792905009818,-1445.3409720239742,-1470.6660262778648,-1658.135854003462
-1508.5460412943276,-1832.6403081102508,-1559.3857972236517,-1426.0163824608253
-1222.6391221060494,-1492.9246435358368,-1612.8160610074574,-1514.2960597829529
-1340.1554027623988,-1660.7698815066456,-1506.2371929107126,-1551.0367552131945
-1475.4053478732767,-1670.4928818839846,-1505.0177601302225,-1451.7493259456091
-1397.9136829223503,-1524.6064076109978,-1385.3644676274484,-1559.0884499525596
-1654.9892533799384,-1557.425631002249,-1253.1500268286222,-1635.4708758490303
-1451.098086775511,-1626.4608665636033,-1472.7206402197628,-1633.1738039448987
-1556.3670372677966,-1493.2669338765045,-1637.9256421263237,-1605.551067543351
-1437.743881529172,-1688.4091616262472,-1391.6805469292776,-1733.6384465035626
-1689.5362159552733,-1439.009930582436,-1630.9285893279616,-1662.8239664181294
-1465.2160318839478,-1684.937589269543,-1575.5385151782166,-1639.8594392277328
-1598.420192297967,-1575.5505449441687,-1534.0521279013956,-1584.9272889295949
-1588.6031807037245,-1701.2103056555347,-1597.3816729813275,-1507.6585854662108
-1492.6830016516067,-1602.576557773084,-1527.3606821323342,-1672.7572580529682
-1665.956872651229,-1446.748038860967,-1633.4876810115725,-1573.1509198613753
-1538.5459498012306,-1427.4078169132104,-1515.0968561772565,-1650.5449139598386
-1549.2977120373766,-1600.8277525593198,-1161.5436711772481,-1653.3569623239391
-1519.3653863592829,-1846.6011889429203,-1618.887110417121,-1573.1348737548192
-1563.2714419936497,-1468.7869215383503,-1573.7968686682157,-1589.5713394322513
-1393.4475602099237,-1423.8496668409855,-1686.3579486348542,-1800.7259160716194
-1543.9619140173081,-1463.5666426541825,-1282.5649119277296,-1505.4258040645695
-1358.8366054665094,-1702.5270529832633,-1597.9750247757988,-1537.8794432977875
-1612.4224547558179,-1574.7267103878835,-1610.2737095425346,-1403.7949414523512
-1393.2402997858062,-1582.6988901804514,-1729.7878027207412,-1451.2605002665866
-1495.336028189875,-1548.6001379158047,-1285.7395252893348,-1525.2469244008525
-1571.5241446551215,-1703.65427455491,-1629.8242862151656,-1428.2629130279533
-1372.9715218830434,-1600.5684423429002,-1524.3886546786864,-1628.5909645260876
-1485.3572788253266,-1600.8287361367954,-1481.1067675169995,-1587.9725968033895
-1393.0990221181878,-1812.4562730324499,-1655.6398718819455,-1452.8556966428923
-1520.118639958522,-1868.129362310108,-1515.593873211661,-1423.555168036087
-1404.2089417487016,-1551.7535156814934,-1564.8475186221685,-1536.5195852445565
-1514.2013065639826,-1574.0431940986196,-1755.7035427194046,-1567.4439581722875
-1530.4319665668668,-1691.088755978256,-1629.8391393921486,-1444.1310024484765
-1321.9845180571567,-1586.4288872126613,-1396.6657047478382,-1550.3844642629363
-1620.6698323149105,-1908.1830864472445,-1699.8590495223787,-1286.566164964689
-1237.8160021832755,-1552.7450680468792,-1510.2939543517036,-1495.2386125021353
-1407.0757349625048,-1343.3801101300821,-1471.9782738137728,-1450.2884405017448
-1585.145314480758,-1643.1346071747764,-1649.0168994863661,-1420.9918814211583
-1485.436802203466,-1767.5861029719235,-1535.4322568397947,-1455.685919310266
-1670.207600725921,-1422.1753598134758,-1481.3487475682723,-1481.8144911408647
-1523.2533392303599,-1661.9191366813418,-1439.2298738809072,-1586.475155385067
-1654.856737064295,-1562.035262870142,-1722.6235392970063,-1574.1253795881707
-1693.975151444743,-1512.7457221819063,-1444.3285712722463,-1733.4174198080561
-1695.7135744263694,-1800.0407803695618,-1582.4472405444678,-1494.2901894627457
-1874.9468303783806,-1708.8032729493207,-1636.0687687392876,-1693.1052040347238
-1661.1971159678342,-1536.7135636452067,-1595.1565294108632,-1623.3837740119507
-1375.315133118396,-1575.991037898124,-1516.8741404926607,-1758.9174105941743
-1437.6638179880702,-1456.926878297604,-1618.4497298167068,-1968.5781369109077
-1509.5314847512193,-1594.3091826620196,-1414.909865171816,-1549.4461201805211
-1335.5105584188682,-1327.6178422885841,-1484.404359807535,-1299.5835107708506
-1450.2532473958079,-1897.2026180927471,-1429.228639460872,-1545.2438827385324
-1441.3556249266849,-1621.6423354528642,-1550.083195200427,-1585.1686439038567
-1491.633031740735,-1844.1748204937232,-1533.8742345782198,-1454.6637518710745
-1402.0405910526256,-1552.3996842200113,-1338.9055474656116,-1788.353023334003
-1415.3638811159262,-1477.1706204983795,-1631.433060879796,-1542.20567702494
-1381.258363263848,-1548.1511176307567,-1544.7371437306126,-1548.3075929964514
-1362.0258466126293,-1529.131606327429,-1521.0907201104365,-1393.3343825567224
-1477.596741646475,-1684.2956034696094,-1509.8570871055936,-1543.430490491463
-1477.982031781597,-1453.909561352651,-1302.0837389205965,-1714.0982975701513
-1454.7357657003768,-1580.3546516474935,-1585.5673769956743,-1515.4221672558629
-1527.9889280688867,-1471.9728089402738,-1496.8535402716611,-1560.080414893791
-1396.4074720428869,-1631.207321173062,-1260.221573491634,-1737.0485865981195
-1475.7158827296066,-1688.1033015818898,-1473.4043884968592,-1628.817538007771
-1627.4632264022398,-1727.2421940141887,-1590.9624645745503,-1624.1851788884346
-1669.6108816707465,-1708.8646133447016,-1541.5914659862415,-1731.5209952599798
-1437.5299590717445,-1465.22746641267,-1491.97641768107,-1771.456112987985
-1470.6108021124828,-1689.6264505446397,-1587.352000722773,-1643.300995124898
-1309.3418372443757,-1604.3986253290464,-1455.4520157136499,-1615.840648016635
-1353.0888866663438,-1488.6619323565485,-1539.5739887407562,-1443.691823994658
-1631.4490340003335,-1470.8774643029396,-1695.5619240265466,-1715.1028104740778
-1296.5100998311925,-1889.881163149004,-1494.33305706082,-1539.193325932395
-1469.1351705593422,-1708.9096400069775,-1581.4954357769936,-1322.750637919447
-1544.0129380978901,-1362.3208074842078,-1708.2987100944417,-1498.0273289016964
-1568.6938122800052,-1498.2458200329743,-1610.8049630808641,-1362.6601871832836
-1436.8714438941565,-1764.3703324600835,-1585.5321410724864,-1368.843247316351
-1331.5232732844124,-1422.5305136491932,-1429.8100673272763,-1652.8338544935082
-1424.2911119249957,-1602.0981295085312,-1371.9999408735575,-1492.3130341762676
-1558.5589962599129,-1917.6867496057284,-1682.3850990545434,-1605.555232573833
-1553.8650864192578,-1512.1491379521885,-1548.1278464304446,-1847.3211714856723
-1605.4445915518954,-1600.30865651977,-1704.4456945501545,-1525.0410308766939
-1296.2853025317322,-1698.434811279964,-1335.9442446982232,-1604.0922179996708
-1555.3844922480512,-1593.0076078207146,-1521.6828659739754,-1598.9819964096398
-1533.5640778841225,-1665.0818072378356,-1696.8258302621339,-1594.635712361007
-1261.918540058084,-1686.0345488465923,-1722.1177399803923,-1712.7206720845911
-1417.3517001136565,-1661.7004165546778,-1420.2430886979116,-1833.2926222289561
-1458.4866447771542,-1463.3900681355635,-1358.4832798537363,-1505.4967335676884
-1392.5214741829877,-1637.9478759724827,-1442.3297664508098,-1461.021268143605
-1375.0826992916489,-1951.8914471322228,-1586.2708681721178,-1311.4449724103874
-1453.0539900096446,-1285.1980915918277,-1531.6873449854786,-1815.6754327174037
-1525.5040555167452,-1543.069551611515,-1573.867305382241,-1784.1495337452654
-1465.5333689195181,-1624.8525038701107,-1439.5738760055535,-1549.3796303987597
-1401.3120033813889,-1564.8335458102842,-1715.0601328825376,-1629.275030147718
,-1613.775235597591,-1567.054069615163,-1492.7994459026927
,-1675.6972152637215,-1532.0060307231774,-1552.4219240916796
,-1467.6973478543764,-1360.2002416077137,-1596.888235804044
,-1737.5931612706302,-1491.9969168971006,-1641.8577788918678
,-1724.0290220862703,-1544.4454113043894,-1621.437293580426
,-1794.048503279621,-1391.9842104553945,-1619.5363205512197
,-1670.0840223767714,-1455.3010231578346,-1616.0429674668294
,-1537.4136167983218,-1251.8343773517536,-1536.5109539074238
,-1671.4066112335154,-1583.8413108796558,-1503.4650576628733
,-1799.0275207954642,-1651.7788177511916,-1672.0548364546853
,-1522.7778271359975,-1436.6742385842726,-1622.997009787631
,-1567.1801610543462,-1817.6330438347331,-1520.6167843133562
,-1773.2408036624863,-1513.0641198251037,-1618.2505569670457
,-1561.1129412983348,-1531.0615273827862,-1575.2584445499208
,-1733.5486090502054,-1534.9415354430064,-1576.3774510253165
,-1613.134266280712,-1475.624923809488,-1702.4829443427247
,-1455.6582208969176,-1679.9207095172947,-1348.8283332574058
,-1644.3582873777898,-1600.2779719816822,-1594.5270390522853
,-1664.9258851934646,-1712.6038418340852,-1580.9944484257123
,-1685.1696396928805,-1428.3410789747359,-1513.3627521557912
,-1422.4383839819911,-1487.6837208838667,-1486.9511218548428
,-1829.7846491401274,-1639.8176831081028,-1615.7068730666942
,-1623.5240265681819,-1478.3036461079514,-1700.6045609424555
,-1782.7511288517155,-1410.1921858098733,-1684.511718465563
,-1514.1769557606128,-1704.767789072525,-1695.7833939813158
,-1300.7794334374207,-1569.17452943815,-1599.240145452925
,-1592.122497753507,-1593.3545124113848,-1696.4441249759645
,-1647.9979643082602,-1450.5162796303628,-1780.2193089156538
,-1454.8312190829429,-1730.2638411969033,-1599.1119128429666
,-1661.675208451807,-1560.2821852838963,-1373.135403656111
,-1733.126341859379,-1697.1897884084506,-1624.8267142489492
,-1627.4776528489233,-1780.1193298703718,-1365.4375023687621
,,-1592.711504812772,-1675.455068075862
,,-1591.3811429911011,-1566.130886438936
,,-1520.224681527588,-1432.1883839389288
,,-1477.7765478332078,-1474.28900698024
,,-1563.198597748059,-1508.872417419901
,,-1168.6179348336912,-1494.1404337773088
,,-1332.4217338843132,-1555.717378706955
,,-1644.689036125737,-1535.666295312281
,,-1536.8606886589791,-1659.551168800844
,,-1453.1113186556822,-1536.3124741280433
,,-1632.0566726342495,-1580.7737322297687
,,-1641.876153663195,-1406.9748525829766
,,-1412.3550497049835,-1490.6403152198232
,,-1468.9174548727342,-1522.6764399895853
,,-1335.033127646681,-1533.5063405268008
,,-1369.9831340815213,-1735.2113382315931
,,-1291.4471893565856,-1763.7275367706325
,,-1561.1812655557114,-1608.3204506662587
,,-1473.6447374710046,-1473.293771637983
,,-1600.8083797960169,-1270.2468415763697
,,-1533.4748815982994,-1453.6301764840487
,,-1534.475642068356,-1461.0865003624097
,,-1635.7480555150507,-1353.5624047379188
,,-1407.6330822547764,-1667.0199024344515
,,-1331.7551772355541,-1708.054407790497
,,-1701.807186371229,-1518.363096261357
,,-1658.47523059912,-1631.3455122141959
,,-1565.9903208013513,-1724.6751456702236
,,-1640.5028286966178,-1458.278316832613
,,-1384.3177148966063,-1633.7910217728227
,,-1460.9046088747334,-1802.7913606978689
,,-1640.0775617498894,-1466.5994339467657
,,-1544.6182938671684,-1451.9527744950403
,,-1647.3980037551933,-1595.5722589331901
,,-1796.0041868645812,-1580.2552172228216
,,-1551.106537717972,-1402.0409515978436
,,-1579.6886763839016,-1606.3086227161748
,,-1390.6843389546189,-1553.5281566128037
,,-1394.3031880624062,
,,-1508.0176345114053,
,,-1534.4358001603198,
,,-1702.230054338132,
,,-1459.0476511620868,
,,-1650.294816063971,
,,-1514.4070579219733,
,,-1471.291374927117,
,,-1502.6940786881046,
,,-1523.5316278913056,
,,-1501.7319728663952,
,,-1678.3211828026524,
,,-1577.9753664904524,
,,-1402.9265675336765,
,,-1563.5705977583698,
,,-1547.1383706353604,
,,-1434.5242995777962,
,,-1484.6079565951234,
,,-1413.4352616764304,
,,-1449.8770668450427,
,,-1648.616962152196,
,,-1479.9617503523177,
,,-1512.1136116830994,
,,-1563.389888437438,
