androidNL,swingNL,javaNL,javascriptNL
-1059.9719302894314,-1249.3626371567702,-1354.1587619026855,-840.3563887234134
-1126.1858752644393,-1257.2731375247736,-1432.268841323626,-1155.8706407352956
-1072.3580387773695,-1319.3335454366324,-1539.3995338704394,-1107.4600387442438
-1089.8581656178474,-1360.3666796688817,-1401.5000140493635,-1132.8328378186898
-1017.8942155130169,-816.0033985740383,-1453.4110210554077,-1095.7265864341155
-1203.2511915064674,-1327.7327545721255,-1225.577902637481,-1181.1148132456376
-1156.4239044275726,-1040.9187632303615,-1652.2079091536725,-1023.7736132147356
-1020.0732847957559,-1296.500805673516,-1426.1827459638162,-1140.3001884177152
-1195.989079098594,-1208.6624111524843,-1380.1891566355062,-1065.0825687295055
-1303.7931757347644,-1192.3301151654755,-1359.4752199909485,-1198.426658478683
-1235.7408789798478,-1199.9709872817355,-1447.056783785205,-1073.5538664251399
-1201.099614699243,-1181.2403300689534,-1500.5598058149965,-1141.6347839672626
-1222.2663052776338,-1150.274920717301,-1477.7537788265026,-1212.7412165223407
-1441.5899568291263,-1070.01682490597,-1291.2663260554436,-1212.9574972822106
-1281.4363916697985,-1399.1841300561211,-1407.2499956007698,-1118.206159967194
-1290.086861372913,-1262.747285917621,-1345.770615907229,-1087.5313078369884
-1008.6673639115785,-1181.5359758400762,-1359.3067574565111,-1216.6473680049435
-1198.4702792854496,-1229.050549542175,-1145.429144692005,-1083.335468124259
-1304.4391767307484,-1280.805105420573,-1410.8105448311107,-1122.9763087900853
-1231.43528948584,-1200.2051650018839,-1488.5834134002907,-1121.2378421946023
-1068.753763059815,-1112.8436045444541,-1476.1642115367786,-1322.4379797323045
-1186.5745590947986,-1396.4349992289503,-1367.302767879898,-1173.7560205391965
-1342.821507738298,-1357.313913009615,-1298.82245773778,-1002.6497497007174
-1179.9643349879352,-1202.2711527589124,-1360.5391233280934,-1043.6083081809504
-1112.6277417804104,-1180.4520601185002,-1556.7353461397745,-1163.0038689826163
-1144.1586287810055,-1327.5797282053477,-1607.5647725367069,-1109.5935678306714
-1309.8528184524073,-1057.7388681839607,-1611.764196604283,-1169.3688514244775
-1206.117388085334,-1157.0952046850953,-1250.4646246656928,-1014.6370483662278
-1159.0745970519522,-1055.3327110413954,-1430.0645127405473,-1194.5758818455847
-1472.5614435897976,-1242.8642826659088,-1417.9475461783761,-1041.0239919972714
-1212.6668747486879,-1104.713390657943,-1602.113133162994,-1081.684031722456
-1097.0095608909178,-970.6083606307836,-1585.4793822532129,-926.3800205190903
-1106.5528921757555,-1263.6519600327092,-1298.916512574597,-1109.4213266935144
-939.5711678958655,-1221.8011395552091,-1343.1547473530113,-1142.9603611639277
-1160.6153818756568,-1323.4836969452733,-1498.052851246969,-1083.1947322484261
-1168.7667325044013,-983.2467144215238,-1239.2979295797131,-1014.4787872248537
-1210.3677192005557,-1350.8426028811923,-1518.7860482311648,-1057.669497594238
-1138.8760839811675,-1319.863575177364,-1381.7153792011761,-992.9258011456634
-1374.3475013186544,-1220.6191912649324,-1420.8262213920125,-1159.4585264574253
-1121.933351994866,-1434.1808122445113,-1418.9906328352135,-1257.1059090030208
-1314.0520221221805,-1225.3544313794744,-1428.1352838577145,-1120.840111541003
-1279.269390846853,-1321.1561104990956,-1378.6515127810799,-1058.6025089080235
-1168.4182476320798,-1063.2583969126438,-1224.5810816037274,-1086.7404051689887
-1059.3196943625996,-1220.5161293894657,-1325.567285287167,-991.1975163507752
-1204.9619045897434,-1385.142053082212,-1130.7937578013289,-1172.4551873216674
-1156.8240446387192,-1031.3126835899363,-1393.2770893753463,-1194.6196355236625
-902.9345243063824,-995.5723858473616,-1574.5415135755443,-1116.3589443408862
-1053.435506406256,-1346.9991767828144,-1415.8168859465945,-967.2433975482674
-1344.7142055205484,-1168.670769449052,-1489.2233673993182,-1173.8046546877677
-1147.2437189956916,-1143.528519822301,-1454.2393952535158,-939.5804800993074
-1306.402404793955,-1410.5833690341601,-1418.0848337082634,-1196.3244373725345
-1033.18796583933,-1214.0229527890258,-1487.7936243451836,-1295.3111126518
-1176.98951556956,-1159.6639045071574,-1427.8616213926387,-1147.2236491168053
-1145.224061977176,-1379.771413061121,-1195.4745499125027,-998.9004757023143
-1316.955062780513,-1254.2244622177973,-1365.2330460285677,-1227.6381323389858
-1247.742699486489,-1342.083685990508,-1258.8026186974087,-1104.147987567923
-896.5562320388972,-1247.6334931602687,-1439.9600209238847,-1201.846116848254
-906.5154849207458,-1104.5446084488906,-1498.5358744046755,-847.4267385800732
-1285.3112347321758,-1392.4375638763095,-1459.5031673563271,-1177.2122390433885
-1267.4988296123374,-1126.0253663729068,-1426.012534647032,-1014.2789404002311
-1140.465891206794,-1003.7662665311504,-1456.7675341874842,-969.0742341414369
-1240.4785321916293,-1246.2764157915167,-1255.9074454614645,-1152.584106897019
-1147.7388475168789,-1494.0697698165532,-1264.622263707306,-1247.8587094011123
-1243.5651262656852,-1197.875092087424,-1427.7010432932834,-1079.3961998211075
-956.6912285000624,-1165.8956233438623,-1321.9616254942312,-1111.977502953104
-1088.470247737531,-1075.848333205213,-1316.1383773131859,-1286.1560171138644
-1236.1253812638981,-1115.3491082754251,-1447.1006748604318,-1073.51333362938
-1040.0561236477106,-1111.7441919085459,-1418.9213865774882,-1214.2649352350404
-1310.2451057591,-1282.1461708895836,-1425.6694709748656,-1067.6128699060773
-1265.221404982816,-1302.7752380162888,-1189.2692169390195,-935.814530491781
-1293.5273178031068,-1326.064029991623,-1498.4406855863353,-1037.9086449116724
-1267.1694266111133,-1314.3894711503003,-1430.1970703771515,-1456.4427411144784
-1273.389260077366,-1371.7463232126343,-1332.8748086028959,-1090.3687852382127
-1330.3738941782583,-1272.6307429447886,-1579.9302304483338,-1212.9785713009226
-1039.4161209462186,-1317.518454033736,-1365.2977728406947,-1058.8550118438943
-1120.1868352532915,-1142.1882666561753,-1443.9175861959452,-843.0188734785539
-1402.773086495614,-1441.381550856374,-1261.5019308921278,-947.0225657725596
-958.3116997454891,-1009.2956195958263,-1261.4169189966478,-1311.3215997400737
-1225.5732336876692,-1139.6352762765673,-1517.3146143243525,-1259.736658409346
-1052.6338005273676,-1095.7363026580385,-1191.8063346705042,-1153.3956141058363
-1124.7776457677467,-1093.653357280909,-1715.6241657493383,-1075.3665707217478
-1168.6074964540267,-1348.2699728464968,-1542.3978354676683,-1198.1204266434759
-1140.8376699384498,-1391.5975513854821,-1492.2596640440117,-1158.3097670276359
-1197.260795578107,-1058.4833074819426,-1513.0783046656363,-1052.9636534360486
-997.8367363114677,-1297.5547603152643,-1445.350448752706,-1225.645843241889
-1164.6356616590251,-1251.6924962541752,-1246.8466117976425,-1087.5050214524354
-1209.373170760731,-1053.974041061397,-1456.9237013288496,-1253.8697670015265
-1108.8476174831312,-1321.430501290169,-1309.6892598651473,-1055.0078678521231
-1131.5694544368814,-1217.0138269954714,-1291.0987347742177,-1046.7529505856187
-1157.5645467858164,-1108.2595619535293,-1324.9508737364795,-1134.0011444599165
-1037.8442403319777,-1267.5928440541456,-1283.9484088205304,-1200.805645055588
-1311.578021584091,-1035.9296108119863,-1577.8689407346997,-1132.8991544415403
-1233.2729825808499,-1191.430468752801,-1443.645542359163,-991.5768660423334
-1234.1899681516795,-1350.3297535987172,-1362.571193661352,-986.3476732590982
-1028.617866977281,-1353.726146144666,-1151.4993129473196,-1106.2368135617282
-1241.1792058128603,-1157.906650998968,-1370.1712604785403,-1208.8557805563175
