androidNL,swingNL,javaNL,javascriptNL
-1611.4516697667407,-1466.6392064801132,-1760.944649192637,-1483.1080749822365
-1575.5421095141965,-1351.140339335663,-1515.6560099473409,-1601.2189800870624
-1541.8344965667563,-1494.8504514116148,-1719.2318254045538,-1607.3065871255953
-1445.7706343122786,-1549.1132672373164,-1568.2832741160082,-1520.2948903138947
-1508.6544883212664,-1596.4969128890789,-1578.1799981141833,-1555.7193898825744
-1167.0109130975004,-1620.3929345518886,-1505.0724334733372,-1574.473923971153
-1450.4392940869686,-1583.451367131639,-1545.4362640871327,-1520.1086275549972
-1494.6973223728937,-1682.2070203400965,-1815.8491504921349,-1716.9098431934224
-1700.771731351767,-1532.9288578447186,-1562.7862971582504,-1441.4459844910662
-1603.6082547072726,-1508.2889004782646,-1393.8817060591516,-1613.9938182106007
-1486.298929817825,-1536.6197506193175,-1630.0138049630543,-1753.5111195245092
-1444.81643376893,-1492.9151866576417,-1605.906571979179,-1612.715177869801
-1476.531420515766,-1587.6671232029041,-1600.1708978534634,-1391.1596825493298
-1375.4414944611603,-1448.4530644846786,-1609.1676565806006,-1317.4057500077056
-1506.8267412130738,-1475.5214398395983,-1545.3122981494832,-1583.4956741409073
-1693.9145655226466,-1451.9782649223341,-1577.0915731433768,-1556.2053290037366
-1416.1149941824183,-1298.8178076001682,-1458.2305535751477,-1611.2283545603877
-1341.6738127398387,-1368.2450475532123,-1560.4111528365,-1376.7608802404843
-1484.8420229503731,-1596.9786744634184,-1307.671318559181,-1638.6918148205973
-1514.017968293542,-1692.95642083445,-1627.578527165126,-1652.272499764807
-1557.7878905437367,-1604.7375422740179,-1607.5345878105295,-1526.5081273062274
-1414.4518892081046,-1442.6112384207365,-1469.4509453023356,-1632.6555247098745
-1350.8006434432814,-1677.037641861476,-1653.400562221716,-1591.5212008098108
-1684.9923351056727,-1610.2935442303929,-1550.291577408201,-1611.6377610362579
-1412.638321587086,-1575.7276719459085,-1762.2193545672385,-1489.450918397655
-1681.85692359534,-1571.6744261888318,-1623.945049368475,-1365.3151729920035
-1598.0071078226479,-1394.100170349523,-1480.9964661619379,-1577.7991561879628
-1611.2670660111526,-1492.7893038268996,-1447.8245894702732,-1530.629354994809
-1447.6464461970359,-1693.8613575103618,-1546.0363822443944,-1640.068618047908
-1583.5160723427562,-1521.7099125625402,-1619.2455919306158,-1694.2310945774354
-1572.920515777631,-1473.990862910874,-1570.4786243213716,-1368.065488607006
-1572.0834744007302,-1571.9293049732378,-1687.0700633044632,-1563.2901329408687
-1513.7032212024133,-1462.7583727505837,-1485.0670443337458,-1791.093034797199
-1459.1891045540879,-1550.8468340571114,-1497.6706502179704,-1716.11006429469
-1550.6004111369007,-1269.3366699526077,-1638.705189266329,-1604.5705941101426
-1277.2713348431432,-1509.2043079838054,-1348.5933165677197,-1659.8988446407075
-1445.3284889317806,-1572.870050262119,-1500.0665377448022,-1300.075188172937
-1499.4089733162746,-1386.903026631072,-1458.4264003512942,-1731.9044346165365
-1562.698331751569,-1562.0236804843973,-1571.3660850387243,-1639.846885975911
-1575.4878998053732,-1492.2043712742625,-1606.6770640312568,-1577.8807738390556
-1134.6895665389338,-1396.5138111886458,-1499.2609343106558,-1746.6859995153477
-1598.4525240976077,-1627.0303447904616,-1553.3577264584426,-1577.5343362055269
-1265.5804172670066,-1361.277508475755,-1544.4377129787845,-1503.970316971504
-1517.3308820950076,-1561.8699107799098,-1458.0291092558464,-1701.4576650597335
-1733.9879560018933,-1492.30967671233,-1445.5058084597028,-1439.6304496008947
-1511.4978562127772,-1771.5554734203067,-1716.975057251626,-1480.1841907654075
-1460.0016447846783,-1296.5213124689972,-1478.2700379753824,-1603.6586107850299
-1512.6457388474098,-1426.8753790623714,-1583.3867500076194,-1650.4053075302504
-1694.3634260726885,-1444.4654549779711,-1737.7493182927246,-1447.1719161246992
-1684.254212111487,-1762.1893189118948,-1415.411855354075,-1524.5840488563822
-1441.7930535091768,-1398.1794669998033,-1598.7716676896955,-1561.7438056820783
-1448.2156680969729,-1692.1923442128318,-1424.9770788571002,-1530.9988652839872
-1456.6639986790037,-1541.7231413314616,-1432.5981969255931,-1728.0178476317803
-1549.2317538431696,-1426.612334013738,-1609.6027103391039,-1518.9741366341668
-1587.6221509564439,-1467.411450559648,-1488.968023301212,-1622.6737549676598
-1607.7384934598415,-1210.9675291496576,-1544.8713969233395,-1476.5103444737451
-1613.0861712582705,-1587.0902864569707,-1504.9704259601758,-1655.4508668652584
-1235.955513550731,-1252.4607154813518,-1563.201079130395,-1374.1226779485496
-1539.9627732101962,-1453.6252437064084,-1609.552159278967,-1614.1220221166368
-1553.961728014196,-1819.7751120139997,-1458.4354421990229,-1650.6362997374308
-1522.8107459490814,-1465.2852823463477,-1471.1268357954984,-1546.3403600846414
-1485.37830713113,-1505.4040460157466,-1604.6526106576684,-1831.3751331115338
-1388.0238853920175,-1532.9979565371775,-1269.0668320559407,-1522.3883486105756
-1416.7332846049715,-1362.6239391322908,-1531.6972011461382,-1529.6374859225093
-1536.3954112551926,-1226.4818150351318,-1583.3544258697452,-1390.1464716883172
-1336.377547018578,-1517.1426065738642,-1618.3832843898304,-1525.8969299634314
-1356.6521245170325,-1557.7878876337536,-1539.1269291997392,-1579.5383066726993
-1462.2445608401733,-1508.9724980912824,-1580.2134598717178,-1462.9771647467855
-1461.1461351512596,-1537.5899556110621,-1403.3053774600576,-1543.7728380001886
-1649.2619736912375,-1517.1239481221266,-1263.7297355987866,-1561.239560355186
-1481.1488425472648,-1484.5154702697882,-1548.9881248179227,-1565.8888743194475
-1597.6881103790463,-1543.2928901994733,-1618.7479282174243,-1603.0670508796766
-1469.000025722973,-1709.224695862097,-1470.7743259074969,-1742.2097164346264
-1559.0868744073725,-1353.7494125992846,-1656.8517864895357,-1681.1594971678205
-1660.4921785149177,-1586.228403231929,-1630.6822356784558,-1621.7139169501947
-1655.344683903289,-1448.8678456179432,-1572.1372728959386,-1534.0001056494498
-1615.5225120149241,-1629.3981289290414,-1668.867540564821,-1487.9569971800033
-1479.04587199115,-1434.4133449152796,-1553.231930479692,-1628.8376913077814
-1656.1674220547152,-1491.4316834466283,-1680.8503711796955,-1617.7314336231316
-1611.2627853507538,-1421.7779052351243,-1491.6694304827647,-1634.9538473961093
-1498.606808571525,-1562.0344693556717,-1252.6850332888812,-1616.957223208643
-1430.3454091785684,-1746.9142753418134,-1660.1130823673602,-1465.7028702288349
-1622.7255745917482,-1454.6878441075396,-1568.3747897927792,-1503.7939870804905
-1466.526762601768,-1442.9184818098392,-1511.4491998771553,-1637.608300702544
-1434.4142607036438,-1455.375225390675,-1323.9099713369694,-1472.4129621701063
-1419.9569060356275,-1540.6056182262269,-1562.9465454809613,-1556.3924533600928
-1674.0579389363256,-1547.8450717298483,-1662.6786622308387,-1408.0424664944594
-1484.994269016568,-1473.591992675416,-1700.8117254153606,-1370.6484406026993
-1558.8404617726478,-1597.4303634250023,-1304.2186450889799,-1506.458137433152
-1669.1864449921022,-1689.8539608955834,-1601.07868736219,-1444.997935068641
-1488.4361254915882,-1554.1227867638625,-1489.2094582939783,-1531.318371880463
-1640.8787324987197,-1554.8044740873781,-1455.7581350562264,-1494.3906147950022
-1310.8058559526553,-1679.7626549822287,-1501.7110135200708,-1436.4352884310551
-1581.8598549434082,-1710.0793723802526,-1590.1468947705325,-1485.5466880045412
-1431.1811493009554,-1467.0569366650684,-1554.9059491314406,-1596.6740142728477
-1546.82319030074,-1614.5108433194175,-1705.4570213102843,-1348.246875900339
-1631.6407358219208,-1442.2311183805891,-1606.0137214337217,-1341.4402693358645
-1378.28754143476,-1604.2749381650456,-1446.3801152800738,-1604.0937150254185
-1500.965941372736,-1780.313140211337,-1716.516747686383,-1301.9794803836917
-1284.3995475876627,-1607.504674438232,-1481.70131547659,-1550.0657421041963
-1439.8426089458012,-1219.7410273959374,-1524.9538826279809,-1431.479085635991
-1634.5349644711655,-1596.1830545680364,-1676.3915641675433,-1472.3345196474402
-1526.4574120183474,-1703.5447112269726,-1613.2835019891731,-1358.1161230013875
-1439.0104911019225,-1396.5780755874016,-1516.6481269224687,-1519.2076867901308
-1544.0235636750108,-1547.131122684576,-1460.0490552947958,-1508.6709833885466
-1650.0918767072121,-1472.2384961871296,-1720.8128406240858,-1581.1987570425176
-1606.6293578425273,-1569.0488488894393,-1487.2662047032536,-1672.9905556625265
-1673.198217256136,-1762.2137708780217,-1619.5286580366715,-1490.0701864312957
-1608.7070568522472,-1683.4472425192928,-1704.719240213547,-1674.9409164006734
-1549.6613489284414,-1547.9895052634063,-1604.8132046370733,-1551.8382342280968
-1440.8580080441893,-1486.419918543473,-1606.0498049014873,-1636.2483649201943
-1418.9366129630523,-1367.0826242548715,-1526.7643597940287,-1769.9140061160197
-1582.6016068135914,-1521.8308444829963,-1415.0157429372528,-1552.3687787672939
-1401.7139166984923,-1310.113109214859,-1474.7923249581984,-1256.336066441844
-1289.4194806089322,-1463.6565353757242,-1464.3314559386604,-1352.7289268980937
-1403.9231530549596,-1641.4499798253237,-1628.3967839861027,-1565.8517971155131
-1548.6815678214184,-1403.0238992421891,-1550.1066390383835,-1444.609494918987
-1453.790616331264,-1594.9736350889339,-1351.8706156010244,-1716.0912366386542
-1360.9325909437878,-1454.536098900618,-1798.8610994141077,-1576.5270661443928
-1375.6449946776015,-1450.0290726591334,-1493.7449534629386,-1491.9139812119415
-1342.9810368713247,-1448.1196885366653,-1524.058551540208,-1458.1685106385644
-1465.5418080488064,-1661.9893538343779,-1646.7248431541052,-1534.5182911810048
-1500.1374050378936,-1440.6547845489158,-1387.6255923772744,-1688.6450920435163
-1480.8997219556422,-1547.2187505549161,-1612.4459529507978,-1501.020545629134
-1507.4629729976862,-1427.7738644606677,-1554.435108003812,-1535.696167805249
-1447.7472631445423,-1588.248162238585,-1270.3828887588893,-1667.296655530654
-1405.4367803494029,-1776.1151517175115,-1482.6066252042974,-1684.305681874068
-1535.957802934943,-1750.7505597047661,-1647.9960731422916,-1593.1895302220037
-1578.9042054808567,-1685.3752040689847,-1550.9374969652013,-1561.2816641845814
-1468.6380173369462,-1467.4141213318946,-1504.9601141935852,-1709.8236102914282
-1520.3957968340803,-1562.2098960106755,-1625.594513402597,-1657.4317089362253
-1400.8054431032015,-1659.7158636801698,-1538.9135294699413,-1592.7631008862854
-1330.7193112045593,-1482.347974336319,-1522.1427006475417,-1505.3569694930015
-1668.0072683097937,-1496.4881535562552,-1704.9969568370864,-1761.619954411203
-1343.5060950392533,-1535.2315314633333,-1483.8423618057884,-1552.042799232153
-1362.4312077610002,-1694.1794743855278,-1646.307459103989,-1386.3798296140772
-1571.4111871781843,-1398.256133597798,-1781.967177118114,-1529.9863092712822
-1626.6399560198834,-1532.8328588259408,-1412.6892699006207,-1402.809416799085
-1495.9983319959822,-1748.5148775300352,-1655.2145579864148,-1493.1345308690716
-1274.152435358863,-1456.6422870921847,-1494.1574062077812,-1676.199247190551
-1403.54765244873,-1562.4090973133307,-1412.1816872347904,-1316.2717426968838
-1535.6976094895706,-1652.041791925974,-1723.238141583755,-1629.162805293814
-1280.828059701243,-1331.4724304056817,-1451.3672024962432,-1618.5190887823996
-1578.4318172696612,-1651.0746591761513,-1763.4493584643305,-1600.045533229841
-1285.5205459377719,-1711.0914609479682,-1378.8121811428127,-1594.284577507428
-1546.4207308477146,-1505.528493981044,-1546.393028386923,-1645.5368835027746
-1495.4442585700458,-1592.2992272642452,-1736.1176652492293,-1686.830152188146
-1308.8743243540418,-1639.5243015231854,-1614.4522321132235,-1689.765056895823
-1438.0146505002663,-1632.3239636397261,-1329.7531525631366,-1846.6843878813322
-1503.7283140999837,-1348.81850101,-1344.0525690137526,-1419.059315607489
-1416.8501992082624,-1617.9332827520368,-1499.9192187786389,-1484.02307462507
-1423.7778117323471,-1568.227089443652,-1648.3674657234692,-1346.5678288161203
-1433.0230340632334,-1318.772956482188,-1575.7223557250572,-1857.9073977389453
-1617.2086860173881,-1585.0837294968546,-1619.132453571837,-1679.5400217818863
-1509.7392989058603,-1413.2080610847365,-1499.701604047551,-1534.7278332890533
-1463.9980756002706,-1508.7307141015656,-1758.8932842073598,-1681.4731878245814
,-1395.991686856092,-1693.0082833586512,-1592.1222893163535
,-1553.9624011149638,-1541.7036964397842,-1447.6045228284463
,-1519.8679198056595,-1237.0016191017037,-1590.6784092651328
,-1556.7198761346094,-1522.3837432583755,-1538.7306100425008
,-1672.0295133303948,-1635.0569432379282,-1467.9408123034514
,-1722.9428685897497,-1421.560357847858,-1557.3630797416617
,-1598.0040220391572,-1439.4513751003817,-1658.1901329512334
,-1613.6107874720267,-1160.6490536948934,-1589.5454863135446
,-1551.7763320278661,-1667.0778660493388,-1550.4635499847818
,-1566.3037431540156,-1676.4521882350602,-1677.9138038544743
,-1442.8101661060182,-1473.2292408856106,-1677.9766285056396
,-1547.415638110172,-1671.5459475717412,-1490.1574340966217
,-1611.5502186159624,-1529.884872896806,-1653.6511022580664
,-1509.6348357439217,-1586.0372363362876,-1541.9879231277453
,-1557.4117733703536,-1567.2266751605882,-1574.3494929371323
,-1351.124710041664,-1667.2456046359516,-1616.575928940346
,-1315.253312086255,-1530.6884635913937,-1277.8882923886842
,-1401.3937509714265,-1703.9496554068646,-1640.8144910442093
,-1614.32587946282,-1669.2822296665565,-1580.4569269934514
,-1608.0564297580067,-1479.9146017866547,-1556.1910604883776
,-1452.3490933844473,-1486.6736991453163,-1482.2552255147361
,-1470.3585094601876,-1611.0217230016901,-1536.5849720060924
,-1572.8562410990844,-1495.532200131681,-1693.9348902065276
,-1455.7732938841195,-1376.7917697458233,-1702.0081781842068
,-1534.6846513150106,-1662.5437355005142,-1622.6227545246466
,-1276.3486137495738,-1553.3477390810963,-1622.4485585652574
,-1627.1784585899027,-1610.5167395582293,-1706.488621151713
,-1467.1542002192145,-1470.9041948811619,-1630.195431104373
,-1307.6133662152997,-1715.0332309504388,-1526.8982771234696
,-1461.0476439978502,-1640.9070446869475,-1378.7928279690366
,-1684.967115961767,-1750.8039832332524,-1602.493083939534
,-1650.2229104589671,-1761.8715010239705,-1351.4621662052232
,,-1647.667772793942,-1632.4422963605884
,,-1549.8025778508452,-1640.6439788561638
,,-1609.4980765183961,-1434.6694693914471
,,-1454.4959389099354,-1464.9698008460025
,,-1539.1992980250739,-1415.5530360781502
,,-1260.6405302209575,-1547.9052842208193
,,-1238.7800550130016,-1491.4558256654625
,,-1710.2365310959742,-1527.0053241977407
,,-1588.7757928977394,-1709.038396248661
,,-1517.0000827487586,-1472.81426166075
,,-1674.130825739874,-1642.1144811285455
,,-1700.7553302164472,-1360.464985899122
,,-1438.1487845593504,-1516.3339620178958
,,-1529.5781918166972,-1530.4121042367287
,,-1364.157857296774,-1520.5559668688693
,,-1392.1137938896252,-1650.2417605168728
,,-1276.3825981768678,-1586.1872232246355
,,-1543.7526711253709,-1655.4444526871616
,,-1461.1728874481016,-1524.4239996489096
,,-1617.6719858635133,-1256.309881806446
,,-1451.9495596195725,-1463.2265800105247
,,-1499.9742344823535,-1479.9322729956891
,,-1596.8941072394073,-1317.8132908562989
,,-1431.7427516099638,-1661.0491264153343
,,-1367.6828219135218,-1506.2127239635333
,,-1645.0506760114572,-1461.8774909690587
,,-1654.3340927309996,-1609.7057637812027
,,-1604.6254224512954,-1738.0433369132568
,,-1669.4233593834538,-1391.951437250868
,,-1529.5728894080507,-1610.0884218002927
,,-1517.9402973400431,-1720.504232840299
,,-1688.5403993116147,-1455.6565546240822
,,-1541.0453402128503,-1412.5118372309576
,,-1699.3038515177568,-1581.3167073534596
,,-1768.4087435076237,-1669.5977015798746
,,-1579.3131109195294,-1381.8332818765011
,,-1630.9114540598634,-1588.0887604870416
,,-1465.7493003688764,-1581.057982409323
,,-1445.141190711689,
,,-1337.7533242164934,
,,-1568.6978516567378,
,,-1705.818547654343,
,,-1512.5952614485886,
,,-1560.4673977211519,
,,-1601.3378264577,
,,-1415.9180070594753,
,,-1553.3920950487113,
,,-1398.9697270463948,
,,-1536.8776764523936,
,,-1454.0732092121464,
,,-1663.9291238393178,
,,-1464.851560666708,
,,-1564.7598143813427,
,,-1594.1474096691686,
,,-1543.1055110320199,
,,-1490.3300139175053,
,,-1422.2917007604049,
,,-1501.6590032128493,
,,-1536.8435948740819,
,,-1494.8405605363992,
,,-1471.1494504371844,
,,-1509.772782088639,
