androidNL,swingNL,javaNL,javascriptNL
-653.3222503284975,-920.2060660646509,-684.8283535229245,-627.2341380835477
-825.0803892260824,-882.7163329177675,-762.5578318368557,-706.766921513488
-433.1866828665178,-623.7204981315647,-619.4991256767792,-661.3139906239094
-646.9709351650399,-461.9580863778906,-829.0327494034336,-802.9537220771173
-820.9054998393768,-907.3287547758434,-759.4848255360062,-714.1611835591898
-897.2232400473086,-597.6321563290339,-808.9998705196424,-657.4682406834219
-802.6331994676954,-628.035805492418,-661.4403378506231,-573.8690346650557
-673.7645939450939,-607.6992114160922,-715.7898062134727,-696.5977970831027
-875.7787965169156,-730.6873586870772,-692.4313989629309,-681.7309300335261
-739.1546426110866,-815.8247645126719,-898.5235332216914,-659.8567116766658
-565.4033097905552,-687.3965738309182,-938.3802780706465,-836.3367157801424
-667.4933785932649,-789.0541460584191,-596.9158698099272,-598.3070754947726
-847.0068286089722,-911.4259110968535,-739.9961426128199,-774.6255418767389
-823.4798877851465,-563.699761491996,-865.0271756168728,-643.3178349709091
-843.4804882289794,-597.2225509893128,-756.1581554785773,-654.0846561491157
-566.3689551136393,-610.4920171872625,-831.0899692627701,-488.4141229350191
-1002.8298071227482,-584.0733323958812,-1123.1796769432167,-732.6137547841458
-922.9865008920997,-743.887605897409,-537.5633378163274,-516.0294467221584
-803.2782557683634,-718.4051876470791,-664.5462493339629,-653.8828015089061
-755.2793575548527,-770.6606983684763,-751.0261338048672,-832.5919794024067
-922.8001767833945,-692.5679489833196,-736.1226420952817,-808.0847731581124
-800.6256889692625,-793.2336729464877,-708.9854707192283,-800.85762860579
-812.013332277369,-816.0276807925052,-510.6603161510733,-516.8014764959461
-513.6591495404072,-650.9556908850384,-939.7643785581718,-622.2014733957211
-952.3570198945902,-660.8822649303784,-731.1852421742848,-801.2578030723257
-829.7883072555692,-596.3432852505391,-671.1895704905702,-744.8130013722664
-802.6027312558596,-689.7120164338401,-821.7880791403502,-609.9078878527118
-551.0447451426546,-857.3914523394503,-781.1397499281845,-454.9018437200492
-719.9265232579395,-566.7236371570697,-625.9588877868451,-673.4593438728523
-752.5101031812453,-880.5870308298149,-584.351897931681,-594.0743205200002
-681.1691727839946,-654.6113082002408,-665.1359556597778,-827.6384202476112
-596.3750024916475,-794.5245305333026,-639.2546206387099,-786.1425611542115
-502.81371747538475,-672.5371870205895,-605.191138812718,-799.638193472772
-565.2178983999019,-458.1949367148319,-678.0865729801035,-683.8432000101636
-703.8088577505974,-655.7860133572638,-955.2912039900018,-566.1948901924886
-610.9593302757538,-618.0115623442441,-952.223339221501,-692.3989837359762
-765.1757919388732,-611.7565291284676,-592.8535954957322,-579.7650729649224
-970.3899697745987,-690.9688085558676,-697.8751771952216,-770.8941110403392
-824.8861027904081,-804.0058994309909,-931.6109922207218,-773.9378681920682
-978.7247524705529,-728.8589822743887,-702.8563913543394,-645.2123299319294
-821.8217394340638,-570.0119947040426,-926.356977927737,-709.3420874644494
-855.9891707712004,-876.4302573199468,-549.7727710817305,-865.8017611669121
-629.2250288547264,-728.7667784669545,-775.5866329483686,-658.8043248828042
-741.209061108759,-559.5690171555318,-736.9650948132709,-831.3905104546214
-585.6417547419198,-858.2591850999991,-881.4611551549142,-589.5228989575453
-469.6560176898548,-674.4733869511765,-1047.5553116364244,-695.2867787673326
-789.2626685603923,-709.0133002851364,-773.6133035110903,-910.3526159378948
-723.7139508556547,-558.5013469996582,-760.6451891296879,-1059.465082767698
-892.1861066851211,-875.6660613179897,-807.2660190088072,-677.1718259935896
-732.7149170842706,-1051.5493981438283,-468.5828578399468,-698.7888433529647
-634.2448515447431,-635.2311049236945,-854.2060182078674,-740.8857877001103
-874.9867064202019,-537.1217889707768,-1139.7218935009798,-748.1802699031945
-637.8044706171333,-722.6768882082438,-782.9413537285686,-808.3831464896914
-860.8386824241637,-623.9923544617488,-904.2573759817375,-821.8442715976087
-959.1858065434214,-614.1624886575783,-910.2875006029939,-782.0292079314131
-664.8375032518819,-795.9710624961033,-713.6849962657045,-912.0097472009613
-633.3717943576996,-620.0446631936247,-865.502433854246,-615.5615519681248
-650.4552754640106,-792.717767299975,-813.4532520176028,-972.2269073404535
-747.704235113921,-594.4325867457392,-980.0625432196015,-842.002852416106
-484.965187630993,-853.2467429213441,-607.2280658417072,-665.9954406864458
-610.3951152407404,-558.137372020733,-802.9874544013005,-596.4291463024808
-677.2583687227072,-579.2265737225636,-628.6497313454831,-825.2690098141968
-594.0830784751597,-538.0251458611104,-663.8000947763504,-628.3149668730345
-643.9071762819626,-629.333878320298,-661.2322435003758,-590.4228462772926
-737.6589531895398,-608.9245681584814,-739.617968262851,-595.1433284731645
-733.4736934484329,-644.9624724021608,-887.9136046216133,-491.40110622716423
-631.9072681858954,-660.8759900812302,-866.2817999441277,-678.4576027451988
-707.8196726841489,-759.8357048543821,-917.6721989341834,-904.0326773896368
-823.4872707248821,-774.601527659122,-702.5082807217933,-806.7237813158936
-627.1972065269958,-554.6487527301448,-625.6686725902699,-675.3425522236272
-814.5189656931811,-698.9420568998926,-717.3810309640771,-925.0688369533927
-636.0005410319197,-494.50822529561447,-950.7185288623543,-683.0635211657893
-646.7563831377622,-824.2915830399203,-549.9066422702806,-669.527531922901
-691.2762316641929,-923.8325977043553,-781.9638512941533,-753.8639679245
-809.5480250974758,-730.7751660459237,-733.014252195773,-837.8170675134716
-682.2693812975292,-597.5384688276762,-789.1585107646033,-677.2839390204936
-847.2557352796783,-876.213280434111,-910.8457111935409,-461.2704019256055
-999.1090445085206,-645.5860331608623,-811.7301974396181,-774.816557386657
-625.1661092996486,-753.4249863370942,-773.4656175897119,-728.9640423058178
-1033.7786580269442,-580.2559513050885,-844.5549412743854,-795.024433462133
-729.4814737016975,-669.3906876081942,-723.0416218135149,-678.560168365349
-735.0704862520789,-542.5357533643693,-752.2922391284368,-713.1451978273822
-730.277525617377,-542.7662302399137,-996.3452539357725,-567.5937607033665
-996.8310227630745,-868.3167174837309,-804.918550058479,-546.3338304734539
-693.3240816135592,-766.4082372729026,-572.8740303429745,-829.3221009377505
-621.9974764028276,-722.0939426962694,-688.005733785672,-686.9293668058086
-957.4640199680803,-771.6382778189143,-712.7258183429863,-614.449238963215
-521.5701098559687,-579.7652876504318,-729.1408091721793,-895.3775111831976
-731.1567876508293,-517.603809358866,-970.9059487840004,-773.2637906710164
-615.458683511707,-636.5396230900578,-806.5593296888593,-996.859870073496
-742.3378527554859,-868.5827415643852,-790.7912828934259,-744.6402561494731
-714.2183676325742,-922.5460961734501,-772.5508835828512,-890.1901813607361
-682.6457137663998,-629.7958531991956,-713.3530966916927,-698.347801593058
-829.4586281799632,-835.7333666767881,-748.3640831455488,-662.6158018599554
-791.879635856031,-846.697357252847,-815.9536112574233,-701.9426620399306
-820.5620314556807,-623.8142426741049,-768.0009301176864,-718.1627415941084
-943.5806619562261,-585.9263100039148,-817.1992678037573,-579.559424631421
-763.2171570058572,-871.637754029646,-677.3767080730104,-842.3656463841232
-1058.2496563911327,-548.117304630563,-879.0129874568531,-883.8202404855055
-816.20874418472,-733.2892721769691,-792.8080467920302,-641.356607081679
-741.2385791672968,-631.6986170291068,-643.3358055824681,-662.0941302733723
-958.2536214441,-607.6068142436229,-725.0587304658261,-644.2413146591439
-788.6052425914721,-722.2426107028916,-806.2991580019625,-728.3914156231548
-880.9821513630861,-659.832665534588,-762.1897427562756,-608.8785675209733
-1008.5553894706568,-721.548191280788,-802.6594417010673,-706.5357964173808
-842.1884195081168,-412.84181516160857,-768.7838731217298,-772.7730064847356
-892.9148903302075,-844.6006950454782,-853.5379012623022,-558.1988512277155
-770.8234696412117,-727.5111828873287,-656.686083594949,-548.5322768398364
-775.2854582892446,-871.3208840469653,-715.8612873507875,-918.6761856841798
-753.4172374830723,-780.2034464382839,-600.0172946301601,-649.8937612623585
,-858.0920561662542,-636.7297799829287,-638.0937842785777
,-614.8383643300044,-790.4294196630707,-520.3870764893779
,-858.2403024071828,-646.7730916931957,-649.7831254757289
,-719.4971089178878,-829.1921715904581,-623.035657617433
,-735.4286338948837,-632.8332192870386,-785.0469439997745
,-524.0247460185251,-645.8764565622912,-607.6159486283175
,-725.9057977982053,-852.8068383569586,-530.6859485457974
,-725.6664666460447,-698.4626754451133,-616.0886727250763
,-769.774070831913,-837.78285464547,-660.2800216574049
,-440.4164226362679,-873.7272259253159,-624.0539470795054
,-602.8253730482201,-602.0005992043928,-695.2244706871858
,-738.7132764878818,-627.7332269926562,-766.0514591157873
,-665.4096865955421,-831.4794183551439,-746.7775359285663
,-761.8017379333426,-901.2327820959052,-627.7646905590918
,-738.1035310105528,-775.1454990774446,-732.6593610559434
,-767.8200206169713,-682.1951520175537,-606.4788740857387
,-757.1083518290618,-803.8569439920193,-611.5158647560992
,-821.2508592414345,-664.9661467690369,-651.8927652973246
,-559.3676395991923,-878.6434694652125,-636.9741912868834
,-719.1017826313305,-777.0096978494181,-597.0646082043561
,-656.6546652096882,-444.34762797495137,-641.4977266165888
,-640.3515422917493,-789.4858552416081,-578.5404408736576
,-715.5003564486703,-814.8804521008842,-722.8356676839339
,-634.3410729419656,-966.5479314943286,-760.3840432356744
,-648.092496985076,-591.6442724717774,-613.7888342672866
,-805.5090219096561,-829.9428055588589,-816.8585939635702
,-744.5715463789716,-843.3150033369296,-664.1007283181999
,-693.4677672646117,-740.0102116361193,-647.4672744911337
,-705.0629360704233,-725.2628332495768,-720.5192876731035
,-758.5469911846924,-755.6110198891736,-860.9526456911146
,-598.5104277520107,-564.3652021305941,-734.228441085402
,-689.6789895704768,-281.777587610277,-715.0333113390351
,,-741.588210388735,-461.6524778540419
,,-658.7467748063618,-741.8843846521586
,,-822.4074513048215,-806.5874069523503
,,-798.3957214646106,-669.8233700857693
,,-827.5785006058954,-826.4419106740227
,,-875.3654180262472,-529.9276405329372
,,-788.3533551806386,-767.4936569874602
,,-805.2155058437471,-709.0546966857182
,,-809.3277937365797,-511.13420792253703
,,-904.6501905974244,-689.4596762232503
,,-552.4628138793498,-855.6507231026368
,,-862.0987071371684,-783.764554681408
,,-719.3208412899326,-648.976474626662
,,-845.9591999622985,-645.9512546452561
,,-758.5562396410901,-754.6153759811705
,,-1089.1351211415977,-605.9859955163786
,,-490.34853487278775,-714.2379620294442
,,-792.1034130901537,-849.56477949277
,,-960.4426303880939,-927.958729742689
,,-750.3334065654376,-805.9511751444496
,,-624.040507988685,-667.8240204014724
,,-831.251870521639,-596.8037219398565
,,-677.700129374433,-648.4756039985957
,,-748.3179119763191,-771.4217636501276
,,-758.0146380276294,-616.1253677428615
,,-538.5935213442785,-847.5560848233969
,,-524.239008907588,-469.4306909079121
,,-831.8395277961331,-798.0241819267623
,,-648.5910752191385,-877.2051885112473
,,-897.6305762258357,-751.7533809172954
,,-885.6394911549999,-645.2655577859946
,,-740.4190254841058,-634.4411741904271
,,-839.36268168085,-932.4476300089636
,,-661.1184038785965,-859.5958573450943
,,-508.3332487677302,-651.6251694991197
,,-637.9996921481842,-759.7813199032502
,,-621.5090597030163,-886.9622460644497
,,-817.5149362515531,-512.6274123472203
,,-886.8892506988432,
,,-812.8065846931378,
,,-771.6636896468539,
,,-508.4911838978667,
,,-879.2510456181939,
,,-570.8509610419369,
,,-790.6546507118894,
,,-720.9942859515265,
,,-909.532519515672,
,,-934.5815287796672,
,,-753.3426704575625,
,,-853.0661889965729,
,,-805.8254307176433,
,,-920.277838091564,
,,-672.8907517856912,
,,-871.32364732118,
,,-776.648028077658,
,,-844.6040609502792,
,,-773.9316087970922,
,,-768.9040009003033,
,,-636.3185582023148,
,,-894.96030151236,
,,-763.9334674274724,
,,-789.3661517252219,
