androidNL,swingNL,javaNL,javascriptNL
-1629.0420875839445,-1574.942320856424,-1489.5713224298731,-1313.7926654194093
-1379.0280637393157,-1383.0464923203417,-1471.4145045350047,-1533.9502820317987
-1436.0926179236249,-1450.8608639482788,-1395.6885551684934,-1477.886353425662
-1713.7043265790678,-1386.3958487685609,-1579.895656097776,-1517.1374763567976
-1590.288241223901,-1439.8321448668726,-1405.939923714928,-1304.4206583105126
-1516.648913599283,-1757.5646399609566,-1396.8102524093326,-1528.4031780957284
-1514.9173544046225,-1383.9685689876214,-1525.3922102339388,-1640.7679813836774
-1464.9464142806296,-1406.9740797490697,-1464.6739465056519,-1496.7503675007938
-1491.213812616541,-1438.8746343964135,-1606.7847314484384,-1532.9306708408494
-1454.6247143661772,-1366.637487605618,-1571.6766596773732,-1589.7807642411349
-1556.0986952681926,-1432.5061612619347,-1465.6158037714276,-1590.2958585677504
-1436.0849355939172,-1296.8216346644476,-1452.560127029189,-1291.9894324684017
-1294.0056951403587,-1312.5598497122728,-1448.9299997473352,-1232.2840174894664
-1234.3844543535497,-1596.0218826911698,-1555.2960261170847,-1597.5227837305988
-1522.2204280527585,-1275.3514697835212,-1392.354091094227,-1459.6788466720975
-1407.6904484066201,-1480.0454593594131,-1393.670705785105,-1552.0221247540926
-1374.267021021209,-1417.7161029450826,-1426.7239536236884,-1521.9044689318791
-1487.2394157712217,-1442.084865913137,-1472.5494091227345,-1511.3944431962072
-1419.5398474372396,-1508.5590773208357,-1500.9917065809732,-1585.7521830598462
-1486.7314619943077,-1482.2543458770722,-1351.397826033376,-1567.9949664191035
-1591.4099335076135,-1431.386374573517,-1426.0357880604986,-1627.1450858796816
-1436.1010576296262,-1510.551862914098,-1589.090652112157,-1453.8442713736356
-1267.4832736558817,-1441.5441580028983,-1555.981258998946,-1516.5439785143478
-1468.6703078846524,-1424.4314727298286,-1326.0270561759517,-1504.754174180021
-1408.484535440089,-1736.3993292615505,-1485.4940393969227,-1637.4439745382213
-1440.5272471467001,-1727.224721201856,-1506.2835237914148,-1447.3180726602725
-1436.510053723462,-1346.4805690235833,-1550.7724284997562,-1312.276326899554
-1540.8533643737717,-1449.3953481288681,-1453.0050042173136,-1580.7726975621858
-1533.0748156488585,-1457.1833546460286,-1543.5856324164783,-1698.0858354393654
-1437.3717568339844,-1434.6123383449358,-1502.6482789702914,-1394.8573374257028
-1396.619347062879,-1492.1365557435954,-1436.4183550155194,-1367.5033415785044
-1326.2402011996403,-1480.615218437822,-1586.399119518175,-1181.396804262143
-1316.198870025048,-1166.1901196920844,-1425.750203186287,-1608.1781556887645
-1366.7716667338123,-1487.7600915243172,-1565.0797943551192,-1468.477333175715
-1425.9120327373416,-1376.7589271104907,-1502.7597269690566,-1425.037408418376
-1458.4188441133342,-1531.1301266310106,-1333.6744771913957,-1429.6677446240678
-1557.3434235556883,-1640.997132577089,-1425.8459558737104,-1629.9306722584638
-1314.534308106425,-1422.675180632954,-1502.6539260729478,-1728.3436422990462
-1407.8503731641315,-1491.2166819008903,-1489.0110248728201,-1257.1520829559547
-1462.9621562086077,-1194.756296439587,-1639.566818034662,-1589.3882185460552
-1304.053968512556,-1232.5984180418618,-1301.6264330789797,-1324.4003294177912
-1568.9305879276048,-1568.3210377265273,-1557.0662941135072,-1551.7481299177305
-1346.9196497751827,-1625.4774963879618,-1440.3910873301506,-1632.9153299609336
-1455.7690124048595,-1506.505568870471,-1507.89356204555,-1690.452991688082
-1361.998537180034,-1535.245624999376,-1570.93166953362,-1661.819935495306
-1361.682693896358,-1466.708550210053,-1519.264291008774,-1581.49114842047
-1555.0968124622652,-1598.8517380330477,-1347.0942430856594,-1653.1783496135438
-1522.8870821932164,-1257.266629769861,-1361.7563340235636,-1491.3085464641426
-1442.5793462668346,-1457.8860509290637,-1444.6670286670167,-1416.3264875853065
-1230.2747816198025,-1259.297038737399,-1509.0968482633446,-1290.1590715622197
-1492.3940807594545,-1268.1788476749164,-1608.4007116263856,-1709.2958488639008
-1611.4537503063518,-1590.474048473403,-1638.8850907604926,-1552.0356916153908
-1538.9016786402376,-1224.1155299647708,-1497.2281249786572,-1428.586801392818
-1451.9037619704573,-1490.14184400741,-1379.9099711892352,-1579.2942940925832
,-1301.2199987809436,-1494.9231503974868,-1474.9682234126788
,-1515.0541088866505,-1491.7110136012525,-1353.5845398460424
,-1447.0931812129454,-1407.177699891663,-1543.6251078363712
,-1246.5025318588328,-1509.5456669712303,-1507.211341562136
,-1624.4792653971804,-1575.5024016384211,-1437.2873096877104
,-1613.2683192388145,-1424.9206960047545,-1541.6073646864247
,-1524.9421455459535,-1438.3661266579543,-1637.9685104755783
,-1487.506273735299,-1223.3510596138117,-1462.729402907816
,-1539.3400654866177,-1669.4548948137242,-1583.999780182664
,-1521.7805924248973,-1630.0955856660548,-1722.4511100845389
,-1415.5457004437112,-1576.7010847318209,-1618.865142300648
,-1391.94840614643,-1543.272262184427,-1441.1759449026133
,-1522.196560432822,-1608.3691771177514,-1564.355264825594
,-1526.3865021779225,-1606.2476838004602,-1469.3158471983277
,-1386.7524194085927,-1626.2843099856675,-1591.2807473457947
,-1339.437155116052,-1565.894071718644,-1577.9388594215686
,-1350.7511302259836,-1563.185483210836,-1269.4722383631702
,-1416.6340826470137,-1638.1556506311226,-1602.5169355234545
,-1581.056299017337,-1504.9365881089934,-1575.8639551993492
,-1452.928000133702,-1501.0709681834087,-1459.4087796076365
,-1483.2514856869834,-1433.0246519211357,-1428.9178031610682
,-1375.8258695519855,-1605.740973684733,-1495.6189738881826
,-1353.0815199431481,-1552.0262072544429,-1542.8541279423805
,-1421.0628341877045,-1425.2655388366124,-1631.4210178054482
,-1558.7865609592213,-1476.9630548130622,-1425.7805123468734
,-1265.7772120719014,-1361.8699174251874,-1497.5301814581248
,-1489.8431690982889,-1582.0373055546106,-1546.6078180980064
,-1380.9139141804353,-1453.5432136915408,-1603.019158784154
,-1263.3024250114897,-1583.2207983718224,-1377.1846397110853
,-1171.8139167365443,-1451.830356235077,-1392.6153559633399
,-1646.5529745703498,-1644.0500089664038,-1516.4382904719923
,-1647.2566374215892,-1759.851299732583,-1292.8831214198851
,,-1559.3331131852078,-1534.8105547668763
,,-1558.96124573812,-1536.3629825463006
,,-1444.0585503573227,-1417.7229796149845
,,-1439.206346248541,-1405.774828199795
,,-1466.9533056191804,-1452.5623654745896
,,-1215.5128402668086,-1497.7934971868458
,,-1213.0924297597287,-1442.8734021675436
,,-1480.3608635010914,-1472.472709413696
,,-1641.3615981219557,-1659.6739964172534
,,-1492.1624592474936,-1416.1670048481426
,,-1586.2843713323866,-1470.7953125611014
,,-1531.1137461817161,-1476.2548778188323
,,-1531.4965069043474,-1482.530099759767
,,-1513.0271656808918,-1592.5541410362503
,,-1262.2643703636627,-1488.3370348553271
,,-1410.7372881465026,-1603.023673124253
,,-1095.5117217623974,-1462.6407482527109
,,-1431.6326507237027,-1484.5290913400881
,,-1488.7099309296912,-1537.195459001105
,,-1625.956319263379,-1252.5550333523834
,,-1313.2203118930215,-1438.0670153037627
,,-1493.6797556859203,-1392.4772939938066
,,-1462.3129017162541,-1226.7069446485075
,,-1359.8098123802233,-1638.595768642715
,,-1384.2978661588538,-1506.028388444092
,,-1489.4459213808768,-1437.1319759855735
,,-1509.5750720402239,-1521.2557770073035
,,-1443.8341771608366,-1541.5167797047143
,,-1642.0652028193026,-1302.954847582777
,,-1503.7477901990594,-1589.083626175749
,,-1296.2171309609944,-1572.4997637402791
,,-1715.737512363441,-1390.9442815498296
,,-1473.9497618910118,-1537.8147776036133
,,-1698.017856145506,-1538.0701650154583
,,-1600.8450790321513,-1620.4223379284974
,,-1557.2033227586337,-1402.482317634935
,,-1606.6237561373516,-1583.4251836810367
,,-1485.0093898730147,-1643.7944987184037
,,-1575.0244567305294,
,,-1342.170152432175,
,,-1613.306917582572,
,,-1637.5487165943855,
,,-1552.7568705515166,
,,-1462.2715058711465,
,,-1670.8808281832921,
,,-1458.7146526758643,
,,-1507.8373396722377,
,,-1378.4762958810738,
,,-1590.1990516558085,
,,-1406.0166674829702,
,,-1587.2639069954837,
,,-1458.6146924890163,
,,-1575.1576001203198,
,,-1585.5182846778812,
,,-1599.9663304300839,
,,-1528.3945791204226,
,,-1440.3289391405888,
,,-1565.8204092902845,
,,-1582.2317497938607,
,,-1311.8489597283483,
,,-1251.3727190121015,
,,-1546.8777811957134,
