androidNL,swingNL,javaNL,javascriptNL
-1435.9998421425494,-1531.0823008434209,-1636.1464616187905,-1420.2042153588545
-1218.604191039798,-1703.2002708444725,-1524.5532295844482,-1487.5640904364168
-1584.8290760073942,-1800.330530370502,-1845.5417359842204,-1271.8422007277609
-1418.260244984444,-1565.544148267769,-1536.730836623263,-1530.3334296331025
-1393.6221904347772,-1643.4862392142222,-1667.5245763188123,-1382.25948299752
-1252.5932915793992,-1759.216498349863,-1634.371117467992,-1424.2374198636326
-1473.7596844643188,-1742.8324225539363,-1592.114349773509,-1242.3500894121446
-1462.1058049919952,-1563.2186764339153,-1720.4899902244942,-1480.6251697396044
-1459.8796896042866,-1735.617637456255,-1528.8020228979562,-1483.0418699823867
-1348.896228644879,-1594.6983154788013,-1864.458696991266,-1239.2572976195424
-1465.6109601028647,-1475.3263479993732,-1755.1808856252655,-1468.1467977317857
-1501.1925990178615,-1698.4994299228058,-1798.2965951056963,-1581.2286887297923
-1503.6108204738264,-1654.9054667766857,-1654.859421875417,-1477.6853036260795
-1513.1742287312595,-1726.576318271158,-1750.3522871796886,-1327.2926957667582
-1320.0245251075835,-1672.575361278945,-1597.2708822878785,-1291.883467618895
-1563.4125155025602,-1537.2615509754576,-1544.0664843366776,-1302.2565376511432
-1334.7131165707783,-1659.5539323795617,-1718.6337344825076,-1548.3486717020794
-1624.2317110763133,-1771.5294977679703,-1823.1441979142242,-1515.4709558094746
-1407.773856552931,-1693.3391215384677,-1701.5139947431367,-1466.2483245608041
-1490.778786178514,-1691.8662847956266,-1727.5958792054887,-1582.0337595338378
-1279.4230177475931,-1582.88578489332,-1732.4853488172748,-1475.6553543671066
-1403.797098547362,-1517.7269230486936,-1806.545485000333,-1407.181586272905
-1532.6651520267276,-1536.9040053003735,-1803.6019448938173,-1511.9149109179907
-1539.9939547278464,-1540.75116978719,-1628.488704831698,-1361.9514074303252
-1467.8397073062538,-1643.460231002055,-1642.1033310392183,-1243.977344667211
-1400.4180678411406,-1655.6224403379238,-1898.767201711509,-1528.9764650294487
-1493.2666778635753,-1850.655955999142,-1679.5179139029503,-1505.377936892376
-1425.176537149688,-1578.1747411977767,-1633.6888052759784,-1331.2744701459387
-1497.2877173499649,-1736.461268174859,-1646.3657513469625,-1424.9599513695416
-1418.048650148154,-1656.4683788741304,-1847.826505800504,-1402.671020817677
-1510.6725855808952,-1569.5974298912697,-1737.9120075132341,-1310.8218060118868
-1616.5817804758026,-1537.549368405564,-1503.2056395915333,-1589.6966216742107
-1439.1394676180232,-1737.26437793498,-1876.0055407274372,-1495.4440807964756
-1356.2668969523975,-1482.3845616497101,-1408.8619735096224,-1591.8215567460084
-1497.852438279242,-1626.3423990070446,-1831.2165364913385,-1438.8185178836754
-1353.8645282207508,-1702.420119541287,-1826.1614165418587,-1589.3675232206442
-1480.6585559080486,-1490.0094936178266,-1783.7515621743978,-1386.6580136408172
-1345.0854429966143,-1708.4873093098718,-1694.5548684549362,-1426.5311682316649
-1449.1578467958711,-1505.2322735132298,-1692.0736602084767,-1401.0749955113783
-1604.3537929469408,-1665.373318781703,-1681.6595394120682,-1546.4542876745165
-1599.142867050667,-1704.3701940583878,-1439.8231384627582,-1388.8468320384409
-1303.1585907470699,-1429.8888945948884,-1867.7048255690518,-1242.5213764118994
-1492.2870818289111,-1727.6918857960773,-1753.0598598217439,-1329.5178055101073
-1478.8877049523535,-1683.9767356947655,-1710.939927912908,-1537.6717650589273
-1373.1455703638276,-1533.7017895531303,-1880.18548223758,-1170.0780457310243
-1565.0590265171445,-1535.264787130839,-1841.6953847652007,-1565.3934894849856
-1279.3825559681707,-1608.6035136413798,-1654.2541841336376,-1307.7295197519652
-1579.5446652351138,-1386.3720272116745,-1730.6393086287046,-1339.0716188715799
-1602.3156003623144,-1553.33240725064,-1528.5776781594086,-1444.6929129528398
-1559.3353639498491,-1824.6073674718234,-1808.4171018849788,-1382.8921206936166
-1613.6539117034795,-1647.3206390195123,-1770.2477001315285,-1320.619270887878
-1585.0950422536935,-1602.7407664138623,-1719.951149851742,-1506.4373930673512
-1548.7431807740538,-1661.7313856159426,-1673.9041291774693,-1556.930195625407
-1372.0722501218193,-1546.5521193023333,-1518.0818868574188,-1465.854085481404
-1479.637392873385,-1752.8365952706395,-2085.7378924266295,-1373.688064800107
-1588.7706460848967,-1685.6425425608206,-1805.9933615589914,-1464.9149489312883
-1466.356875634412,-1713.9988413057235,-1846.2563210527233,-1447.6557666246315
-1604.7977071593878,-1626.5554736947079,-1694.624576289368,-1429.6892440564097
-1427.29838632464,-1528.2066943441152,-1565.1488532152239,-1164.7650088044059
-1364.0802800823303,-1532.79320532078,-1737.7966855640007,-1485.1834617247393
-1624.2555380031758,-1765.279143332019,-1850.9955449218378,-1416.4247548596366
-1522.288473916645,-1789.2290742914452,-1740.0516466940583,-1517.7303109555658
-1388.572580568096,-1729.2941513415772,-1910.6171803399184,-1360.34083584934
-1596.3783260196703,-1758.838445228476,-1464.3728877331032,-1493.0391463672513
-1411.2307765302146,-1568.184604898206,-1773.0320552563148,-1504.0847914951694
-1307.4297453990825,-1445.0546262367548,-1666.537137037239,-1527.2864101058824
-1569.577225102885,-1439.0879373833832,-1757.2725345932129,-1426.8310381554102
-1421.5188653772047,-1726.040443919706,-1780.5975362761149,-1498.436333510882
-1564.0573994677277,-1499.4384835458877,-1693.6316593760864,-1490.604330403632
-1464.426477243066,-1612.7916062213956,-1605.6188343820586,-1431.1274116988473
-1363.6252561701076,-1457.470030353777,-1711.2727898840767,-1589.3969549259684
-1386.692806709838,-1641.5582856629035,-1676.9821386623742,-1320.7106426925604
-1469.1745241743247,-1592.4370826048216,-1757.9305487801962,-1559.9307395644307
-1542.174064827201,-1719.8174637400843,-1511.7850654593612,-1315.391421332475
-1534.903045053241,-1616.8549791751097,-1660.1130192527446,-1414.4892974674283
-1335.7382492592399,-1642.3705689868352,-1472.511202171738,-1353.0535673196857
-1337.3906495011531,-1666.4056021174576,-1883.6224865872898,-1349.1547153774493
-1416.2348477140222,-1787.9949111119968,-1867.708044092865,-1400.5259916157356
-1517.8093288197626,-1701.3146868699098,-1795.6985554855692,-1352.324781122927
-1498.1338880420346,-1640.2354490748494,-1781.5615738645774,-1486.0875057064586
-1539.5957301976803,-1630.9300600505399,-1782.7005001147802,-1433.576361259901
-1589.2728430605086,-1795.7581066455555,-1725.1681211286807,-1443.984335053129
-1521.2013912175653,-1572.3243730083323,-1744.6546489283555,-1494.9227439060826
-1536.526895136986,-1537.1926886168703,-1800.7836662945608,-1248.6581069462793
-1516.4940750019798,-1780.5269485425547,-1664.9361803180245,-1456.2741278253823
-1388.3340606692943,-1719.193146701511,-1789.8155991307697,-1402.0470307493617
-1416.2893227879829,-1695.370573910655,-1739.1024481339862,-1484.758459640576
-1375.559130069827,-1483.0376694611746,-1899.9700124501187,-1479.7276987069363
-1371.3125840833084,-1674.971518530787,-1534.0296799501293,-1643.3948429014524
-1532.477487228006,-1515.5617628799166,-1642.5845210084753,-1497.9727614589535
-1452.1139429142634,-1707.6522101505664,-1686.3541383073182,-1557.340941210871
-1477.9338641623535,-1672.4120159196902,-1659.0043409372147,-1513.6298946695308
-1397.0039226861209,-1506.0717302356395,-1734.1561914897877,-1282.404362778493
-1460.74583897167,-1709.6530784774213,-1713.6696652120208,-1385.6757453409302
-1516.1913490801564,-1578.904211742265,-1622.507031531202,-1317.053135544567
-1377.8570212549719,-1882.0823780645198,-1922.6294829000972,-1527.968267087096
-1294.838796958742,-1773.861001624202,-1661.587201349108,-1407.9075714493108
-1483.1365638209634,-1555.7829102735313,-1798.3081014286652,-1400.2406375447908
-1247.5716807884617,-1625.4691064171418,-1956.6476719200075,-1355.6064164326142
-1401.0872326889576,-1786.853761505652,-1740.6523704517688,-1388.538916933292
-1312.8631152851601,-1694.9412518153028,-1604.3411270269182,-1458.077801574087
-1350.5250087566799,-1704.5944873098158,-1611.2650853018995,-1304.895249772795
-1529.705183469633,-1469.556435227227,-1959.660793207282,-1607.0495763034885
-1513.1473450454407,-1874.2315042293055,-1613.1682238040248,-1495.0970894843822
-1390.2293955095183,-1482.8951883262628,-1602.044038470992,-1500.0014617895683
-1345.4263189712092,-1470.7038779552797,-1822.3566513059502,-1403.355286625794
-1409.9834533101068,-1619.089535167108,-1570.0454548534606,-1653.7277036882906
-1574.8477735009126,-1597.698473703255,-1398.4264492211162,-1486.6353251907924
-1486.4793663204448,-1538.0441289885969,-1837.5374912671814,-1458.5508269188056
-1525.4511924086164,-1798.2060323417038,-1877.5315387376006,-1226.200233742787
,-1643.7965068129554,-1917.3485095982812,-1407.7475364511265
,-1715.312885943997,-1661.9638498524175,-1395.4596008114422
,-1663.8967808765774,-1855.8503426147279,-1495.5760170780602
,-1582.9188558839999,-1520.8312673560506,-1507.8462045067517
,-1667.8676947877677,-1863.5967417993422,-1416.344773093552
,-1615.8314748566634,-1748.2151553060357,-1451.5504676636517
,-1536.9989896987327,-1762.1894826584792,-1568.5218022720699
,-1760.2479835518463,-1823.600781548999,-1452.6207691456366
,-1558.6159188769818,-1881.8677332857649,-1598.9236650637797
,-1862.882100930117,-1611.3097909934165,-1420.700711972762
,-1696.1969158000538,-1660.6260032673324,-1444.3025533615885
,-1700.7657417072144,-1560.376230565829,-1508.664475810183
,-1644.087079737558,-1544.6702435073823,-1444.283632180983
,-1727.7066076232477,-1617.1782388845556,-1546.8205420723214
,-1653.6697838087978,-1565.1176808327548,-1494.1221186145012
,,-1641.3907574112206,-1528.8786965920026
,,-1721.7723613144524,-1398.0782852898403
,,-1754.7006855216434,-1463.4500297556012
,,-1626.198516912126,-1380.6072402026318
,,-1828.3691331203015,-1400.833154416812
,,-1629.1318689332745,-1515.4251422834823
,,-1662.6358797243163,-1310.7125618445389
,,-1569.2471524613295,-1507.9729154469667
,,-1762.1656969003325,-1548.0154467974346
,,-1735.8522123797218,-1568.197012369662
,,,-1408.0592829754605
,,,-1535.6757725173736
,,,-1407.7250441051317
,,,-1519.0447701928013
,,,-1520.5954742584963
,,,-1489.227575823052
,,,-1467.3714194751756
,,,-1323.4828107072417
,,,-1470.94098159942
,,,-1578.1489966312233
,,,-1457.9739970294615
,,,-1512.3940086174248
,,,-1455.43919390788
