android,swing,java,javascript
-293.21685567137695,-274.50679283814384,-332.3958737868239,-305.5738192659118
-246.1587378053319,-206.1904512812553,-277.9095568684126,-201.92234021010387
-248.41616200073406,-262.1930023190825,-283.6856514339109,-323.4686262723318
-219.9199528328009,-267.28012429647623,-340.63113183615934,-251.0936526990446
-255.55306256571143,-292.2680186336808,-268.62461769001777,-189.88530437198136
-250.27232860810707,-299.9428013376818,-271.46894360777503,-329.8538380762275
-257.4135458233652,-291.53257668013555,-292.1614812168574,-323.52530133560896
-286.0060816054827,-250.80944701972015,-357.2269678258407,-217.3370018989357
-222.17813255169443,-292.2051740409831,-306.24302558316606,-320.6381591781185
-218.1302443108488,-219.81069907778087,-279.9571772347625,-393.0513394439682
-219.9865213333365,-277.4745692733771,-334.6394930330539,-251.490078058659
-289.87067126907783,-285.6504920545107,-302.39996868477874,-377.0048827981263
-293.73472242666975,-282.96267324399207,-277.4503240344505,-246.3264339196165
-259.7025470626029,-286.79072783081637,-355.6826267398408,-178.48819216986658
-357.63236118327364,-216.44526915836923,-288.40010791524276,-334.83936113623514
-307.29333089653494,-213.39660609958068,-235.99695385407367,-260.8311158763387
-246.49379695932808,-290.320484664603,-280.8400197660456,-393.4594936256599
-290.1843191044479,-225.37666832586615,-340.87356598361805,-300.79125800346714
-322.45954402503196,-282.9743834570789,-304.9611312783403,-290.2550935165469
-290.3885481205254,-224.88426927177525,-272.6022707587093,-176.97082681468183
-315.1501884407409,-288.0231598150092,-339.1675114670853,-244.28024925684264
-326.1185480690345,-244.29988760707778,-373.5985871751974,-247.62598796208607
-293.54297735080155,-280.7786508967268,-343.32936140436664,-226.30515593963483
-263.4502542830131,-225.54687042027965,-340.9275500937789,-217.77547445727973
-253.85497222619887,-232.020963948895,-339.22011991319266,-220.50704393026837
-293.92885489180793,-287.2543742284489,-235.83588880099373,-281.7176432517686
-243.84321612806656,-273.61770747459764,-342.82936737496976,-235.85877561886474
-295.2537084309877,-255.49905918361128,-321.03006022288,-270.4724090011462
-286.238335420613,-253.96002406863832,-250.12437058672253,-239.2594649746842
-195.31391415330125,-217.10487694406834,-269.17674360809434,-291.0631852170367
-325.4885304773851,-250.25033023950402,-318.84447337377685,-258.4030347347832
-323.5580707964945,-242.02080139529124,-318.40871144124134,-275.3810459313232
-340.64836330568806,-275.10393230401513,-402.1942368802653,-230.25163445866994
-175.82254412836608,-248.85524940893427,-331.8157296404546,-281.16445860086134
-255.55771322923937,-226.17472917290235,-354.21094946135946,-312.6374763214411
-273.0333310298199,-245.99397304118273,-284.01153532457,-279.35770893510823
-264.812062555458,-277.4888286380261,-388.434461689688,-235.49635100593474
-322.913183591979,-257.55025105779515,-205.08566947344684,-318.10155344240616
-294.1975318837629,-271.6168036383903,-316.9637031153084,-289.9446711558849
-296.61721203898736,-207.19767341312172,-363.93134540787236,-374.2382133954029
-278.96789356658195,-273.6536991217717,-267.77097498832774,-421.46012572213857
-281.10431673120496,-310.89340811653983,-322.3909720659521,-333.1980704916771
-258.23225957308694,-333.3213233520678,-295.2715680805554,-424.184555120525
-226.1240281884034,-274.931139505542,-376.5162729928463,-402.5977080229081
-234.49953283729602,-238.8340048471517,-300.14320482004615,-346.26034458966126
-300.3165634471003,-258.57725188879965,-220.2333917083098,-141.1482219151121
-214.663005379467,-279.5990661788338,-305.085239439823,-235.13329548007798
-242.35475986571257,-216.58068726893308,-215.40717093457386,-253.84757233638857
-253.32817351421656,-311.0135953427889,-275.12422565036877,-252.2406170701918
-270.8399317582683,-233.24503333986453,-248.47865300172373,-236.31527882795595
-342.8724762375355,-229.79940115671783,-268.4930885722138,-311.43155281767406
-265.7711192344443,-224.99682299729227,-340.8124681576789,-312.9231423798848
-265.87538322141904,-267.1475971603958,-286.9613344364531,-357.9622977934554
-262.21094484657874,-231.35999489805246,-318.0741277731842,-265.30115481355404
-356.327964017685,-213.45357906531189,-242.85673336794807,-323.64656036119527
-224.1756210213634,-240.20338816456407,-289.34269092068683,-202.94028631683273
-249.97445486879488,-224.82538211235533,-272.95941911855607,-332.76196445457515
-260.78151416650684,-328.93951857137023,-349.71058806450236,-465.45045493183744
-292.6405984567185,-245.85400280539065,-329.43518726723994,-386.92385713411164
-187.4419148436995,-263.46632383581334,-366.6766547048864,-276.67270440485817
-313.59816622849263,-237.80350090356245,-319.20262780214296,-234.02795775251812
,-244.40364649314617,-327.52061030324137,-280.60844116930514
,-251.00599942710323,-265.80322375586917,-149.26723880825188
,-268.6874579418685,-257.6484421834704,-211.37112765525444
,-242.78204468059715,-340.6725820484672,-343.51879730757156
,-257.2774939865949,-294.38283390782107,-276.11130998380656
,-250.83298136378932,-262.7373148392027,-228.47210907757062
,-189.81538633202914,-262.92516610288027,-337.0539728098356
,-204.58847194879834,-256.51124313738256,-334.66352748160296
,-258.89056172944345,-208.36227641315307,-308.4140474591211
,-193.56631310028865,-354.13528208652326,-296.4340805995876
,-210.32890945894172,-304.4357450177471,-282.4291662639423
,-293.4775068314335,-255.9154894079472,-348.2064055860781
,-186.9390751451352,-271.78933165289044,-339.5848596812532
,-263.77615009264565,-334.09316905049985,-255.09976117628517
,-297.3143494198542,-330.25721810169915,-280.6906064394127
,-259.501440322411,-191.66017134077083,-250.08581071897555
,-194.19955737440776,-299.504536600803,-214.5158415599798
,-221.1590698146232,-315.03331335333877,-338.36014699546206
,-244.13449735888446,-371.4151657430189,-356.895966803398
,-210.67898243251423,-308.8689853875989,-241.7368395154837
,-321.5490116794854,-217.62196024593933,-211.14132452832516
,-243.4158353427858,-278.20516871273554,-416.84151430280633
,-206.0760390976231,-339.7252619671894,-239.77772447171571
,-221.0742550649901,-317.40707612358887,-239.17712078121605
,-237.47990548895098,-277.45881418659366,-116.77816512930849
,-255.43538717288664,-285.4042390663654,-213.8384796097374
,-269.27037457476257,-289.5933291826668,-365.7132252851369
,-194.82537029553336,-222.1928929744445,-277.1518162822358
,-193.88181604572728,-293.6003042511107,-177.65021543426872
,-250.24776465429133,-318.4890810299194,-310.117288639273
,-198.5161361552341,-291.3961741301959,-409.01819666820995
,-276.90407762660783,-334.19742370632093,-353.00053445342695
,,-303.2201916442582,-422.4158814916971
,,-252.74894442068307,-233.46297104508696
,,-276.349781279896,-351.4781626589699
,,-298.10298607987596,-170.21768384080127
,,-290.47362529522064,-332.7943511931368
,,-303.5143230408622,-162.20475268949195
,,-264.05648991554415,-345.96110827563666
,,-323.03280960765437,-269.6851552631026
,,-290.59511586370604,-334.41305266000836
,,-328.074307760625,-298.09061051816616
,,-259.77285381410053,-231.69982127899453
,,-277.15611411999487,-275.3508047868558
,,-340.52394443671176,-346.3221409661203
,,-237.03316097899526,-252.46832733987816
,,-330.2063728265855,-239.2486393082871
,,-234.0646557810244,-219.61779756152345
,,-229.8951777024427,-219.30122453876174
,,-320.6593078264518,-282.4687292750835
,,-281.68438067242266,-248.5855265870935
,,-271.53973203726105,-269.3076563511401
,,-297.12441238978704,-410.4214836245578
,,-314.43018452391317,-312.77007206096744
,,-332.141631066535,-319.2664124760214
,,-240.01789679716163,-213.0467030178417
,,-229.67214021815147,-236.63197349311847
,,-263.72728651858654,-235.51349228302337
,,-258.25154720746593,-255.43667701424064
,,-314.11979012372353,-221.30090749786098
,,-324.1693117609345,-169.7617623988412
,,-313.42971714481416,-409.5330528814131
,,-286.12411299599415,-203.1261689498636
,,-280.5987100969526,-218.34866059497148
,,-281.54990559912767,-286.87928493358476
,,-264.0451114203587,-353.77237955519405
,,-302.1487132881709,-344.5280326693909
,,-304.84855614600514,-276.36541525056276
,,-258.8138361213161,-365.8307322675012
,,-294.47385583200844,-139.86919383382295
,,-293.3012492240175,
,,-205.61318449531433,
,,-261.78654610552746,
,,-336.66634773575714,
,,-264.5722853255532,
,,-328.3775821542366,
,,-287.8544519842227,
,,-287.42554937623635,
,,-222.69117402416242,
,,-235.2119951569397,
,,-273.944392529983,
,,-310.4081019040181,
,,-321.15191910501426,
,,-295.030823281282,
,,-267.39677129412115,
,,-286.46044113256164,
,,-357.1634115618942,
,,-287.7471802750474,
,,-300.3858402704907,
,,-300.60551766129146,
,,-321.8773244565039,
,,-315.0870366451649,
,,-289.66649133622553,
,,-233.3766970514388,
