android,swing,java,javascript
-138.15451971167423,-220.18542368203387,-279.65840533290407,-143.45808485475095
-219.02160846073832,-213.2555226970057,-214.2804089164161,-49.77276010725667
-137.5221366938246,-211.67230535764108,-280.85706531555536,-179.54152911195382
-163.51472422890944,-170.72675566308905,-297.2952179093815,-96.60982269511223
-242.6414340831273,-198.09585897770498,-269.00403699767,-128.93551060246358
-223.73208423721704,-173.5779595796499,-286.5640807149774,-92.51718412374584
-140.71600812090873,-248.96182550494973,-199.2934384958578,-83.07355567615193
-212.03230487848347,-290.4083134931737,-400.9559143524362,-118.20087603023043
-159.02594790746258,-178.35711779744486,-393.09508858806646,-91.47614943159331
-163.27564129192297,-217.92745446221926,-280.1569829972095,-97.062715507225
-221.7704287623871,-288.71555302388884,-228.09232396583127,-207.74342803496992
-199.7239051901661,-222.6365040676781,-304.01589975720634,-70.44378624848831
-219.44651729970556,-200.37902157696323,-273.0075043807975,-110.61957020831278
-116.86442555230043,-215.25816878295205,-232.08408429206747,-127.11701466929858
-254.30839569821725,-240.79256568281394,-253.5999791120192,-157.4868090573728
-184.16105657565944,-316.63271513544623,-333.4604668725208,-66.88797009342667
-261.39388380304274,-257.2577708985509,-220.57118175605524,-105.76102791728638
-208.29467937627163,-120.63524444660155,-252.59471928950086,-87.8794171539326
-265.58197939162926,-268.8388086385512,-248.87857190589125,-102.1757316151284
-216.50596073316123,-275.29670336676236,-124.47287343957298,-80.98681806874353
-239.06193920541153,-251.13608756755553,-223.40845152366157,-82.91702343584694
-132.5909655604637,-233.55557221690276,-302.51824386860824,-181.5789135060468
-148.5258754100447,-284.99481434427616,-297.4728371807049,-130.483300567598
-200.24248027852428,-190.74192296417763,-513.098649559307,-142.06892261810907
-185.44450992768793,-139.62960954803933,-227.5764979130137,-77.28300075079434
-214.35398887241345,-295.19207111741673,-317.44335963144385,-131.10278503984472
-190.97779614647496,-278.229429835139,-270.87214381625085,-179.58311192715428
-171.16157349824033,-330.6740695080056,-283.2249151785762,-107.33333872315069
-252.79461572055953,-256.4998990091447,-435.00950598660484,-137.4829183101451
-198.1372225733116,-251.6388895741893,-273.55433577869314,-170.57058885039197
-204.64635516685814,-229.4436843330094,-152.66844758554316,-159.54810428531914
-221.84901517270424,-211.8596256092811,-320.1320290668219,-120.17649614649517
-264.07285524481193,-243.36898911238933,-388.043959538056,-111.87072582412986
-243.61552520918912,-355.08844738808136,-118.80517998059919,-111.84836026209285
-132.50581088122033,-247.19475440745225,-334.8004606834824,-109.13225110753439
-203.4557610333055,-282.95057507010074,-178.0147361315486,-301.0698261284268
-245.62708931940819,-285.8583723120486,-236.1433615372866,-150.09420158955928
-269.5566855111893,-295.2819074133423,-218.74194335884005,-109.57243489284237
-185.80257762119413,-242.96394715712393,-417.58921554480173,-102.79030690289541
-96.80428635158856,-294.1047705148475,-335.24872513398043,-162.3616432730013
-212.59297743994136,-321.8696235439261,-329.2882921758797,-85.94966791867085
-198.01822963469172,-261.48455141436244,-335.9714063785364,-196.1907681728618
-214.12036017875997,-259.8516080147409,-292.81334160034686,-72.24701101834324
-210.15712976472972,-215.59373996836823,-337.3548258663172,-125.52016094075675
-245.2442405155642,-294.8937588105182,-237.0170083384986,-74.59138876766283
-170.65072410882271,-250.86239226108614,-313.79171975427556,-58.81325037700465
-154.0916219164225,-279.5825833505507,-352.53242002043146,-170.7001962606009
-285.15344428424396,-176.06124596822616,-355.93066443367303,-145.57458336653272
-220.35301968029287,-187.45421053687244,-249.86536234455306,-105.97840729308291
-175.56794114456946,-268.6497286393974,-322.6919464733712,-173.27854028873705
-217.69944176474854,-180.41557860037517,-290.3197121363754,-49.77276010725667
-194.91541444132508,-230.37059811718083,-235.89885709961789,-99.96053920482196
-138.41528579990646,-194.2335490729797,-489.39003661578147,-185.8718166675776
-177.22369441745926,-248.95789952885303,-300.8366560034795,-236.89227101129796
-212.58601107126628,-241.19002482868027,-176.0924819912933,-91.99898011492132
-202.7272691674787,-255.46054811464785,-283.2588390391926,-144.20555810595584
-196.8605266709381,-194.85793767534577,-342.2357150403244,-114.306133446
-196.63066929586097,-205.78465828390094,-257.7792430407545,-49.77276010725667
-178.67230952287719,-276.12977564095854,-200.40459473194375,-78.59975819739765
-199.71258074434667,-292.8107813569204,-289.9219522012475,-111.20470005418998
-122.18197171417268,-229.79825094454662,-174.54976678816152,-170.10906138437096
-242.14360729203992,-293.0940910675762,-253.71746391500497,-117.78964850235307
-215.29086717148735,-211.13934623114557,-430.7540916253351,-112.9488867510698
-179.0053456198022,-147.20550152459998,-393.7200360894451,-113.09653802726393
-231.7885499060945,-154.65459232505754,-337.69477175014936,-73.68450745041883
-178.8090052890965,-273.30151599504535,-199.5277726908869,-181.02968786553595
-188.74363097213063,-161.75173711054322,-166.40436790420645,-110.47717176556932
-204.08662675247103,-381.1017500158662,-144.44533232164073,-145.71002510535808
-158.83820717514698,-176.83767908486988,-348.4426192852724,-141.26571531233952
-150.6821971035056,-280.56082491776124,-391.65844797249383,-114.02387199728973
-216.5545149376254,-237.23242937997878,-329.7226813255166,-59.6548137851318
-211.1842350923743,-271.7818498183718,-189.71974060417506,-163.68956323102884
-137.97571166525242,-229.39094531487274,-232.08678684429503,-115.97609381634025
-187.82801916002074,-207.61559751064397,-265.94937719528457,-141.84849673623052
-225.2784979329341,-236.7631439595982,-272.1172969615256,-111.14465933127796
-212.35857849101632,-275.9952953366511,-369.14932947211435,-78.42282090825536
-182.93590128312943,-249.01188762668846,-287.8817944150869,-188.85447866575862
-162.87892111762343,-202.21484454947407,-342.91650703136054,-163.6268219270114
-210.1250489245137,-302.8782085047861,-211.33982931819853,-112.7186264892847
-142.73151378982473,-237.43662069442806,-256.41767173094524,-81.17690988667371
-188.4840129491174,-238.869888370782,-182.9370680166525,-230.13895268498132
-71.92569186480154,-275.6850089918117,-152.7333140768096,-111.79589284219871
-192.60676223178498,-254.23832218922334,-253.66789023814403,-134.4149339917173
-202.42736200228393,-204.91916941735204,-421.225904473827,-49.77276010725667
-199.122509268128,-314.87636451726286,-376.6364855361694,-93.71112720567113
-155.77919772291176,-260.986151163179,-270.76463087468693,-113.1373384368695
-203.97686589683715,-245.53100489382007,-240.59126944921292,-119.10732497824577
-157.4397699294542,-219.79066196291737,-238.77989104867578,-101.00251318026855
-208.41398033105713,-301.176788434061,-331.13641692748035,-112.37619389517033
-216.55985638561611,-201.11558343614126,-287.86781072991266,-132.34087483237298
-267.92732775343325,-254.584983982238,-239.6919995892197,-142.41256412529168
-202.88751995199345,-263.6993998238072,-214.68369151593026,-95.00741147490899
-148.05840200978668,-346.4995711549544,-325.94914669514924,-134.29105014100963
-245.12470480009466,-213.48144336636594,-287.95834462795426,-169.17156105736632
-176.8910721436322,-288.59123089094373,-308.7692599081796,-115.73374164845663
-231.91478554164058,-265.49901451526716,-225.53443738550385,-141.96861305617202
-236.4775781426245,-225.98138484478488,-281.5292180188451,-162.3608199741795
-191.82682518008835,-282.4256066234178,-319.3743562826531,-76.39008579108284
-210.2679323568058,-254.8194767559275,-396.8336815057387,-157.8836698638192
-227.9026566400536,-271.14768729824726,-226.7280708999902,-174.1476755963027
-184.5362351309576,-282.7597611359769,-304.1938417773283,-161.00318347221682
-227.59340836664987,-236.58510628238832,-402.99033706889634,-93.5298498889988
-225.83348839161533,-232.76662184026674,-187.96234579901528,-167.044029452483
-159.8748935826066,-288.4549354298562,-241.4620135951058,-70.84615798251421
-174.17682165376206,-231.6096521291713,-314.9633724134401,-71.19595946658214
-166.62370592745927,-202.7804996465788,-305.2595833925256,-133.90693866539877
-121.06737780145465,-183.06516820021224,-324.85410070040643,-185.4171362712959
-184.262266032069,-217.08310264505798,-278.36991043989246,-152.0758218786997
-139.32721201524043,-295.9359417307699,-313.2134663060648,-65.83945842290022
-214.90473990838595,-218.36307310193786,-324.59210264901265,-171.12899195320415
-176.38586115420335,-207.7634500546747,-265.86046261007624,-119.0735360326317
-146.33309165433172,-347.907484566065,-271.29437184488256,-103.5255895545101
-139.01623378908147,-278.68974881140514,-319.1642177393053,-103.68621757872148
-227.30606692802507,-215.4025360487089,-265.80648558616383,-224.97050375233005
-235.2801110894819,-295.9025323103915,-194.27902891141616,-90.10954565464402
-146.15601434894552,-230.56916493761452,-210.5198055046714,-110.53668514966597
-160.7258590124116,-292.9002915006906,-192.23795635289656,-76.99742312972656
-191.3218459823588,-254.81643423066765,-246.30373768464995,-95.99659510897324
-200.4471860999056,-266.058606572057,-279.96761474034315,-158.6442846118182
-76.642468915937,-317.9284420997348,-256.3320441693881,-97.3389595473235
-196.78690865231778,-338.4725053669762,-278.06413496691573,-108.31875921132499
-176.69442115593128,-225.66706865123302,-378.74676687043814,-96.32052047757513
-185.4338463568031,-121.53165949748742,-294.0263291918434,-133.7682085164799
-180.8636831418437,-233.37346876824336,-349.3407517450494,-92.76559413356273
-180.97114146086662,-253.27376955521598,-276.7835430745803,-133.96169694244227
-156.44451326665921,-229.61177555637778,-285.3551965306332,-90.47780013822259
-218.1649970525526,-308.03787271852644,-127.65858906861189,-85.67337147814999
-232.52464544070716,-320.96593685034264,-329.5045668502071,-86.96585272851058
-198.53808625353574,-291.9892920242264,-386.3698853723621,-124.28032037976816
-129.59399912014334,-219.48587904797748,-201.193865719038,-168.02809935935096
-266.32501634645473,-279.39691916440205,-258.96378256669044,-180.29791947228506
-254.51732509443423,-223.348231579295,-377.4818314255463,-158.18124892871634
-138.91780454717562,-236.95496748212764,-189.0783386131972,-154.01816249598608
-113.99011471567832,-252.77515124810554,-334.1157643316551,-61.0895029609265
-221.53507257272702,-312.0850046911395,-162.95940456930234,-130.60161786537884
-200.00836111267498,-259.3368815142006,-315.3443812337781,-113.04422863998121
-169.94472093986218,-221.02288353881488,-153.2744830723314,-113.38568172832535
-245.1670650394351,-199.30409504183177,-220.79128412981925,-78.60332662822006
-190.91151943644388,-229.12080938742065,-257.9892782420825,-98.63099398127245
-196.26200210612166,-217.1443914054075,-370.4791302622851,-116.0641442027147
-204.93353404393372,-195.2747584953073,-266.8499171744148,-177.2588588668735
-186.0755770659282,-221.8887501573538,-170.75671118415238,-140.82488838998162
-226.02446531910357,-304.47504150215275,-290.78571657800063,-113.80977676709365
-125.65678528830544,-238.34542279937094,-346.1844641041586,-80.40185556802238
-190.71582371407706,-224.5786897293741,-329.5671792296647,-147.27117811484226
-171.80554497866336,-297.3676819635971,-327.56795944515665,-93.75495554492414
-158.49275722468127,-253.69140351054085,-383.54093662056306,-147.39809182754357
-156.06199965813033,-203.56979353872612,-262.6338143058783,-103.86440821587662
-192.75796240294224,-220.04449960902446,-201.22540508750967,-102.7118668178058
-212.28436262262105,-217.90895032125113,-311.4596155591106,-95.3017003997499
-260.9636945065496,-254.77206550359224,-244.18895715243693,-72.44378624848831
-216.43335874912464,-322.4954245768727,-257.35755012295857,-74.01538722094031
-199.324024487404,-294.6347222867774,-234.98615813327658,-171.72354315729478
-235.7201889583407,-216.2371624656398,-304.46916003711317,-190.91684017540538
-224.93143057174848,-260.6581071385264,-218.51467257027568,-134.4149339917173
-191.66646370307723,-338.2276913521985,-294.7058189603319,-96.58371629129336
-206.6270305438119,-276.7995240828419,-267.09449253546677,-79.81689306730121
-196.66584453610523,-236.89668930028213,-262.6546658048608,-108.69110102590346
-155.0528991042094,-232.71238786013353,-252.78422011271238,-134.56391174882586
-208.72673418600525,-270.55612909797645,-180.30981461492397,-107.76667162234938
-223.8185709275972,-295.9386869502848,-235.39069043826828,-99.77367369086676
-212.840007942287,-254.8401559314484,-146.583395268175,-140.9464341205899
-218.08386715818227,-262.0906697132192,-267.87432499185064,-173.08869602347937
-188.42468054773457,-205.55106620262853,-244.6193194326486,-134.04335482588317
-175.5142316100949,-243.08785873067117,-288.08497486610185,-83.98681806874353
-229.48757208775913,-270.8930415795378,-182.08608435884966,-49.77276010725667
-217.0369327858592,-319.955907541119,-311.70290275202933,-75.68254068067785
-246.06199549982637,-318.41600453747515,-234.95081168574063,-105.14171114000126
-174.528348898295,-255.92104262051635,-368.8892520691257,-235.36894941565276
-189.21726653860924,-289.7464905984481,-223.55297439673842,-87.3023743666478
-231.63621624256336,-248.12786482029884,-227.8953559661586,-167.38803572556395
-200.2829493245253,-234.30327334965145,-266.7112188846429,-100.16709075526865
-214.85492819689296,-280.5168599035309,-388.94243706901705,-124.07766354446032
-250.7311473179641,-252.85899048732185,-238.7822144595671,-120.59670292554344
-234.25621819932155,-218.41621126062608,-272.4986871154005,-83.98681806874353
-212.08626349765166,-243.2923437540755,-351.03068736694865,-143.99494121485634
-219.17603429348867,-314.8598262756177,-242.3244777929313,-122.85093683122909
-153.72844362224401,-255.85467012486663,-254.9630372907377,-114.58421239500913
-224.75374480092174,-283.9944502281695,-341.31152497369317,-94.44710380761832
-172.9658251899679,-283.7232608133518,-228.51173489159257,-148.30673295892126
-133.6745431842391,-257.47277336917693,-331.94090175625,-146.7458443628025
-173.99208631716456,-233.56441703647417,-254.49732725865763,-107.1662079390412
-179.11683077727716,-258.0897998406285,-130.40469419665965,-134.92761054554035
-173.4566573304267,-198.1249380920681,-324.15629830488433,-86.23960282461013
-226.6560206248216,-322.5662310783514,-242.485251793975,-141.86866721312146
-183.7664096866888,-129.39304030452712,-284.7564185529936,-124.9345637907559
-164.8574677524207,-261.36919491630556,-248.9359517083961,-78.01563753024219
-172.17830400125212,-255.6390765028716,-241.64441178505754,-128.2602084848166
-193.4696719694187,-271.847255710067,-260.44511080716484,-147.1224527413567
-188.84613781395518,-265.48764737252566,-352.43589060837394,-140.99808249126403
-201.44412245558226,-246.71673225331784,-108.14667917002312,-132.184253648597
-238.86006935309857,-229.83418923879486,-287.5800721938657,-203.80130703246834
-244.61974206894175,-246.11946176129993,-356.7949758027073,-140.39306229113532
,-248.4084801385407,-258.9495911103699,-107.39228807066146
,-240.18105400510507,-138.28300715955734,-134.37217533564714
,-230.61402407817832,-266.75484204869196,-125.1589453497645
,-270.97722956849475,-221.0744497833084,-104.19884000764492
,-279.5267210713195,-321.464222406822,-116.09251177124077
,-214.67189055036746,-207.96371185309437,-129.63088295082068
,-225.27558284803334,-282.711692964537,-138.02010479742444
,-280.872882022906,-264.79215153427293,-135.67577116821388
,-260.9002145778204,-247.34039227100513,-87.23064187061149
,-398.8041554401242,-225.2130144039012,-117.9377581282375
,-232.4056359831685,-195.81746451118278,-172.14687935835738
,-194.23935250120724,-293.00044850449603,-137.21397858021203
,-215.38933455195607,-304.95247812380416,-135.87190217146207
,-186.875120863838,-272.9944621696451,-162.03343935843483
,-229.75510372365014,-319.74032545214317,-88.11471693366235
,,-260.85608797578544,-127.90581762547768
,,-355.8329857165782,-105.01587900020716
,,-288.54664791855555,-142.2962317058803
,,-329.6689501236053,-88.84202699617265
,,-331.98780060503606,-153.54262135291665
,,-228.14738294555627,-121.8801694763003
,,-269.70094754868865,-76.83785840753418
,,-235.3627776571931,-146.03315330836674
,,-162.16721569622223,-88.65561927249675
,,-268.1109095755491,-119.13657500715917
,,,-157.314698346721
,,,-72.92505509422728
,,,-137.22076158552272
,,,-192.36141847778327
,,,-132.6734883660251
,,,-104.8741836125345
,,,-98.59988279250581
,,,-158.35921207552397
,,,-138.26722814160695
,,,-102.7321027940448
,,,-89.32097399732453
,,,-175.43227060655312
,,,-122.30539235778528
