probability
-119402.51514738964
-16717.991487734365
-87485.79508987463
-56689.833736795794
-66909.09435032056
-178986.20501446116
-47938.111208605835
-9406.280167207136
-37864.26360189029
-126610.74752708896
-89205.0610293973
-17368.87801244041
-49007.16088855607
-25476.403121845313
-77227.78653501539
-298078.7717304965
-47321.799989498126
-17096.89995374895
-27165.811312421836
-193013.5629255899
-45890.2848955454
-107254.93577475064
-52313.01375708159
-42139.46339373489
-108716.83652760572
-149553.524816794
-158394.55276486327
-196738.52089544386
-34181.257745017036
-54456.2548232198
-51605.25754518532
-48374.69055548832
-139383.37873219105
-148987.2274013367
-34229.95786116235
-56670.80040741128
-107502.60115350508
-33427.940696015175
-76051.14820134692
-52710.55414409063
-66309.8884210589
-84612.99804431196
-37199.57685198161
-131409.48410219498
-81848.48376522661
-20733.858216212924
-28167.14391293624
-26338.13244870678
-21941.422005609285
-100320.62976636077
-106385.54190272297
-52031.27241447569
-28863.556453126337
-67973.91205876248
-133542.57651526653
-43286.802178738566
-184485.4580311164
-105019.0829587755
-33526.75485076903
-151161.59681099237
-150479.16483053454
-61016.83051742982
-20305.070635032735
-21175.090493802418
-76282.27223051264
-357137.69408708566
-44275.88329026698
-104697.67426660705
-269365.7134890135
-151720.31645584616
-56432.54597463201
-104229.95448673454
-360365.52383767936
-35040.651504294176
-22101.16916067575
-80242.95043163066
-223789.97651399588
-127716.26295353912
-73472.2536398089
-78236.04927148965
-32596.02875050117
-89860.56166595322
-115972.80341210848
-42828.630560474274
-43883.498735118534
-91407.0334470498
-40634.89688804033
-85129.23076420798
-119585.40438557578
-36957.23776849828
-106024.96296223583
-22039.74377597852
-237350.72229152292
-163599.96999971961
-30463.26369084811
-56721.98467696616
-151592.2817665967
-344514.2720914934
-65611.1287954826
-113158.7689079939
-153663.79928714226
-118186.99273993948
-25909.85780682363
-18775.815743150917
-19937.744555115656
-25697.211023238797
-164919.00194043896
-21320.289502006017
-134423.52580859826
-158322.61405198683
-369482.4556447751
-53678.615267673646
-138808.89462421674
-195654.27716844948
-110147.26239704667
-17353.205401657844
-132371.6001370733
-137137.56441775066
-11845.06301173256
-149159.55183570593
-35917.75478279604
-32274.657831076558
-46698.42810969467
-44676.014017030655
-607520.186076737
-78175.09987060724
-179108.98753041675
-98335.2007765718
-494618.00715185906
-91479.0556799781
-52789.827923251054
-72040.49570271115
-25321.354732579726
-45103.01215402303
-65595.94186084453
-35968.90716833742
-147274.06624764157
-260645.56181931726
-75793.62879055849
-42965.06285957584
-829783.2436163488
-21941.56573937431
-20053.118264989746
-225392.57699251085
-264796.0347542654
-46469.14504505635
-24311.288828955945
-14071.856749494038
-31301.502949868216
-91191.00800463588
-205118.4904618526
-10344.493648188043
-70843.64023513056
-175147.38001547937
-53791.857468364484
-108488.54907289008
-47957.803604506895
-40522.3746707178
-47577.03191917841
-67757.93404888966
-65694.21008001543
-50941.5522063261
-28152.258295888514
-56072.55012395886
-166977.62426149985
-10726.276818365017
-109272.13952142229
-99366.24118309502
-26349.69509892925
-72679.25563600971
-22626.91514162246
-94808.18002888818
-69239.57856011704
-61190.89188745923
